,utc_hour,latitude,longitude,power_kW
110,0,18.09000015258789,-66.58000183105469,705.0242328316774
111,0,18.09000015258789,-66.54000091552734,668.4183862740416
112,0,18.09000015258789,-66.5,627.3087082973645
113,0,18.09000015258789,-66.45999908447266,582.3637557213455
114,0,18.09000015258789,-66.41999816894531,581.9851047124437
115,0,18.09000015258789,-66.37999725341797,568.1505482946243
116,0,18.09000015258789,-66.33999633789062,560.8451962371258
117,0,18.09000015258789,-66.30000305175781,556.9848030244202
118,0,18.09000015258789,-66.26000213623047,556.1951771400032
119,0,18.09000015258789,-66.22000122070312,558.2038745652746
120,0,18.09000015258789,-66.18000030517578,558.2038745652746
121,0,18.09000015258789,-66.13999938964844,562.8142403870338
122,0,18.09000015258789,-66.0999984741211,586.5978828657227
123,0,18.09000015258789,-66.05999755859375,591.3707869011077
124,0,18.09000015258789,-66.0199966430664,674.6189309731408
125,0,18.09000015258789,-65.9800033569336,719.0146576171813
126,0,18.09000015258789,-65.94000244140625,893.021920355789
127,0,18.09000015258789,-65.9000015258789,957.6408968277607
128,0,18.09000015258789,-65.86000061035156,1066.5006627423365
129,0,18.09000015258789,-65.81999969482422,1142.5886008037637
130,0,18.09000015258789,-65.54000091552734,1175.5787384929583
131,0,18.09000015258789,-65.5,1179.7960622549347
132,0,18.1299991607666,-67.18000030517578,1023.7053543453327
133,0,18.1299991607666,-67.13999938964844,888.4004382369525
134,0,18.1299991607666,-67.0999984741211,830.3869880801293
135,0,18.1299991607666,-67.05999755859375,804.8267220168235
136,0,18.1299991607666,-67.0199966430664,779.2554180022858
137,0,18.1299991607666,-66.9800033569336,772.7490708307843
138,0,18.1299991607666,-66.94000244140625,770.3221932767475
139,0,18.1299991607666,-66.9000015258789,770.3221932767475
140,0,18.1299991607666,-66.86000061035156,770.7747274093374
141,0,18.1299991607666,-66.81999969482422,770.7747274093374
142,0,18.1299991607666,-66.77999877929688,768.3481492373002
143,0,18.1299991607666,-66.73999786376953,760.309208000614
144,0,18.1299991607666,-66.69999694824219,759.1026531443106
145,0,18.1299991607666,-66.66000366210938,745.651942307051
146,0,18.1299991607666,-66.62000274658203,735.4840500399935
147,0,18.1299991607666,-66.58000183105469,694.5971897789503
148,0,18.1299991607666,-66.54000091552734,674.5301846220246
149,0,18.1299991607666,-66.5,622.0198041794345
150,0,18.1299991607666,-66.45999908447266,595.1246567178454
151,0,18.1299991607666,-66.41999816894531,583.4103513472451
152,0,18.1299991607666,-66.37999725341797,567.9299845817485
153,0,18.1299991607666,-66.33999633789062,566.1370919949559
154,0,18.1299991607666,-66.30000305175781,562.0134731304446
155,0,18.1299991607666,-66.26000213623047,561.2238472460276
156,0,18.1299991607666,-66.22000122070312,563.3340098108704
157,0,18.1299991607666,-66.18000030517578,566.1370919949559
158,0,18.1299991607666,-66.13999938964844,576.503318733497
159,0,18.1299991607666,-66.0999984741211,592.8576847653316
160,0,18.1299991607666,-66.05999755859375,607.88102629046
161,0,18.1299991607666,-66.0199966430664,688.3903196699927
162,0,18.1299991607666,-65.9800033569336,732.3077692056165
163,0,18.1299991607666,-65.94000244140625,902.5848811089476
164,0,18.1299991607666,-65.9000015258789,959.175872762096
165,0,18.1299991607666,-65.86000061035156,1094.0648942339212
166,0,18.1299991607666,-65.81999969482422,1136.026953285234
167,0,18.1299991607666,-65.77999877929688,1159.8356377078221
168,0,18.1299991607666,-65.5,1195.100282447149
169,0,18.1299991607666,-65.45999908447266,1231.9149269830252
170,0,18.1299991607666,-65.41999816894531,1296.2106956290156
171,0,18.1299991607666,-65.37999725341797,1410.0355846700056
172,0,18.1299991607666,-65.33999633789062,1480.3966292485077
173,0,18.170000076293945,-67.13999938964844,910.6720484933278
174,0,18.170000076293945,-67.0999984741211,849.8095777833041
175,0,18.170000076293945,-67.05999755859375,831.3220542776766
176,0,18.170000076293945,-67.0199966430664,793.3540910479809
177,0,18.170000076293945,-66.9800033569336,788.2827881864553
178,0,18.170000076293945,-66.94000244140625,771.4908060313514
179,0,18.170000076293945,-66.9000015258789,770.8551852809671
180,0,18.170000076293945,-66.86000061035156,765.1965162446087
181,0,18.170000076293945,-66.81999969482422,761.6011134862536
182,0,18.170000076293945,-66.77999877929688,759.2316881400034
183,0,18.170000076293945,-66.73999786376953,760.3860839172139
184,0,18.170000076293945,-66.69999694824219,758.8752772533151
185,0,18.170000076293945,-66.66000366210938,752.0115004785913
186,0,18.170000076293945,-66.62000274658203,741.0538813381287
187,0,18.170000076293945,-66.58000183105469,717.6571940925543
188,0,18.170000076293945,-66.54000091552734,706.2338693101187
189,0,18.170000076293945,-66.5,666.0594547709885
190,0,18.170000076293945,-66.45999908447266,644.5082488716439
191,0,18.170000076293945,-66.41999816894531,632.6656583022543
192,0,18.170000076293945,-66.37999725341797,608.8688443141824
193,0,18.170000076293945,-66.33999633789062,606.6414721340797
194,0,18.170000076293945,-66.30000305175781,593.4044787842429
195,0,18.170000076293945,-66.26000213623047,593.4044787842429
196,0,18.170000076293945,-66.22000122070312,599.2539107151807
197,0,18.170000076293945,-66.18000030517578,602.4523523184977
198,0,18.170000076293945,-66.13999938964844,624.3937060417487
199,0,18.170000076293945,-66.0999984741211,650.9166373421516
200,0,18.170000076293945,-66.05999755859375,667.2129303887007
201,0,18.170000076293945,-66.0199966430664,758.3946423434144
202,0,18.170000076293945,-65.9800033569336,796.2630901903925
203,0,18.170000076293945,-65.94000244140625,933.0057618185539
204,0,18.170000076293945,-65.9000015258789,979.7103227650751
205,0,18.170000076293945,-65.86000061035156,1063.895761816735
206,0,18.170000076293945,-65.81999969482422,1133.0576194811358
207,0,18.170000076293945,-65.77999877929688,1154.9101634965805
208,0,18.209999084472656,-67.13999938964844,963.7763663996564
209,0,18.209999084472656,-67.0999984741211,866.1140364327802
210,0,18.209999084472656,-67.05999755859375,850.8148039703432
211,0,18.209999084472656,-67.0199966430664,803.1062544290309
212,0,18.209999084472656,-66.9800033569336,792.8656875730334
213,0,18.209999084472656,-66.94000244140625,780.3751737064463
214,0,18.209999084472656,-66.9000015258789,778.9741657156884
215,0,18.209999084472656,-66.86000061035156,768.5157457073224
216,0,18.209999084472656,-66.81999969482422,765.4291364993219
217,0,18.209999084472656,-66.77999877929688,766.0940846125152
218,0,18.209999084472656,-66.73999786376953,765.4333050585889
219,0,18.209999084472656,-66.69999694824219,760.9605231827703
220,0,18.209999084472656,-66.66000366210938,754.8869285602602
221,0,18.209999084472656,-66.62000274658203,751.1389739286557
222,0,18.209999084472656,-66.58000183105469,734.8868056837008
223,0,18.209999084472656,-66.54000091552734,733.9455552554615
224,0,18.209999084472656,-66.5,710.8693378745867
225,0,18.209999084472656,-66.45999908447266,702.3343996984773
226,0,18.209999084472656,-66.41999816894531,696.89247997962
227,0,18.209999084472656,-66.37999725341797,680.0549500985794
228,0,18.209999084472656,-66.33999633789062,676.5636901459816
229,0,18.209999084472656,-66.30000305175781,669.0326540414611
230,0,18.209999084472656,-66.26000213623047,668.2688879925136
231,0,18.209999084472656,-66.22000122070312,676.977802704468
232,0,18.209999084472656,-66.18000030517578,678.1968742453223
233,0,18.209999084472656,-66.13999938964844,701.6823248656797
234,0,18.209999084472656,-66.0999984741211,732.3609688888148
235,0,18.209999084472656,-66.05999755859375,745.826521065931
236,0,18.209999084472656,-66.0199966430664,820.6650584048988
237,0,18.209999084472656,-65.9800033569336,848.4552890702316
238,0,18.209999084472656,-65.94000244140625,965.708376719114
239,0,18.209999084472656,-65.9000015258789,1006.3860908549414
240,0,18.209999084472656,-65.86000061035156,1104.9770715013397
241,0,18.209999084472656,-65.81999969482422,1145.837446411438
242,0,18.209999084472656,-65.77999877929688,1158.347104060458
243,0,18.209999084472656,-65.73999786376953,1179.650654836126
244,0,18.209999084472656,-65.69999694824219,1182.2835115230505
245,0,18.209999084472656,-65.66000366210938,1191.47286621093
246,0,18.25,-67.18000030517578,1056.0699441477218
247,0,18.25,-67.13999938964844,979.9707294259443
248,0,18.25,-67.0999984741211,882.7347901189152
249,0,18.25,-67.05999755859375,856.9363001575246
250,0,18.25,-67.0199966430664,813.2899750111696
251,0,18.25,-66.9800033569336,805.6862521579471
252,0,18.25,-66.94000244140625,792.6541047967738
253,0,18.25,-66.9000015258789,788.5841310405316
254,0,18.25,-66.86000061035156,773.9290682787268
255,0,18.25,-66.81999969482422,770.2664205013155
256,0,18.25,-66.77999877929688,771.4427059477401
257,0,18.25,-66.73999786376953,763.9765378570297
258,0,18.25,-66.69999694824219,768.8284234626778
259,0,18.25,-66.66000366210938,760.231085539183
260,0,18.25,-66.62000274658203,771.0393269686527
261,0,18.25,-66.58000183105469,767.100504742588
262,0,18.25,-66.54000091552734,768.9321158535314
263,0,18.25,-66.5,746.5318941389627
264,0,18.25,-66.45999908447266,775.0196802954471
265,0,18.25,-66.41999816894531,737.9913864927436
266,0,18.25,-66.37999725341797,785.269158714454
267,0,18.25,-66.33999633789062,789.9885844192006
268,0,18.25,-66.30000305175781,724.5832341734734
269,0,18.25,-66.26000213623047,796.4107784893642
270,0,18.25,-66.22000122070312,805.7617987174066
271,0,18.25,-66.18000030517578,806.7137802930927
272,0,18.25,-66.13999938964844,749.7806483595302
273,0,18.25,-66.0999984741211,821.0008210514426
274,0,18.25,-66.05999755859375,835.9877006130594
275,0,18.25,-66.0199966430664,882.678818572686
276,0,18.25,-65.9800033569336,908.445618757736
277,0,18.25,-65.94000244140625,1004.4972453848419
278,0,18.25,-65.9000015258789,1037.0132879635894
279,0,18.25,-65.86000061035156,1086.0134423296013
280,0,18.25,-65.81999969482422,1154.2717543632127
281,0,18.25,-65.77999877929688,1173.622785598005
282,0,18.25,-65.73999786376953,1213.6650762234474
283,0,18.25,-65.69999694824219,1198.1681822910375
284,0,18.25,-65.66000366210938,1230.0715209540178
285,0,18.25,-65.62000274658203,1207.0586428097176
286,0,18.290000915527344,-67.18000030517578,1062.3836297387898
287,0,18.290000915527344,-67.13999938964844,947.9377933566294
288,0,18.290000915527344,-67.0999984741211,882.7090276874693
289,0,18.290000915527344,-67.05999755859375,862.5022757170948
290,0,18.290000915527344,-67.0199966430664,817.486516649692
291,0,18.290000915527344,-66.9800033569336,812.3609966673745
292,0,18.290000915527344,-66.94000244140625,800.9967914912467
293,0,18.290000915527344,-66.9000015258789,796.9978674216258
294,0,18.290000915527344,-66.86000061035156,779.88192611284
295,0,18.290000915527344,-66.81999969482422,782.3040350646704
296,0,18.290000915527344,-66.77999877929688,780.6877626325756
297,0,18.290000915527344,-66.73999786376953,778.0836222587706
298,0,18.290000915527344,-66.69999694824219,779.3350176662385
299,0,18.290000915527344,-66.66000366210938,781.7377429735055
300,0,18.290000915527344,-66.62000274658203,779.7717001913068
301,0,18.290000915527344,-66.58000183105469,777.5836563061039
302,0,18.290000915527344,-66.54000091552734,786.8196285074544
303,0,18.290000915527344,-66.5,805.670993045651
304,0,18.290000915527344,-66.45999908447266,817.4419192937655
305,0,18.290000915527344,-66.41999816894531,821.6754305245486
306,0,18.290000915527344,-66.37999725341797,844.3722289229396
307,0,18.290000915527344,-66.33999633789062,854.8030960988508
308,0,18.290000915527344,-66.30000305175781,863.1997091069136
309,0,18.290000915527344,-66.26000213623047,863.4952416016661
310,0,18.290000915527344,-66.22000122070312,874.6581826182319
311,0,18.290000915527344,-66.18000030517578,874.6581826182319
312,0,18.290000915527344,-66.13999938964844,869.2888716996719
313,0,18.290000915527344,-66.0999984741211,873.1297206330286
314,0,18.290000915527344,-66.05999755859375,877.4371028277379
315,0,18.290000915527344,-66.0199966430664,915.2605846891114
316,0,18.290000915527344,-65.9800033569336,945.0564431914113
317,0,18.290000915527344,-65.94000244140625,1024.7416070546667
318,0,18.290000915527344,-65.9000015258789,1058.2466761918847
319,0,18.290000915527344,-65.86000061035156,1124.20649084232
320,0,18.290000915527344,-65.81999969482422,1188.5572201372318
321,0,18.290000915527344,-65.77999877929688,1213.5954042811572
322,0,18.290000915527344,-65.73999786376953,1231.985661542921
323,0,18.290000915527344,-65.69999694824219,1239.5850393314363
324,0,18.290000915527344,-65.66000366210938,1250.0742205077754
325,0,18.329999923706055,-67.22000122070312,1171.1355120404473
326,0,18.329999923706055,-67.18000030517578,1081.8273946405488
327,0,18.329999923706055,-67.13999938964844,941.7808573815063
328,0,18.329999923706055,-67.0999984741211,884.1689142693925
329,0,18.329999923706055,-67.05999755859375,860.8855405844057
330,0,18.329999923706055,-67.0199966430664,819.0117740102696
331,0,18.329999923706055,-66.9800033569336,812.8846085170023
332,0,18.329999923706055,-66.94000244140625,808.5910136193419
333,0,18.329999923706055,-66.9000015258789,808.3106876350881
334,0,18.329999923706055,-66.86000061035156,801.8440156265215
335,0,18.329999923706055,-66.81999969482422,795.3581620772958
336,0,18.329999923706055,-66.77999877929688,790.7728126009717
337,0,18.329999923706055,-66.73999786376953,793.1339518996879
338,0,18.329999923706055,-66.69999694824219,792.0645744754923
339,0,18.329999923706055,-66.66000366210938,788.1642504929954
340,0,18.329999923706055,-66.62000274658203,790.821764497558
341,0,18.329999923706055,-66.58000183105469,803.2102119026937
342,0,18.329999923706055,-66.54000091552734,820.5861888303738
343,0,18.329999923706055,-66.5,856.549338277851
344,0,18.329999923706055,-66.45999908447266,883.9881603779874
345,0,18.329999923706055,-66.41999816894531,898.5488013397448
346,0,18.329999923706055,-66.37999725341797,930.8252834933385
347,0,18.329999923706055,-66.33999633789062,938.4375334092374
348,0,18.329999923706055,-66.30000305175781,961.4532108173426
349,0,18.329999923706055,-66.26000213623047,969.4768761699228
350,0,18.329999923706055,-66.22000122070312,968.8119280567295
351,0,18.329999923706055,-66.18000030517578,966.2027890723255
352,0,18.329999923706055,-66.13999938964844,954.4826258563658
353,0,18.329999923706055,-66.0999984741211,944.5621235042471
354,0,18.329999923706055,-66.05999755859375,943.8094391816741
355,0,18.329999923706055,-66.0199966430664,969.7126426824045
356,0,18.329999923706055,-65.9800033569336,985.0137020251361
357,0,18.329999923706055,-65.94000244140625,1067.2721695777716
358,0,18.329999923706055,-65.9000015258789,1101.5801554003845
359,0,18.329999923706055,-65.86000061035156,1185.5672636914533
360,0,18.329999923706055,-65.81999969482422,1228.4191760485778
361,0,18.329999923706055,-65.77999877929688,1235.319564540777
362,0,18.329999923706055,-65.73999786376953,1266.501480256121
363,0,18.329999923706055,-65.69999694824219,1271.3197567909435
364,0,18.329999923706055,-65.66000366210938,1291.6026897888357
365,0,18.329999923706055,-65.30000305175781,1747.8381763552816
366,0,18.3700008392334,-67.22000122070312,1209.8566185824175
367,0,18.3700008392334,-67.18000030517578,1103.6737788707535
368,0,18.3700008392334,-67.13999938964844,945.2604075343733
369,0,18.3700008392334,-67.0999984741211,873.7138423708426
370,0,18.3700008392334,-67.05999755859375,850.9343428529564
371,0,18.3700008392334,-67.0199966430664,818.3738882503771
372,0,18.3700008392334,-66.9800033569336,811.2700326668573
373,0,18.3700008392334,-66.94000244140625,810.3302610978656
374,0,18.3700008392334,-66.9000015258789,808.5023901447851
375,0,18.3700008392334,-66.86000061035156,808.5023901447851
376,0,18.3700008392334,-66.81999969482422,808.5023901447851
377,0,18.3700008392334,-66.77999877929688,809.9331393080417
378,0,18.3700008392334,-66.73999786376953,805.800911847485
379,0,18.3700008392334,-66.69999694824219,802.9170333726038
380,0,18.3700008392334,-66.66000366210938,805.0362243600986
381,0,18.3700008392334,-66.62000274658203,808.6486141762234
382,0,18.3700008392334,-66.58000183105469,825.9549812393631
383,0,18.3700008392334,-66.54000091552734,858.9578972368822
384,0,18.3700008392334,-66.5,901.6856391996749
385,0,18.3700008392334,-66.45999908447266,949.87650769529
386,0,18.3700008392334,-66.41999816894531,979.8823472380424
387,0,18.3700008392334,-66.37999725341797,997.722599713424
388,0,18.3700008392334,-66.33999633789062,1001.9758158583413
389,0,18.3700008392334,-66.30000305175781,1010.3278949930963
390,0,18.3700008392334,-66.26000213623047,1010.8476644169328
391,0,18.3700008392334,-66.22000122070312,1012.1384380372886
392,0,18.3700008392334,-66.18000030517578,1010.3278949930963
393,0,18.3700008392334,-66.13999938964844,1005.3391410651492
394,0,18.3700008392334,-66.0999984741211,998.3239163779718
395,0,18.3700008392334,-66.05999755859375,994.787830465924
396,0,18.3700008392334,-66.0199966430664,1010.4360810496091
397,0,18.3700008392334,-65.9800033569336,1022.6158071459687
398,0,18.3700008392334,-65.94000244140625,1109.2801998925202
399,0,18.3700008392334,-65.9000015258789,1135.1816315467058
400,0,18.3700008392334,-65.86000061035156,1228.6899197743353
401,0,18.3700008392334,-65.81999969482422,1260.1742227846823
402,0,18.3700008392334,-65.77999877929688,1269.1868393052093
403,0,18.3700008392334,-65.73999786376953,1287.052345556204
404,0,18.40999984741211,-67.13999938964844,993.2568511778076
405,0,18.40999984741211,-67.0999984741211,860.3671197214717
406,0,18.40999984741211,-67.05999755859375,847.5884624146795
407,0,18.40999984741211,-67.0199966430664,818.5785115265052
408,0,18.40999984741211,-66.9800033569336,811.9111559456968
409,0,18.40999984741211,-66.94000244140625,809.2681911948483
410,0,18.40999984741211,-66.9000015258789,809.2681911948483
411,0,18.40999984741211,-66.86000061035156,807.5696157082222
412,0,18.40999984741211,-66.81999969482422,808.5023901447851
413,0,18.40999984741211,-66.77999877929688,809.2681911948483
414,0,18.40999984741211,-66.73999786376953,808.4855624428603
415,0,18.40999984741211,-66.69999694824219,815.2511467973051
416,0,18.40999984741211,-66.66000366210938,811.1897425999416
417,0,18.40999984741211,-66.62000274658203,812.2796598535082
418,0,18.40999984741211,-66.58000183105469,836.4888909711287
419,0,18.40999984741211,-66.54000091552734,873.2800087757103
420,0,18.40999984741211,-66.5,925.4095850697
421,0,18.40999984741211,-66.45999908447266,976.8791852355477
422,0,18.40999984741211,-66.41999816894531,1005.7639690263561
423,0,18.40999984741211,-66.37999725341797,1010.8644921188577
424,0,18.40999984741211,-66.33999633789062,1009.9317176822948
425,0,18.40999984741211,-66.30000305175781,1014.1379170957656
426,0,18.40999984741211,-66.26000213623047,1014.1379170957656
427,0,18.40999984741211,-66.22000122070312,1014.1379170957656
428,0,18.40999984741211,-66.18000030517578,1014.1379170957656
429,0,18.40999984741211,-66.13999938964844,1015.3385178556979
430,0,18.40999984741211,-66.0999984741211,1018.7976888139794
431,0,18.40999984741211,-66.05999755859375,1006.3428191452622
432,0,18.40999984741211,-66.0199966430664,1026.181557561051
433,0,18.40999984741211,-65.9800033569336,1033.1757397799415
434,0,18.40999984741211,-65.94000244140625,1121.9089927200584
435,0,18.40999984741211,-65.9000015258789,1159.115826223802
436,0,18.40999984741211,-65.86000061035156,1210.7231467767806
437,0,18.40999984741211,-65.81999969482422,1271.4670484298206
438,0,18.450000762939453,-67.13999938964844,933.1387347158231
439,0,18.450000762939453,-67.0999984741211,859.2298132699591
440,0,18.450000762939453,-67.05999755859375,848.4996222445039
441,0,18.450000762939453,-67.0199966430664,813.1117567056292
442,0,18.450000762939453,-66.9800033569336,810.3302610978656
443,0,18.450000762939453,-66.94000244140625,807.5696157082222
444,0,18.450000762939453,-66.9000015258789,807.2879362991612
445,0,18.450000762939453,-66.86000061035156,807.2879362991612
446,0,18.450000762939453,-66.81999969482422,807.5696157082222
447,0,18.450000762939453,-66.77999877929688,809.2681911948483
448,0,18.450000762939453,-66.73999786376953,813.5929037303982
449,0,18.450000762939453,-66.69999694824219,815.2511467973051
450,0,18.450000762939453,-66.66000366210938,811.4803726091784
451,0,18.450000762939453,-66.62000274658203,814.0157720810132
452,0,18.450000762939453,-66.58000183105469,859.2421131329629
453,0,18.450000762939453,-66.54000091552734,880.2150506537337
454,0,18.450000762939453,-66.5,947.5256918771759
455,0,18.450000762939453,-66.45999908447266,1002.8577445763688
456,0,18.450000762939453,-66.41999816894531,1007.7146495271752
457,0,18.450000762939453,-66.37999725341797,1014.1379170957656
458,0,18.450000762939453,-66.33999633789062,1014.1379170957656
459,0,18.450000762939453,-66.30000305175781,1014.9275429801826
460,0,18.450000762939453,-66.26000213623047,1015.8603174167454
461,0,18.450000762939453,-66.22000122070312,1015.8603174167454
462,0,18.450000762939453,-66.18000030517578,1015.8603174167454
463,0,18.450000762939453,-66.13999938964844,1019.1721116178165
464,0,18.450000762939453,-66.0999984741211,1021.5040647328904
465,0,18.450000762939453,-66.05999755859375,1022.7591674038997
466,0,18.450000762939453,-65.9800033569336,1047.8464483344708
467,0,18.450000762939453,-65.9000015258789,1170.4076124178466
468,0,18.489999771118164,-67.13999938964844,955.3057749180489
469,0,18.489999771118164,-67.0999984741211,876.2526435813741
470,0,18.489999771118164,-67.05999755859375,848.0563064787084
471,0,18.489999771118164,-67.0199966430664,813.1117567056292
472,0,18.489999771118164,-66.9800033569336,810.3302610978656
473,0,18.489999771118164,-66.81999969482422,807.2879362991612
474,0,18.489999771118164,-66.66000366210938,845.885964121905
475,1,17.93000030517578,-66.94000244140625,836.311949028976
476,1,17.93000030517578,-66.18000030517578,568.1181338513385
477,1,17.969999313354492,-67.18000030517578,1217.422588656687
478,1,17.969999313354492,-67.13999938964844,1015.5684927297323
479,1,17.969999313354492,-67.0999984741211,906.6123303399299
480,1,17.969999313354492,-67.05999755859375,878.9486371706795
481,1,17.969999313354492,-67.0199966430664,848.0876470332777
482,1,17.969999313354492,-66.9800033569336,836.311949028976
483,1,17.969999313354492,-66.94000244140625,835.6378920375197
484,1,17.969999313354492,-66.9000015258789,835.6378920375197
485,1,17.969999313354492,-66.86000061035156,835.6378920375197
