Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,2933,wind,0,31982,57155517
,,,764,solar,1,573672,56613827
,,,1493,wind,0,626163,56561336
,,,2775,wind,0,642196,56545303
,,,1878,wind,0,698582,56488917
,,,1709,wind,0,736200,56451299
,,,2176,wind,0,783802,56403697
,,,2104,wind,0,847389,56340110
,,,215,solar,1,1338539,55848960
,,,2989,wind,0,1363573,55823926
,,,3171,wind,0,1396990,55790509
,,,3105,solar,1,1903625,55283874
,,,2589,solar,1,2392020,54795479
,,,2998,wind,0,2431466,54756033
,,,2742,solar,1,2934491,54253008
,,,761,wind,0,2997219,54190280
,,,732,solar,1,3496539,53690960
,,,196,wind,0,3580916,53606583
,,,3075,wind,0,3614185,53573314
,,,401,wind,0,3657241,53530258
,,,1835,wind,0,3693375,53494124
,,,1441,solar,1,4241240,52946259
,,,1378,wind,0,4266289,52921210
,,,1218,wind,0,4330043,52857456
,,,2721,wind,0,4368550,52818949
,,,1764,wind,0,4440658,52746841
,,,572,wind,0,4524233,52663266
,,,2054,solar,1,5017948,52169551
,,,2471,solar,1,5503968,51683531
,,,229,wind,0,5530236,51657263
,,,2879,solar,1,6008751,51178748
,,,655,wind,0,6055358,51132141
,,,2824,wind,0,6090616,51096883
,,,1135,wind,0,6121439,51066060
,,,1004,wind,0,6162737,51024762
,,,916,wind,0,6221912,50965587
,,,71,solar,1,6719997,50467502
,,,2630,wind,0,6723978,50463521
,,,2473,wind,0,6746085,50441414
,,,2659,solar,1,7290815,49896684
,,,476,wind,0,7303889,49883610
,,,130,wind,0,7339124,49848375
,,,2769,solar,1,7834359,49353140
,,,2993,wind,0,7855338,49332161
,,,214,wind,0,7900863,49286636
,,,99,solar,1,8394578,48792921
,,,109,solar,1,8895608,48291891
,,,1299,wind,0,8934422,48253077
,,,2648,solar,1,9417117,47770382
,,,554,solar,1,9890882,47296617
,,,2860,solar,1,10367117,46820382
,,,3057,wind,0,10404271,46783228
,,,2186,wind,0,10439779,46747720
,,,1984,wind,0,10546562,46640937
,,,3038,solar,1,11053767,46133732
,,,1998,wind,0,11102955,46084544
,,,2806,solar,1,11587645,45599854
,,,1846,solar,1,12065875,45121624
,,,659,wind,0,12101094,45086405
,,,2923,wind,0,12128630,45058869
,,,874,solar,1,12627285,44560214
,,,207,wind,0,12664578,44522921
,,,2541,wind,0,12691074,44496425
,,,1948,solar,1,13220414,43967085
,,,208,wind,0,13263905,43923594
,,,707,solar,1,13804740,43382759
,,,2681,solar,1,14309095,42878404
,,,1526,solar,1,14819340,42368159
,,,860,wind,0,14873107,42314392
,,,3051,solar,1,15377652,41809847
,,,2634,wind,0,15400380,41787119
