Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,11131,wind,0,83464,57104035
,,,14549,solar,1,579174,56608325
,,,9744,wind,0,589985,56597514
,,,10033,wind,0,686946,56500553
,,,4151,wind,0,707779,56479720
,,,17547,wind,0,734190,56453309
,,,3072,solar,1,1258305,55929194
,,,15425,wind,0,1292094,55895405
,,,12122,solar,1,1818869,55368630
,,,9623,wind,0,1875678,55311821
,,,4443,wind,0,1892856,55294643
,,,7743,solar,1,2370326,54817173
,,,10539,wind,0,2476222,54711277
,,,4719,wind,0,2524110,54663389
,,,4529,wind,0,2597695,54589804
,,,5948,solar,1,3081720,54105779
,,,2527,wind,0,3106332,54081167
,,,11636,wind,0,3133372,54054127
,,,5635,wind,0,3208143,53979356
,,,2951,wind,0,3245177,53942322
,,,7442,wind,0,3251004,53936495
,,,12132,wind,0,3312894,53874605
,,,13735,wind,0,3398367,53789132
,,,4740,wind,0,3429389,53758110
,,,5448,solar,1,3917214,53270285
,,,11440,wind,0,3974761,53212738
,,,9747,wind,0,3975372,53212127
,,,11319,solar,1,4512217,52675282
,,,16059,solar,1,5025122,52162377
,,,3947,solar,1,5502402,51685097
,,,14621,wind,0,5574528,51612971
,,,12138,wind,0,5593188,51594311
,,,5470,wind,0,5669216,51518283
,,,4636,wind,0,5740059,51447440
,,,14543,wind,0,5743126,51444373
,,,6245,wind,0,5773152,51414347
,,,5238,wind,0,5839302,51348197
,,,8251,wind,0,5879965,51307534
,,,9963,solar,1,6383845,50803654
,,,5640,solar,1,6862550,50324949
,,,7318,wind,0,6930417,50257082
,,,11246,wind,0,6978587,50208912
,,,4922,wind,0,7016562,50170937
,,,15836,solar,1,7513792,49673707
,,,2844,wind,0,7535484,49652015
,,,14727,wind,0,7564563,49622936
,,,16435,solar,1,8079368,49108131
,,,6030,wind,0,8181616,49005883
,,,9549,wind,0,8211610,48975889
,,,12161,solar,1,8707700,48479799
,,,14017,solar,1,9252430,47935069
,,,15327,solar,1,9730470,47457029
,,,4239,wind,0,9807839,47379660
,,,2253,wind,0,9857338,47330161
,,,6736,wind,0,9883106,47304393
,,,5727,wind,0,9946072,47241427
,,,9624,wind,0,10019062,47168437
,,,15938,solar,1,10525127,46662372
,,,12949,wind,0,10600782,46586717
,,,14533,wind,0,10615966,46571533
,,,12648,wind,0,10663368,46524131
,,,16041,wind,0,10694551,46492948
,,,6642,wind,0,10724658,46462841
,,,2957,solar,1,11216758,45970741
,,,12245,wind,0,11237219,45950280
,,,6325,wind,0,11282797,45904702
,,,15532,wind,0,11317091,45870408
,,,7435,wind,0,11391210,45796289
,,,5828,solar,1,11884830,45302669
,,,15420,wind,0,11928978,45258521
,,,15629,solar,1,12416993,44770506
,,,6225,wind,0,12447771,44739728
,,,17851,solar,1,12925811,44261688
,,,10567,wind,0,12961946,44225553
,,,10343,wind,0,13013926,44173573
,,,14952,wind,0,13029597,44157902
,,,4950,wind,0,13086417,44101082
,,,12321,wind,0,13138966,44048533
,,,2456,solar,1,13631256,43556243
,,,12032,wind,0,13684526,43502973
,,,14547,wind,0,13691947,43495552
,,,11855,wind,0,13726975,43460524
,,,7535,wind,0,13804703,43382796
,,,14540,solar,1,14299938,42887561
,,,3952,solar,1,14788143,42399356
,,,11968,solar,1,15299148,41888351
,,,7735,wind,0,15362902,41824597
,,,5120,solar,1,15903927,41283572
,,,15437,wind,0,15929349,41258150
,,,11640,solar,1,16407768,40779731
,,,16143,solar,1,16912883,40274616
,,,9445,wind,0,16916252,40271247
,,,16133,wind,0,16949580,40237919
,,,6321,wind,0,16993984,40193515
,,,12536,solar,1,17485609,39701890
,,,14921,wind,0,17551173,39636326
,,,17542,solar,1,18072058,39115441
,,,10034,wind,1,18273626,38913873
,,,13145,wind,0,18299260,38888239
,,,9125,wind,0,18328870,38858629
,,,11358,wind,0,18354743,38832756
,,,15258,wind,0,18388061,38799438
,,,6230,solar,1,18854131,38333368
,,,16058,solar,1,19361336,37826163
,,,10336,wind,0,19455436,37732063
,,,12159,solar,1,19946966,37240533
,,,14843,wind,0,19970559,37216940
,,,15624,solar,1,20468454,36815093
,,,8745,wind,0,20536143,36753186
,,,15829,solar,1,21033943,36389410
,,,18052,wind,0,21077083,36350731
,,,6744,wind,0,21081205,36346609
,,,2946,wind,0,21134384,36295586
,,,9653,solar,1,21616224,35953731
,,,10739,wind,0,21697384,35883798
,,,10716,wind,0,21774036,35816360
,,,15454,wind,0,21792211,35801340
,,,4751,wind,0,21827787,35768456
,,,15336,solar,1,22324542,35471065
,,,8749,solar,1,22791942,35242014
,,,9734,wind,0,22824601,35214699
,,,9941,wind,0,22945613,35113530
,,,7624,solar,1,23464313,34869396
,,,10022,solar,1,23995838,34614771
,,,4569,wind,0,24087585,34532689
,,,10531,wind,0,24183031,34452896
,,,2931,solar,1,24677221,34232492
,,,7831,wind,0,24717083,34197268
,,,14051,wind,0,24732652,34185542
,,,9132,wind,0,24786811,34140267
,,,15231,wind,0,24824524,34110271
,,,10940,wind,0,24908237,34042639
,,,12619,wind,0,24999090,33966646
,,,5331,wind,0,25054148,33918117
,,,17951,solar,1,25542068,33684549
,,,14119,wind,0,25588037,33647985
,,,15940,solar,1,26095147,33461921
,,,4967,wind,0,26169542,33397484
,,,10744,wind,0,26239422,33343567
,,,6247,wind,0,26286166,33303365
,,,12158,solar,1,26775701,33123808
,,,15641,solar,1,27282906,32936998
,,,15233,wind,0,27312924,32914322
,,,6421,solar,1,27854804,32722857
,,,2559,wind,0,27886626,32694512
,,,14955,wind,0,27914439,32674275
,,,10748,wind,0,27940113,32654577
,,,12145,wind,0,27987618,32617973
,,,15736,solar,0,28483993,32461790
,,,8262,solar,0,28981413,32331076
,,,6427,wind,0,29025812,32294852
,,,7519,wind,0,29073601,32258127
,,,3424,solar,0,29597431,32130219
,,,5850,wind,0,29640125,32097557
,,,2645,wind,0,29665444,32074028
,,,8346,wind,0,29771035,31994692
,,,14850,wind,0,29803552,31973049
,,,4446,wind,0,29850362,31932002
,,,17044,wind,0,29875369,31913855
,,,4022,wind,0,29933949,31862698
,,,12444,wind,0,29952182,31849877
,,,12740,wind,0,29994394,31819760
,,,15858,solar,0,30502264,31681633
,,,12842,wind,0,30547078,31649657
,,,5520,wind,0,30608823,31602226
,,,5434,wind,0,30673174,31549882
,,,11754,wind,0,30720494,31518256
,,,9219,solar,0,31267124,31373752
,,,8221,solar,0,31810239,31231570
,,,7245,solar,0,32289419,31114673
,,,5427,solar,0,32797004,30987034
,,,7868,solar,0,33307819,30854156
,,,14022,wind,0,33480286,30732632
,,,15952,wind,0,33566197,30671522
,,,16437,wind,0,33644752,30614175
,,,3522,wind,0,33695454,30569792
,,,16258,wind,0,33737750,30539796
,,,13616,wind,0,33816589,30480668
,,,5043,wind,0,33868493,30435246
,,,17743,wind,0,33891408,30418617
,,,3339,wind,0,33950898,30366681
,,,12258,solar,0,34441098,30234110
,,,7626,wind,0,34458376,30219649
,,,14163,wind,0,34490647,30198177
,,,12939,wind,0,34539229,30163499
,,,8441,wind,0,34567815,30142036
,,,15926,wind,0,34606078,30114178
,,,12736,wind,0,34658415,30076789
