Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,6040,solar,1,480605,56706894
,,,10839,solar,1,954370,56233129
,,,10450,wind,0,970612,56216887
,,,11858,wind,0,986178,56201321
,,,10330,wind,0,1030687,56156812
,,,11338,solar,1,1508633,55678866
,,,14531,wind,0,1525786,55661713
,,,12066,solar,1,2033466,55154033
,,,11237,solar,1,2513501,54673998
,,,5132,wind,0,2634739,54552760
,,,4636,wind,0,2705582,54481917
,,,7342,wind,0,2732628,54454871
,,,10920,solar,1,3271088,53916411
,,,15829,wind,0,3304395,53883104
,,,4244,wind,0,3346525,53840974
,,,3330,solar,1,3841760,53345739
,,,13843,wind,0,3850500,53336999
,,,5336,wind,0,3915348,53272151
,,,8121,wind,0,3946109,53241390
,,,9939,wind,0,3966630,53220869
,,,14258,wind,0,3995461,53192038
,,,7868,wind,0,4068998,53118501
,,,13065,wind,0,4105648,53081851
,,,2634,wind,0,4130340,53057159
,,,11933,solar,1,4620540,52566959
,,,5120,wind,0,4667147,52520352
,,,10956,wind,0,4687931,52499568
,,,13557,wind,0,4711036,52476463
,,,7318,wind,0,4778903,52408596
,,,15432,wind,0,4811233,52376266
,,,3427,wind,0,4841345,52346154
,,,15142,wind,0,4861517,52325982
,,,11734,wind,0,4915973,52271526
,,,3138,solar,1,5395628,51791871
,,,16960,solar,1,5901978,51285521
,,,8052,wind,0,5919049,51268450
,,,14123,solar,1,6415329,50772170
,,,17756,wind,0,6473303,50714196
,,,11462,solar,1,6973288,50214211
,,,4239,wind,0,7050658,50136841
,,,13617,solar,1,7595198,49592301
,,,10837,wind,0,7704268,49483231
,,,15427,wind,0,7744601,49442898
,,,2649,solar,1,8241166,48946333
,,,11636,wind,0,8268206,48919293
,,,15025,wind,0,8296573,48890926
,,,2945,solar,1,8781833,48405666
,,,5050,solar,1,9272888,47914611
,,,7045,wind,0,9272888,47914611
,,,11854,wind,0,9302157,47885342
,,,7446,wind,0,9306775,47880724
,,,10331,wind,0,9391976,47795523
,,,14133,wind,0,9429439,47758060
,,,5758,wind,0,9488762,47698737
,,,10921,wind,0,9555205,47632294
,,,15437,wind,0,9580626,47606873
,,,3555,wind,0,9612200,47575299
,,,2728,wind,0,9637167,47550332
,,,4222,wind,0,9680529,47506970
,,,15019,solar,1,10193244,46994255
,,,13925,wind,0,10233142,46954357
,,,2962,solar,1,10735217,46452282
,,,5148,wind,0,10824240,46363259
,,,17847,solar,1,11318525,45868974
