Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,41054,solar,23542,125780,57061719
,,,56648,solar,24002,249303,56938196
,,,56850,wind,415,256315,56931184
,,,48296,solar,22178,376205,56811294
,,,16105,solar,23490,498565,56688934
,,,63884,solar,24248,625461,56562038
,,,63456,solar,24174,750695,56436804
,,,31678,solar,22276,866809,56320690
,,,63678,wind,492,873475,56314024
,,,56286,solar,23953,996025,56191474
,,,63666,solar,23969,1119834,56067665
