Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,3130,solar,105226,495330,56692169
,,,7144,wind,-1008,495703,56691796
,,,12948,wind,11423,553025,56634474
,,,2152,wind,11322,609410,56578089
,,,11932,solar,104111,1101415,56086084
,,,4967,wind,15514,1175810,56011689
,,,13119,solar,115349,1713795,55473704
,,,2967,wind,20060,1808874,55378625
,,,14437,wind,1787,1825144,55362355
,,,7548,wind,7004,1860878,55326621
,,,12636,wind,9676,1911171,55276328
,,,6041,wind,4201,1940112,55247387
,,,5349,wind,6170,1976387,55211112
,,,8928,wind,6797,2011179,55176320
,,,17044,solar,106404,2508504,54678995
,,,13035,wind,9298,2554706,54632793
,,,8731,wind,8041,2596217,54591282
,,,12053,wind,8673,2641659,54545840
,,,3028,solar,106808,3142214,54045285
,,,15638,solar,108180,3647614,53539885
,,,12862,wind,4406,3671539,53515960
,,,5846,solar,103253,4157749,53029750
,,,11530,wind,35661,4328186,52859313
,,,2636,wind,4550,4353789,52833710
,,,12920,wind,9374,4400334,52787165
,,,9859,wind,5947,4431263,52756236
,,,11141,wind,12350,4492399,52695100
,,,5441,solar,100746,4969109,52218390
,,,12429,wind,11456,5027246,52160253
,,,2861,solar,106508,5527421,51660078
,,,13721,wind,18656,5616157,51571342
,,,13145,wind,4782,5641790,51545709
,,,3725,wind,9230,5687600,51499899
,,,15759,solar,109284,6199080,50988419
,,,6543,wind,7997,6241450,50946049
,,,12856,wind,4791,6267126,50920373
,,,11048,wind,11846,6329201,50858298
,,,2535,solar,105627,6824056,50363443
,,,9622,wind,11439,6879950,50307549
,,,2662,wind,8265,6922479,50265020
,,,3947,solar,101002,7399759,49787740
,,,8948,wind,7552,7438023,49749476
,,,13957,solar,105024,7929078,49258421
,,,12520,wind,29948,8070203,49117296
,,,15843,solar,108382,8578643,48608856
,,,10521,wind,16079,8655625,48531874
,,,2931,solar,105383,9149815,48037684
,,,8630,wind,10706,9203436,47984063
,,,10846,wind,11881,9263056,47924443
,,,10949,wind,7945,9303068,47884431
,,,5638,wind,8869,9349512,47837987
,,,15940,wind,4370,9374335,47813164
,,,15426,solar,103077,9857600,47329899
,,,10827,wind,8414,9904885,47282614
,,,5138,solar,99685,10376180,46811319
,,,14256,wind,7614,10414686,46772813
,,,3138,solar,102516,10894341,46293158
,,,10930,solar,105358,11388531,45798968
,,,3546,solar,100970,11864861,45322638
,,,12136,solar,102662,12347556,44839943
,,,15656,wind,6613,12381513,44805986
,,,8345,wind,13874,12449537,44737962
,,,7430,wind,15035,12521777,44665722
,,,7950,wind,18776,12612082,44575417
,,,13657,wind,4673,12637222,44550277
,,,4057,solar,106529,13135117,44052382
,,,11651,wind,10061,13188574,43998925
,,,5830,wind,27116,13319088,43868411
,,,9219,solar,117017,13865718,43321781
,,,9747,solar,95804,14319438,42868061
,,,4242,wind,7352,14361669,42825830
,,,4454,solar,105710,14856904,42330595
,,,6744,wind,-183,14861026,42326473
,,,13132,solar,106237,15357591,41829908
,,,16436,solar,109288,15868026,41319473
,,,4838,wind,9173,15915485,41272014
,,,11357,solar,104000,16401885,40785614
,,,13745,wind,1324,16411801,40775698
,,,2852,solar,103916,16900196,40287303
,,,4950,wind,10669,16957015,40230484
,,,4445,solar,100667,17430970,39756529
,,,13065,wind,7206,17467620,39719879
,,,13050,wind,546,17474001,39713498
,,,13416,solar,118208,18026046,39161453
,,,10941,wind,14310,18096091,39091408
,,,9650,solar,99628,18563776,38623723
,,,8243,solar,101827,19040296,38147203
,,,12642,wind,12381,19100492,38087007
,,,3424,solar,89405,19624322,37663589
,,,1758,wind,6810,19665245,37624529
,,,4737,solar,69646,20131695,37294464
,,,13940,wind,1235,20142572,37284915
,,,2251,solar,74555,20645597,36932357
,,,9330,solar,66865,21126677,36614755
,,,11536,wind,5990,21166135,36581465
,,,11718,solar,58675,21706780,36301090
,,,10347,solar,44919,22180070,36078991
,,,6441,wind,15174,22265582,36003746
,,,9048,wind,1277,22277221,35994005
,,,13816,wind,10632,22340049,35941741
,,,12160,wind,2924,22365321,35922426
,,,10445,wind,7891,22413507,35882121
,,,3543,wind,10630,22472944,35827400
,,,4050,wind,4236,22500652,35802306
,,,5837,wind,4790,22530630,35775715
,,,10241,wind,15511,22623491,35698084
,,,2436,solar,45389,23120816,35476597
,,,13748,wind,2751,23141636,35460196
,,,11028,wind,20203,23260606,35364019
,,,10247,wind,16488,23354666,35285386
,,,1757,solar,46501,23858831,35062473
,,,5742,wind,3388,23882504,35041374
,,,8234,solar,43697,24340689,34827579
,,,2659,wind,8898,24391591,34781112
,,,3145,wind,7039,24431930,34743757
,,,5442,wind,6441,24467841,34711992
,,,18353,solar,51810,24992526,34462822
,,,13560,wind,3553,25018663,34442776
,,,5236,wind,11498,25081403,34385049
,,,17953,solar,47922,25567328,34152489
,,,7030,wind,2382,25584918,34136701
,,,6447,wind,5687,25623371,34102705
,,,12237,wind,2717,25644488,34085788
,,,10920,wind,13596,25723042,34020092
,,,10239,wind,13759,25802544,33953613
,,,5923,wind,9044,25853591,33908606
,,,15659,solar,42765,26364311,33700547
,,,3843,solar,32461,26839501,33536140
,,,2054,solar,23001,27342241,33416418
,,,10534,wind,10830,27415833,33361128
,,,5836,wind,7195,27460389,33324779
,,,10236,wind,18529,27577733,33236621
,,,10926,wind,11574,27657716,33179447
,,,15742,solar,27634,28166346,33039726
