Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,3187,solar,1,497134,56690365
,,,1943,wind,0,542793,56644706
,,,1582,solar,1,1010478,56177021
,,,2249,wind,0,1037288,56150211
,,,2992,solar,1,1542023,55645476
,,,330,solar,1,2018353,55169146
,,,2169,wind,0,2053381,55134118
,,,1394,wind,0,2095564,55091935
,,,255,wind,0,2133136,55054363
,,,1073,wind,0,2174867,55012632
,,,339,wind,0,2277213,54910286
,,,358,solar,1,2752118,54435381
,,,1708,wind,0,2778201,54409298
,,,2674,solar,1,3265171,53922328
,,,1143,wind,0,3292216,53895283
,,,842,wind,0,3353143,53834356
,,,2039,wind,0,3416226,53771273
,,,2710,wind,0,3429580,53757919
,,,1721,wind,0,3481117,53706382
,,,1615,wind,0,3488062,53699437
,,,1902,wind,0,3542648,53644851
,,,1326,wind,0,3586763,53600736
,,,3104,solar,1,4092828,53094671
,,,3253,wind,0,4117583,53069916
,,,2651,solar,1,4606358,52581141
,,,3290,wind,0,4649498,52538001
,,,2243,wind,0,4694923,52492576
,,,2759,wind,0,4747046,52440453
,,,1076,wind,0,4786997,52400502
,,,1379,wind,0,4829579,52357920
,,,692,solar,1,5299069,51888430
,,,191,wind,0,5336470,51851029
,,,64,wind,0,5359624,51827875
,,,1359,solar,1,5829684,51357815
,,,980,wind,0,5867369,51320130
,,,840,solar,1,6362129,50825370
,,,1982,wind,0,6422592,50764907
,,,73,wind,0,6460504,50726995
,,,324,solar,1,6934839,50252660
,,,122,wind,0,6955762,50231737
,,,1289,wind,0,6984697,50202802
,,,1900,solar,1,7462737,49724762
,,,3022,solar,1,7961772,49225727
,,,1349,wind,0,8057856,49129643
,,,1912,solar,1,8534091,48653408
,,,1189,solar,1,9043006,48144493
,,,1796,wind,0,9077046,48110453
,,,2223,solar,1,9586246,47601253
,,,1495,wind,0,9662377,47525122
,,,2513,wind,0,9737003,47450496
,,,519,solar,1,10238603,46948896
,,,2679,solar,1,10729468,46458031
,,,270,wind,0,10764305,46423194
,,,2897,solar,1,11258685,45928814
,,,3106,wind,0,11283509,45903990
,,,1115,wind,0,11348523,45838976
,,,1038,solar,1,11836348,45351151
,,,1057,wind,0,11870589,45316910
,,,1258,solar,1,12421493,44766006
,,,3199,solar,1,12948079,44239420
,,,681,wind,0,13000437,44187062
,,,3217,wind,0,13025444,44162055
,,,1398,wind,0,13093034,44094465
,,,893,wind,0,13119229,44068270
,,,3280,solar,1,13619594,43567905
,,,51,wind,0,13659640,43527859
,,,2750,wind,0,13684169,43503330
,,,1396,wind,0,13729982,43457517
,,,673,wind,0,13751325,43436174
,,,903,wind,0,13813520,43373979
,,,1793,wind,0,13883233,43304266
,,,2745,wind,0,13928541,43258958
,,,1521,wind,0,13968888,43218611
,,,1441,solar,1,14516753,42670746
,,,2616,solar,1,15022913,42164586
,,,3097,wind,0,15055989,42131510
,,,3284,wind,0,15105354,42082145
,,,2938,solar,1,15595459,41592040
,,,1236,wind,0,15676599,41510900
,,,1781,wind,0,15748499,41439000
,,,843,solar,1,16300259,40887240
,,,2817,wind,0,16310510,40876989
,,,869,solar,1,16862460,40325039
,,,866,solar,1,17348480,39839019
