Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,10153,wind,3766,32697,57154802
,,,16059,wind,4654,70497,57117002
,,,8448,wind,3489,103600,57083899
,,,14549,wind,-1317,114252,57073247
,,,12762,solar,98134,614997,56572502
,,,11319,wind,12231,686331,56501168
,,,7144,wind,-3578,686705,56500794
,,,4844,wind,-603,708931,56478568
,,,5948,wind,9045,770724,56416775
,,,11141,wind,9753,831860,56355639
,,,10143,wind,13189,911802,56275697
,,,14749,wind,-1421,922421,56265078
,,,3627,wind,4833,959809,56227690
,,,11132,wind,39136,1157691,56029808
,,,11048,solar,91914,1634496,55553003
,,,12621,wind,18664,1737197,55450302
,,,13327,wind,8548,1791794,55395705
,,,4934,wind,17944,1893051,55294448
,,,11258,wind,2344,1919285,55268214
,,,14545,wind,-3240,1923138,55264361
,,,16228,solar,102273,2442693,54744806
,,,15556,solar,97758,2941728,54245771
,,,4046,solar,91583,3415968,53771531
,,,11528,wind,11804,3490174,53697325
,,,5540,wind,1796,3520615,53666884
,,,6238,wind,21604,3637980,53549519
,,,14536,solar,93321,4122290,53065209
,,,15836,solar,97361,4619520,52567979
,,,3633,solar,93557,5099460,52088039
