Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,2836,wind,2670,54628779,26425367
,,,2728,wind,3051,54653745,26405245
,,,14543,solar,4391,55152685,26372851
,,,4619,wind,5660,55198619,26341733
,,,5246,wind,6869,55242003,26307780
,,,15859,wind,3820,55283861,26285455
,,,12958,solar,4258,55776056,26252427
,,,14149,solar,4031,56265401,26220432
,,,10832,wind,15202,56389837,26147577
,,,5648,solar,3717,56877282,26119163
,,,9233,wind,3070,56905924,26101310
,,,15625,solar,3849,57400019,26070141
1,6303385.130583937,0.9,,,,,
,,,15242,solar,108093,506065,56681434
,,,6549,wind,5312,537293,56650206
,,,10349,wind,13711,606740,56580759
,,,2556,wind,7686,646596,56540903
,,,8026,wind,8848,691774,56495725
,,,11634,solar,104048,1182639,56004860
,,,14053,wind,5786,1213899,55973600
,,,2928,solar,106292,1714549,55472950
,,,11054,wind,5045,1741376,55446123
,,,13944,solar,104523,2230151,54957348
,,,7536,solar,98232,2692706,54494793
,,,13145,wind,4782,2718339,54469160
,,,5435,wind,4721,2750497,54437002
,,,4740,wind,4359,2781519,54405980
,,,15327,solar,102161,3259559,53927940
,,,14844,wind,1129,3273339,53914160
,,,16130,wind,7333,3310610,53876889
,,,13537,solar,105275,3802805,53384694
,,,3162,solar,106842,4304500,52882999
,,,3843,wind,6681,4343535,52843964
,,,14545,solar,106927,4844850,52342649
,,,9722,solar,113907,5376280,51811219
,,,6749,wind,3864,5397743,51789756
,,,11560,wind,4606,5422576,51764923
,,,10451,wind,13521,5488202,51699297
,,,15549,solar,105334,5981727,51205772
,,,11037,wind,16266,6059600,51127899
,,,13050,wind,546,6065981,51121518
,,,15231,wind,7197,6103693,51083806
,,,10640,wind,21397,6205954,50981545
,,,16537,wind,6555,6239648,50947851
,,,10652,wind,5811,6269959,50917540
,,,12748,solar,103633,6757879,50429620
,,,3657,solar,105822,7254064,49933435
,,,11033,wind,46826,7475097,49712402
,,,12958,wind,4006,7497203,49690296
,,,2655,solar,105313,7990633,49196866
,,,9962,solar,107741,8494038,48693461
,,,11452,wind,4170,8519017,48668482
,,,9422,wind,14474,8588703,48598796
,,,12235,wind,1525,8603404,48584095
,,,11240,wind,7802,8642806,48544693
,,,5140,wind,5746,8672167,48515332
,,,9628,wind,7401,8712711,48474788
,,,11228,solar,106400,9214596,47972903
,,,11035,wind,28758,9349251,47838248
,,,4325,solar,111883,9872986,47314513
,,,14955,wind,5261,9900799,47286700
,,,12052,wind,6148,9935018,47252481
,,,17852,solar,101496,10411538,46775961
,,,10949,wind,7010,10451551,46735948
,,,7418,solar,118275,11002836,46184663
,,,2156,wind,9067,11047908,46139591
,,,10534,wind,14857,11121500,46065999
,,,7245,solar,101944,11600680,45586819
,,,14437,wind,1787,11616950,45570549
,,,7330,wind,21984,11721835,45465664
,,,15736,wind,7269,11758771,45428728
,,,18145,wind,11085,11813052,45374447
,,,15051,wind,7436,11851813,45335686
,,,8129,wind,15107,11927383,45260116
,,,4834,wind,6498,11965391,45222108
,,,14025,solar,102353,12445806,44741693
,,,4719,solar,115816,12988921,44198578
,,,8150,wind,8315,13032739,44154760
,,,11048,wind,13073,13094814,44092685
,,,11032,wind,12544,13155943,44031556
,,,2732,wind,5178,13183336,44004163
,,,4257,solar,107073,13683701,43503798
,,,7835,wind,13387,13748447,43439052
,,,3852,solar,104314,14236272,42951227
,,,5042,wind,18232,14323124,42864375
,,,10718,wind,14532,14393074,42794425
,,,5949,solar,102752,14878049,42309450
,,,8450,wind,12023,14937699,42249800
,,,10145,wind,17297,15025011,42162488
,,,11619,wind,14326,15095129,42092370
,,,11820,solar,114864,15631974,41555525
,,,2840,wind,5329,15661114,41526385
,,,4155,wind,5380,15689467,41498032
,,,4967,solar,110417,16205032,40982467
,,,9632,wind,18995,16295270,40892229
,,,7530,wind,4958,16321702,40865797
,,,15623,solar,107202,16824157,40363342
,,,12139,wind,488,16830312,40357187
,,,7633,wind,13011,16893349,40294150
,,,12637,wind,8097,16936465,40251034
,,,5342,wind,1807,16951579,40235920
,,,15121,wind,2607,16968867,40218632
,,,13638,solar,104439,17457262,39730237
,,,13952,wind,5326,17486431,39701068
,,,8262,wind,8181,17527512,39659987
,,,10365,wind,6623,17561515,39625984
,,,10948,wind,9147,17607174,39580325
,,,15258,wind,6473,17640492,39547007
,,,6968,wind,9985,17689774,39497725
,,,5848,wind,10976,17742317,39445182
,,,12815,solar,119003,18297972,38889527
,,,10924,wind,11801,18358738,38828761
,,,12960,wind,3101,18377795,38809704
,,,8041,solar,100823,18849755,38337744
,,,5434,wind,13923,18914106,38273393
,,,11945,solar,101686,19394236,37793263
,,,12738,solar,105429,19887761,37299738
,,,3654,wind,4788,19913423,37274076
,,,11517,solar,85915,20455208,36869881
,,,11354,wind,5801,20489675,36839616
,,,11852,wind,3057,20512211,36819947
,,,14827,wind,5149,20542896,36792607
,,,15851,wind,9281,20595161,36746525
,,,15021,wind,5578,20628717,36716610
,,,15841,solar,78384,21136492,36345587
,,,4844,wind,3224,21158718,36324030
,,,16034,wind,5735,21191890,36294063
,,,13046,solar,69012,21676675,35965639
,,,5468,wind,12545,21745262,35904760
,,,13244,wind,7299,21788299,35867686
,,,15437,solar,58322,22289044,35587413
,,,15939,wind,3258,22312045,35568705
,,,2846,solar,43842,22802055,35355750
,,,11042,wind,9228,22861515,35307743
,,,2945,solar,43155,23346775,35096852
,,,5570,solar,49909,23871650,34854820
,,,10317,wind,11196,23937758,34800032
,,,8120,wind,4541,23968672,34774432
,,,12660,wind,2169,23989605,34758550
,,,1657,wind,7007,24033276,34718594
,,,3052,wind,6125,24069665,34685824
,,,13053,wind,1899,24086311,34673295
,,,4338,wind,5020,24120095,34641869
,,,14643,solar,49852,24619130,34400833
,,,17851,solar,47497,25097170,34170645
,,,14023,wind,2473,25116475,34155467
,,,9845,wind,3546,25142383,34133790
,,,7849,wind,5270,25176608,34104878
,,,9650,solar,34644,25644293,33931358
,,,9828,solar,37359,26139148,33746628
,,,13257,wind,2959,26163233,33729279
,,,17751,wind,2995,26187635,33710705
,,,5420,solar,38124,26729135,33521369
,,,15230,wind,5128,26765120,33494124
,,,10845,solar,34386,27236510,33320791
,,,8027,wind,5838,27274955,33289925
,,,7031,wind,15879,27364957,33212790
,,,12420,wind,14650,27454428,33141200
,,,7534,wind,10107,27513427,33090549
,,,9935,wind,6840,27557062,33055521
,,,6469,wind,10658,27624216,33001075
,,,8234,wind,15599,27719335,32924772
,,,12659,wind,2691,27741797,32908644
,,,8947,wind,5389,27777178,32880211
,,,6429,wind,7437,27823478,32840386
,,,9025,solar,28252,28337998,32698296
,,,14149,solar,26657,28827343,32563456
,,,7736,wind,10161,28890219,32512311
,,,13918,wind,4226,28921082,32489164
,,,12760,wind,1783,28941245,32476099
,,,10250,wind,3632,28970818,32455025
,,,14125,wind,5938,29015908,32423474
,,,12761,solar,26794,29513803,32286948
,,,15631,wind,4435,29548338,32262850
,,,12542,wind,9467,29614028,32215900
,,,4743,wind,1775,29625886,32204577
,,,4154,solar,22321,30119411,32088381
,,,14736,wind,812,30134232,32078303
,,,12842,solar,26169,30626142,31945682
,,,12146,wind,6161,30671567,31913268
,,,9923,wind,14023,30763010,31844566
,,,7124,wind,3783,30788549,31823472
,,,12546,wind,8624,30852805,31777554
,,,1753,wind,6312,30895382,31740495
,,,2735,solar,22718,31386057,31623560
,,,10147,wind,10989,31459198,31568610
,,,2435,solar,22604,31956523,31450688
,,,3272,wind,15734,32050262,31371932
,,,4818,wind,8758,32105583,31328226
,,,12853,solar,25976,32590273,31196484
