Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,13624,solar,0,487445,56700054
,,,13624,solar,-9999999,487445,56700054
,,,3940,wind,0,531411,56656088
,,,13624,solar,-9999999,531411,56656088
,,,2160,solar,0,1032346,56155153
,,,7750,wind,0,1079408,56108091
,,,5829,wind,0,1156493,56031006
,,,4053,solar,0,1647738,55539761
,,,13624,solar,-9999999,1647738,55539761
,,,12920,wind,0,1694284,55493215
,,,13624,solar,-9999999,1694284,55493215
,,,5538,solar,0,2166814,55020685
,,,13624,solar,-9999999,2166814,55020685
,,,13624,solar,-9999999,2166814,55020685
,,,13624,solar,-9999999,2166814,55020685
,,,5849,solar,0,2652834,54534665
,,,13624,solar,-9999999,2652834,54534665
,,,5640,solar,0,3131539,54055960
,,,3940,wind,-9999999,3131539,54055960
,,,6238,wind,0,3248904,53938595
,,,12920,wind,-9999999,3248904,53938595
,,,14063,solar,0,3752024,53435475
,,,15841,solar,0,4259799,52927700
,,,2160,solar,-9999999,4259799,52927700
,,,5829,wind,-9999999,4259799,52927700
,,,4053,solar,-9999999,4259799,52927700
,,,2933,wind,0,4282900,52904599
,,,5849,solar,-9999999,4282900,52904599
,,,10627,wind,0,4352504,52834995
,,,2353,wind,0,4403069,52784430
,,,9553,solar,0,4884814,52302685
,,,2750,wind,0,4911705,52275794
,,,15860,solar,1,5427555,51759944
,,,10244,wind,0,5495147,51692352
,,,14846,solar,0,5996462,51191037
,,,5538,solar,-9999999,5996462,51191037
,,,7750,wind,-9999999,5996462,51191037
,,,14928,wind,0,6024675,51162824
,,,5640,solar,-9999999,6024675,51162824
,,,5640,solar,-9999999,6024675,51162824
,,,7432,wind,0,6061785,51125714
,,,6238,wind,-9999999,6061785,51125714
,,,14546,wind,0,6068173,51119326
,,,10719,wind,0,6134516,51052983
,,,12223,wind,0,6261462,50926037
,,,12134,wind,0,6279183,50908316
,,,6238,wind,-9999999,6279183,50908316
