Episode,Total Reward,Total Cost,Invalid Actions,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,,,15531,solar,0,40563898,28785490
,,,,,17144,wind,0,40614722,28750295
,,,,,16034,wind,0,40647894,28727323
,,,,,3130,wind,-2,40647894,28727323
,,,,,15556,solar,0,41146929,28633711
,,,,,2957,wind,0,41179077,28607432
,,,,,11338,wind,0,41214974,28583148
,,,,,4848,solar,0,41701089,28506928
,,,,,9848,wind,0,41770264,28461144
,,,,,8221,wind,0,41803253,28439310
,,,,,13736,solar,0,42285663,28379218
,,,,,3852,wind,0,42308636,28360750
,,,,,7929,wind,0,42329831,28344774
,,,,,3624,wind,0,42367458,28313884
,,,,,4741,wind,-2,42367458,28313884
,,,,,3644,solar,0,42842363,28266380
,,,,,6138,wind,0,42882422,28236760
,,,,,11134,wind,0,42998216,28164720
,,,,,4839,wind,0,43029755,28138607
,,,,,13762,solar,0,43533825,28075679
,,,,,12640,wind,0,43592604,28039220
,,,,,5846,solar,0,44078814,27987353
,,,,,7543,wind,-2,44078814,27987353
,,,,,10165,wind,0,44120266,27961582
,,,,,10322,solar,-2,44120266,27961582
,,,,,18353,solar,0,44644951,27897399
,,,,,10737,wind,0,44766817,27821568
,,,,,12436,wind,0,44807408,27796451
,,,,,5042,wind,0,44894259,27726363
,,,,,2844,wind,0,44915952,27707970
,,,,,11054,solar,0,45398552,27650154
,,,,,11240,solar,0,45869847,27592727
,,,,,6339,wind,0,45895946,27573210
,,,,,11754,wind,0,45943266,27546291
,,,,,6749,wind,-2,45943266,27546291
,,,,,3970,solar,0,46463296,27489670
,,,,,8220,solar,0,47012776,27425482
,,,,,14931,wind,0,47047938,27404280
,,,,,10548,wind,0,47056122,27398906
,,,,,13461,solar,0,47555727,27335072
,,,,,4650,wind,0,47592569,27306113
,,,,,7519,wind,0,47640359,27273277
,,,,,7951,wind,0,47710273,27225736
,,,,,10747,wind,0,47770021,27188673
,,,,,5149,solar,-2,47770021,27188673
,,,,,15535,solar,0,48263356,27127580
,,,,,10029,wind,-2,48263356,27127580
,,,,,9025,wind,0,48299238,27103833
,,,,,8220,wind,-2,48299238,27103833
,,,,,8317,solar,0,48852613,27039190
,,,,,5130,wind,0,48931127,26975773
,,,,,17542,solar,0,49452012,26910187
,,,,,8845,wind,-2,49452012,26910187
,,,,,11930,wind,0,49488182,26887845
,,,,,12559,solar,0,49982277,26826360
,,,,,5165,solar,-2,49982277,26826360
,,,,,3147,solar,0,50463262,26791928
,,,,,5541,wind,0,50492022,26771454
,,,,,14530,solar,0,50951347,26741079
,,,,,11517,wind,0,51017862,26699075
,,,,,13623,solar,0,51510437,26666863
,,,,,10031,wind,0,51674918,26564229
,,,,,10434,wind,0,51758973,26511769
,,,,,7119,wind,-2,51758973,26511769
,,,,,4449,solar,0,52244803,26483922
,,,,,2456,solar,-2,52244803,26483922
,,,,,7948,wind,0,52328686,26425239
,,,,,4026,solar,0,52846246,26394492
,,,,,13955,wind,0,52865646,26384569
,,,,,5937,wind,0,52916793,26348653
,,,,,17441,solar,0,53440243,26314747
,,,,,2649,wind,0,53467594,26293283
,,,,,4155,wind,0,53495946,26271992
,,,,,10640,solar,0,53968856,26240554
,,,,,2159,wind,0,54023456,26198858
,,,,,3155,wind,-2,54023456,26198858
,,,,,10921,solar,0,54554981,26164954
,,,,,15230,wind,-2,54554981,26164954
,,,,,12716,wind,0,54638294,26112357
,,,,,12248,wind,0,54644028,26109357
,,,,,16260,wind,0,54692425,26081252
,,,,,1556,wind,0,54738899,26045635
,,,,,1756,wind,0,54783168,26011650
,,,,,13918,solar,0,55319728,25976298
,,,,,7836,wind,0,55389739,25927262
,,,,,2570,solar,0,55911764,25897306
,,,,,13147,wind,0,55925676,25889458
,,,,,13963,solar,-2,55925676,25889458
,,,,,6125,solar,0,56438866,25857343
,,,,,3071,solar,0,56960701,25827817
,,,,,16646,wind,0,56995071,25807141
,,,,,5722,solar,-2,56995071,25807141
,,,,,8040,solar,0,57463231,25777463
31,89.32784448252237,-2006100.7949387734,38,0.3434151103528341,,,,,
,,,,,4821,wind,0,45372,57142127
,,,,,6041,wind,0,74312,57113187
,,,,,18052,solar,0,572872,56614627
,,,,,7451,wind,0,572872,56614627
,,,,,10849,wind,0,636411,56551088
,,,,,3530,solar,0,1131931,56055568
,,,,,16255,wind,0,1159979,56027520
,,,,,2951,wind,0,1197013,55990486
,,,,,14719,wind,0,1237135,55950364
,,,,,4350,wind,0,1265807,55921692
,,,,,12335,solar,0,1750497,55437002
,,,,,8352,wind,0,1775546,55411953
,,,,,16631,wind,0,1825220,55362279
,,,,,12035,solar,0,2303070,54884429
,,,,,4944,wind,0,2375166,54812333
,,,,,5535,wind,0,2402620,54784879
,,,,,12146,solar,0,2886455,54301044
,,,,,12423,wind,0,2928260,54259239
,,,,,11552,wind,0,2972187,54215312
,,,,,8249,wind,0,2997346,54190153
,,,,,13934,wind,0,3038325,54149174
,,,,,4046,wind,0,3060571,54126928
,,,,,5422,wind,0,3095829,54091670
,,,,,3136,wind,0,3116536,54070963
,,,,,3051,wind,0,3183346,54004153
,,,,,12030,wind,0,3236981,53950518
,,,,,12523,solar,0,3755871,53431628
,,,,,13155,wind,0,3770296,53417203
,,,,,16544,wind,0,3865887,53321612
,,,,,16255,wind,-2,3865887,53321612
,,,,,4831,wind,0,3984147,53203352
,,,,,9553,wind,0,4008963,53178536
,,,,,11251,solar,0,4488808,52698691
,,,,,17852,solar,0,4965328,52222171
,,,,,14745,wind,0,4975579,52211920
,,,,,2951,wind,-2,4975579,52211920
,,,,,4127,solar,0,5488579,51698920
,,,,,2252,solar,0,5989514,51197985
,,,,,9962,wind,0,6020833,51166666
,,,,,8352,wind,-2,6020833,51166666
,,,,,2929,wind,0,6048669,51138830
,,,,,14159,wind,0,6075166,51112333
,,,,,4833,wind,0,6191891,50995608
,,,,,16358,solar,0,6694822,50492677
,,,,,7451,wind,-2,6694822,50492677
,,,,,10144,wind,0,6762594,50424905
,,,,,11929,wind,0,6810196,50377303
,,,,,12559,wind,0,6834087,50353412
,,,,,15861,wind,0,6880711,50306788
,,,,,7334,solar,0,7332151,49855348
,,,,,7633,wind,0,7395188,49792311
,,,,,6427,wind,0,7439587,49747912
,,,,,13316,solar,0,7992202,49195297
,,,,,11640,wind,0,8014499,49173000
,,,,,10343,wind,0,8066479,49121020
,,,,,2152,wind,0,8122864,49064635
,,,,,10917,wind,0,8201587,48985912
,,,,,12360,wind,0,8223783,48963716
,,,,,16260,wind,0,8272180,48915319
,,,,,17843,wind,0,8306197,48881302
,,,,,2345,wind,0,8343240,48844259
,,,,,12239,wind,0,8380629,48806870
,,,,,9744,wind,0,8391440,48796059
,,,,,13641,wind,0,8400523,48786976
,,,,,16759,wind,0,8457000,48730499
,,,,,15158,wind,0,8497449,48690050
,,,,,2858,wind,0,8519202,48668297
,,,,,6339,wind,0,8545301,48642198
,,,,,5819,wind,0,8611873,48575626
,,,,,9546,wind,0,8653872,48533627
,,,,,12953,wind,0,8698628,48488871
,,,,,2253,wind,0,8748127,48439372
,,,,,6021,wind,0,8815061,48372438
,,,,,17649,solar,0,9280751,47906748
,,,,,12331,wind,0,9350591,47836908
,,,,,4443,wind,0,9367769,47819730
,,,,,6345,wind,0,9433212,47754287
,,,,,10529,wind,0,9517088,47670411
,,,,,6049,wind,0,9558870,47628629
,,,,,11945,wind,0,9590236,47597263
,,,,,10124,solar,0,10110456,47077043
,,,,,5338,solar,0,10580896,46606603
,,,,,10543,wind,0,10655979,46531520
,,,,,17751,wind,0,10680380,46507119
,,,,,13725,solar,0,11164880,46022619
,,,,,8650,wind,0,11174366,46013133
,,,,,2846,wind,0,11211245,45976254
,,,,,15423,solar,0,11700685,45486814
,,,,,15724,solar,0,12201050,44986449
,,,,,6331,wind,0,12231275,44956224
,,,,,10033,wind,0,12328236,44859263
,,,,,15230,solar,0,12810076,44377423
,,,,,12854,wind,0,12831674,44355825
,,,,,6848,wind,0,12832303,44355196
,,,,,14344,solar,0,13330673,43856826
,,,,,12335,solar,-2,13330673,43856826
,,,,,2823,wind,0,13384355,43803144
,,,,,15333,wind,0,13425875,43761624
,,,,,3442,wind,0,13462602,43724897
,,,,,2832,wind,0,13490169,43697330
,,,,,12146,solar,-2,13490169,43697330
,,,,,12234,wind,0,13491710,43695789
,,,,,2460,solar,0,13990840,43196659
,,,,,11434,wind,0,14061271,43126228
,,,,,4818,wind,0,14116593,43070906
,,,,,5148,wind,0,14205616,42981883
,,,,,3643,wind,0,14239652,42947847
,,,,,14519,wind,0,14280650,42906849
,,,,,3744,wind,0,14334265,42853234
,,,,,3661,solar,0,14836055,42351444
,,,,,7121,wind,0,14898707,42288792
,,,,,10928,solar,0,15399737,41787762
,,,,,4529,wind,0,15473322,41714177
,,,,,5455,wind,0,15521058,41666441
,,,,,5557,solar,0,16016768,41170731
,,,,,10065,solar,0,16524543,40662956
,,,,,9543,wind,0,16604600,40582899
,,,,,7739,solar,0,17069055,40118444
,,,,,4341,wind,0,17081308,40106191
,,,,,6735,solar,0,17529518,39657981
,,,,,3032,solar,0,18021143,39166356
,,,,,10238,wind,0,18109139,39078360
,,,,,11929,wind,-2,18109139,39078360
,,,,,12342,wind,0,18158980,39028519
,,,,,12740,wind,0,18201192,38986307
,,,,,9653,wind,0,18229671,38957828
,,,,,6667,wind,0,18276593,38910906
,,,,,9366,wind,0,18318176,38869323
,,,,,3245,wind,0,18355714,38831785
,,,,,9653,solar,-2,18355714,38831785
,,,,,2931,wind,0,18383841,38803658
,,,,,11427,wind,0,18461604,38725895
,,,,,16256,wind,0,18487614,38699885
,,,,,11557,solar,0,18976199,38211300
,,,,,4740,solar,0,19447114,37740385
,,,,,8450,wind,0,19506764,37680735
,,,,,10439,solar,0,19978534,37208965
,,,,,3130,wind,0,20007319,37180180
,,,,,5434,wind,0,20071670,37115829
,,,,,17143,solar,0,20578210,36609289
,,,,,15337,solar,0,21077815,36185322
,,,,,13520,solar,0,21596990,35806465
,,,,,1755,solar,0,22103340,35450265
,,,,,15959,solar,0,22615960,35121548
,,,,,11029,wind,0,22692091,35058595
,,,,,4944,wind,-2,22692091,35058595
,,,,,10843,solar,0,23166616,34834901
,,,,,6256,solar,0,23657101,34609791
,,,,,12423,wind,-2,23657101,34609791
,,,,,10928,wind,-2,23657101,34609791
,,,,,15737,solar,0,24158511,34369715
,,,,,2457,solar,0,24651086,34153033
,,,,,4337,wind,0,24674354,34131124
,,,,,14525,wind,0,24804638,34027094
,,,,,4128,wind,0,24852685,33982740
,,,,,11833,wind,0,24908919,33937327
,,,,,10821,wind,0,24972474,33886011
,,,,,11340,wind,0,25019432,33848121
,,,,,10438,solar,0,25490443,33625262
,,,,,5734,solar,0,25959078,33407455
,,,,,7451,wind,-2,25959078,33407455
,,,,,8648,solar,0,26425243,33238810
,,,,,4833,wind,-2,26425243,33238810
,,,,,5165,solar,0,26930452,33061459
,,,,,5345,wind,0,26956677,33038630
,,,,,10130,wind,0,27024145,32984478
,,,,,7522,wind,0,27039818,32970581
,,,,,5237,wind,0,27105769,32911124
,,,,,13934,wind,-2,27105769,32911124
,,,,,10266,wind,0,27147176,32879226
,,,,,6358,solar,0,27639086,32703936
,,,,,11245,wind,0,27680401,32672096
,,,,,12436,solar,0,28169366,32508588
,,,,,12035,solar,-2,28169366,32508588
,,,,,15032,wind,0,28191101,32493592
,,,,,6146,wind,0,28231526,32460555
,,,,,7930,wind,0,28294815,32409075
,,,,,5525,solar,0,28816365,32277518
,,,,,15537,wind,0,28841862,32259834
,,,,,15233,solar,0,29331967,32125800
,,,,,15548,wind,0,29343609,32117979
,,,,,15624,solar,0,29841504,31981444
,,,,,3058,wind,0,29870394,31956730
,,,,,13741,solar,0,30353279,31825079
,,,,,5228,wind,0,30394405,31788889
,,,,,9965,wind,0,30441552,31755157
,,,,,12250,wind,0,30466870,31738519
,,,,,12130,wind,0,30573149,31662468
,,,,,5468,wind,0,30641737,31610008
,,,,,15725,solar,0,31139537,31473500
,,,,,2762,solar,0,31641897,31348866
,,,,,13462,wind,0,31667348,31332060
,,,,,6749,wind,0,31688810,31315573
,,,,,10939,wind,0,31751692,31270647
,,,,,10618,solar,0,32297847,31124546
,,,,,8418,wind,0,32340429,31092866
,,,,,10144,wind,-2,32340429,31092866
,,,,,11054,wind,0,32367256,31075206
,,,,,6427,wind,-2,32367256,31075206
,,,,,13749,wind,0,32381040,31066453
,,,,,16631,wind,-2,32381040,31066453
,,,,,2556,wind,0,32420896,31031707
,,,,,5535,wind,-2,32420896,31031707
,,,,,6527,wind,0,32477101,30985943
,,,,,6541,wind,0,32517623,30952827
,,,,,3136,wind,-2,32517623,30952827
,,,,,16632,solar,0,33046393,30809190
,,,,,13819,solar,0,33574213,30663182
,,,,,3941,wind,0,33637059,30608365
,,,,,18054,wind,0,33701906,30562267
,,,,,15243,wind,0,33719993,30549858
,,,,,13818,wind,0,33762791,30517764
,,,,,5130,solar,0,34252421,30394823
,,,,,12035,wind,-2,34252421,30394823
,,,,,11552,wind,-2,34252421,30394823
,,,,,2524,wind,0,34302825,30349323
,,,,,7849,wind,0,34337050,30323108
,,,,,17843,wind,-2,34337050,30323108
,,,,,8053,solar,0,34816040,30198511
,,,,,4938,wind,0,34844492,30173127
,,,,,8249,wind,-2,34844492,30173127
,,,,,5649,solar,0,35332032,30064545
,,,,,12333,wind,0,35344996,30055946
,,,,,11041,wind,0,35437771,29992923
,,,,,12662,solar,0,35938326,29901459
,,,,,12436,wind,-2,35938326,29901459
,,,,,13837,wind,0,35961542,29886238
,,,,,10843,solar,-2,35961542,29886238
,,,,,14719,wind,-2,35961542,29886238
,,,,,15860,solar,0,36477392,29793399
,,,,,9648,wind,0,36486442,29786872
,,,,,7734,wind,0,36507890,29769574
,,,,,4538,wind,0,36538551,29743004
,,,,,1756,wind,0,36582820,29706241
,,,,,8045,wind,0,36759852,29579583
,,,,,6548,wind,0,36790189,29555429
,,,,,13520,solar,-2,36790189,29555429
,,,,,11849,solar,0,37260819,29467909
,,,,,10642,wind,0,37370939,29393063
,,,,,11730,solar,0,37866649,29299747
,,,,,2755,wind,0,37906119,29267711
,,,,,11547,solar,0,38382734,29179119
,,,,,7119,wind,0,38417422,29153538
,,,,,5720,wind,0,38448911,29130303
,,,,,10529,wind,-2,38448911,29130303
,,,,,2152,wind,-2,38448911,29130303
,,,,,11847,solar,0,38926286,29041590
,,,,,10029,wind,0,39014547,28978389
,,,,,15456,wind,0,39034067,28966416
,,,,,11753,wind,0,39072390,28942422
,,,,,10134,solar,0,39537700,28853957
,,,,,9835,wind,0,39620441,28794699
,,,,,12148,wind,0,39644787,28778317
,,,,,12853,solar,0,40129477,28688211
,,,,,15841,wind,0,40155262,28671252
,,,,,8749,solar,0,40622662,28586479
,,,,,5619,wind,0,40650273,28566065
,,,,,10640,solar,0,41123183,28478061
,,,,,7768,solar,0,41633998,28390014
,,,,,13461,solar,0,42133603,28302636
,,,,,8628,wind,0,42145602,28294720
,,,,,10366,wind,0,42183123,28271434
,,,,,2569,wind,0,42295576,28181058
,,,,,10343,wind,-2,42295576,28181058
,,,,,14240,wind,0,42302394,28177430
,,,,,3923,solar,0,42832209,28120920
,,,,,15159,solar,0,43338084,28056637
,,,,,4459,wind,0,43416583,27995637
,,,,,12815,solar,0,43972238,27927370
,,,,,10921,solar,0,44503763,27862537
,,,,,11619,wind,0,44573880,27815448
,,,,,7839,solar,0,45040521,27762244
,,,,,12640,wind,0,45099299,27725785
,,,,,10835,wind,0,45198325,27664238
,,,,,4541,wind,0,45226491,27640780
,,,,,5454,wind,0,45270414,27610894
,,,,,5143,wind,0,45299023,27587086
,,,,,10221,wind,0,45364481,27543753
,,,,,17855,wind,0,45441041,27496308
,,,,,7334,solar,-2,45441041,27496308
,,,,,14931,wind,0,45476204,27475106
,,,,,4359,wind,0,45548674,27418764
,,,,,5337,solar,0,46019304,27368505
,,,,,9447,solar,0,46479199,27315508
,,,,,7045,wind,0,46479199,27315508
,,,,,2969,wind,0,46578373,27238564
,,,,,4741,wind,0,46610347,27212111
,,,,,13362,wind,0,46635824,27197872
,,,,,10917,wind,-2,46635824,27197872
,,,,,7525,solar,0,47148444,27137951
,,,,,1557,solar,0,47657549,27085042
,,,,,16759,wind,-2,47657549,27085042
,,,,,7467,wind,0,47701630,27055047
,,,,,4127,solar,-2,47701630,27055047
,,,,,11134,wind,0,47817424,26983007
,,,,,2832,wind,-2,47817424,26983007
,,,,,13357,wind,0,47838214,26971582
,,,,,4732,wind,0,47888954,26930334
,,,,,16052,wind,0,47954776,26889530
,,,,,14718,solar,0,48489436,26821904
,,,,,15721,wind,0,48572107,26771664
,,,,,10030,wind,0,48723340,26671545
,,,,,3921,wind,0,48775140,26629450
,,,,,15860,wind,-2,48775140,26629450
,,,,,14244,solar,0,49270945,26567900
,,,,,16053,wind,0,49321687,26536494
,,,,,3060,wind,0,49366669,26501296
,,,,,8232,wind,0,49446266,26448609
,,,,,3822,solar,0,49976936,26392007
,,,,,11947,wind,0,50025217,26362090
,,,,,5722,solar,0,50565482,26316789
,,,,,7624,wind,0,50601591,26291269
,,,,,17852,solar,-2,50601591,26291269
,,,,,15235,wind,0,50628860,26275930
,,,,,12360,wind,-2,50628860,26275930
,,,,,6049,wind,-2,50628860,26275930
,,,,,6768,wind,0,50681695,26242136
,,,,,5338,solar,-2,50681695,26242136
,,,,,9546,wind,-2,50681695,26242136
,,,,,6941,wind,0,50687194,26237658
,,,,,12559,wind,-2,50687194,26237658
,,,,,9837,wind,0,50856483,26132051
,,,,,5541,wind,0,50885243,26111577
,,,,,7136,wind,0,50987020,26040443
,,,,,2649,wind,0,51014371,26018979
,,,,,4346,wind,0,51036502,26000968
,,,,,11338,wind,0,51072398,25980107
,,,,,10543,wind,-2,51072398,25980107
,,,,,7836,wind,0,51142409,25931070
,,,,,15633,wind,0,51171386,25914755
,,,,,6540,solar,0,51654366,25885128
,,,,,6667,wind,-2,51654366,25885128
,,,,,12953,wind,-2,51654366,25885128
,,,,,10328,wind,0,51724901,25841129
,,,,,9653,wind,-2,51724901,25841129
,,,,,3643,wind,-2,51724901,25841129
,,,,,3644,solar,0,52199806,25814185
,,,,,14530,solar,0,52659131,25783810
,,,,,6238,solar,0,53137456,25754370
,,,,,7121,wind,-2,53137456,25754370
,,,,,5149,solar,0,53627086,25726085
,,,,,8430,wind,0,53642602,25716411
,,,,,4740,solar,-2,53642602,25716411
,,,,,6664,wind,0,53681309,25691633
,,,,,6846,solar,0,54159444,25663119
,,,,,2460,solar,-2,54159444,25663119
,,,,,12248,wind,0,54165179,25660119
,,,,,13148,wind,0,54199052,25640454
,,,,,5434,wind,-2,54199052,25640454
,,,,,4547,wind,0,54216239,25626121
,,,,,12559,solar,-2,54216239,25626121
,,,,,4725,solar,0,54741399,25595126
,,,,,16836,wind,0,54817221,25549359
,,,,,15538,wind,0,54840794,25536181
,,,,,2839,wind,0,54875972,25508415
,,,,,10238,wind,-2,54875972,25508415
,,,,,17444,solar,0,55379377,25472771
,,,,,9543,wind,-2,55379377,25472771
,,,,,13951,solar,0,55866252,25440937
,,,,,10322,solar,0,56397587,25405840
,,,,,10527,wind,0,56471019,25360034
,,,,,10941,wind,0,56541064,25319108
,,,,,1958,solar,0,57041809,25290598
,,,,,15439,solar,0,57547494,25258787
32,95.12512026983813,-2034903.0186408313,55,0.3313955814904849,,,,,
,,,,,10228,wind,0,53968,57133531
,,,,,15255,wind,0,101518,57085981
,,,,,5355,solar,0,595423,56592076
,,,,,11041,wind,0,688198,56499301
,,,,,6749,wind,0,709661,56477838
,,,,,17143,solar,0,1216201,55971298
,,,,,5722,wind,0,1257049,55930450
,,,,,13743,wind,0,1269706,55917793
,,,,,3571,wind,0,1372052,55815447
,,,,,16260,wind,0,1420449,55767050
,,,,,4050,solar,0,1905329,55282170
,,,,,12342,wind,0,1955169,55232330
,,,,,1857,wind,0,1988161,55199338
,,,,,9366,wind,0,2029744,55157755
,,,,,10439,solar,0,2501514,54685985
,,,,,3130,wind,0,2530298,54657201
,,,,,11427,wind,0,2608061,54579438
,,,,,9366,wind,-2,2608061,54579438
,,,,,2662,solar,0,3111086,54076413
,,,,,7930,wind,0,3174375,54013124
,,,,,9025,wind,0,3210257,53977242
,,,,,12335,solar,0,3694947,53492552
,,,,,11929,wind,0,3742548,53444951
,,,,,5468,wind,0,3811136,53376363
,,,,,13963,solar,0,4315111,52872388
,,,,,12131,wind,0,4393031,52794468
,,,,,12146,solar,0,4876866,52310633
,,,,,12850,wind,0,4944808,52242691
,,,,,12423,wind,0,4986613,52200886
,,,,,5543,wind,0,5013832,52173667
,,,,,14063,wind,0,5051100,52136399
,,,,,10539,wind,0,5156996,52030503
,,,,,13934,wind,0,5197976,51989523
,,,,,6667,solar,0,5719716,51467783
,,,,,16241,solar,0,6224831,50962668
,,,,,12939,solar,0,6719781,50467718
,,,,,4938,wind,0,6748232,50439267
,,,,,14344,solar,0,7246602,49940897
,,,,,10546,wind,0,7309297,49878202
,,,,,7543,wind,0,7321363,49866136
,,,,,3152,wind,0,7369204,49818295
,,,,,11552,wind,0,7413132,49774367
,,,,,14820,wind,0,7541115,49646384
,,,,,16129,solar,0,8051930,49135569
,,,,,4833,wind,0,8168655,49018844
,,,,,13818,wind,0,8211453,48976046
,,,,,10438,solar,0,8682463,48505036
,,,,,4839,wind,0,8714002,48473497
,,,,,16436,wind,0,8742777,48444722
,,,,,9746,wind,0,8747564,48439935
,,,,,8745,wind,0,8815253,48372246
,,,,,10843,solar,0,9289778,47897721
,,,,,2846,wind,0,9326658,47860841
,,,,,8446,wind,0,9373928,47813571
,,,,,5530,wind,0,9407749,47779750
,,,,,3136,wind,0,9428455,47759044
,,,,,9965,wind,0,9475602,47711897
,,,,,10266,wind,0,9517009,47670490
,,,,,15537,wind,0,9542506,47644993
,,,,,10642,wind,0,9652625,47534874
,,,,,5455,wind,0,9700362,47487137
,,,,,8769,wind,0,9761447,47426052
,,,,,14135,solar,0,10231317,46956182
,,,,,14736,solar,0,10723512,46463987
,,,,,5240,wind,0,10745391,46442108
,,,,,16256,wind,0,10771401,46416098
,,,,,2345,wind,0,10808444,46379055
,,,,,4341,wind,0,10820697,46366802
,,,,,13553,solar,0,11306052,45881447
,,,,,10365,solar,0,11813922,45373577
,,,,,10439,solar,-2,11813922,45373577
,,,,,7045,wind,0,11813922,45373577
,,,,,12035,solar,0,12291772,44895727
,,,,,7342,wind,0,12318818,44868681
,,,,,10928,wind,0,12383761,44803738
,,,,,6848,wind,0,12384390,44803109
,,,,,8731,wind,0,12425900,44761599
,,,,,11143,wind,0,12499337,44688162
,,,,,8450,wind,0,12558987,44628512
,,,,,2823,wind,0,12612670,44574829
,,,,,4054,solar,0,13105435,44082064
,,,,,17143,solar,-2,13105435,44082064
,,,,,3438,wind,0,13137721,44049778
,,,,,3160,wind,0,13182285,44005214
,,,,,2858,wind,0,13204038,43983461
,,,,,2762,solar,0,13706398,43481101
,,,,,12342,wind,-2,13706398,43481101
,,,,,4337,wind,0,13729667,43457832
,,,,,11030,wind,0,13793036,43394463
,,,,,7451,wind,0,13793036,43394463
,,,,,3755,solar,0,14286086,42901413
,,,,,11930,wind,0,14322255,42865244
,,,,,14136,wind,0,14322805,42864694
,,,,,13560,wind,0,14348942,42838557
,,,,,13724,wind,0,14376352,42811147
,,,,,7130,wind,0,14416703,42770796
,,,,,2252,solar,0,14917638,42269861
,,,,,17843,wind,0,14951656,42235843
,,,,,6339,wind,0,14977755,42209744
,,,,,15841,solar,0,15485530,41701969
,,,,,15423,solar,0,15974970,41212529
,,,,,5237,wind,0,16040922,41146577
,,,,,10124,solar,0,16561142,40626357
,,,,,6146,wind,0,16601566,40585933
,,,,,16741,wind,0,16653359,40534140
,,,,,6238,solar,0,17131684,40055815
,,,,,7842,wind,0,17160208,40027291
,,,,,12934,wind,0,17192827,39994672
,,,,,13955,wind,0,17212228,39975271
,,,,,2931,wind,0,17240355,39947144
,,,,,6331,wind,0,17270580,39916919
,,,,,15725,solar,0,17768380,39419119
,,,,,3427,solar,0,18274920,38912579
,,,,,10618,solar,0,18821075,38366424
,,,,,3130,wind,-2,18821075,38366424
,,,,,9653,wind,0,18849554,38337945
,,,,,11929,wind,-2,18849554,38337945
,,,,,4140,wind,0,18942524,38244975
,,,,,11434,wind,0,19012956,38174543
,,,,,12331,wind,0,19082796,38104703
,,,,,8243,solar,0,19559315,37628184
,,,,,13456,solar,0,20047900,37139599
,,,,,6749,wind,-2,20047900,37139599
,,,,,17041,solar,0,20565936,36708124
,,,,,11041,wind,-2,20565936,36708124
,,,,,12146,solar,-2,20565936,36708124
,,,,,6345,wind,0,20631379,36646739
,,,,,10821,wind,0,20694934,36589621
,,,,,14934,solar,0,21184849,36232743
,,,,,16260,wind,-2,21184849,36232743
,,,,,7028,wind,0,21226499,36193645
,,,,,9945,wind,0,21323478,36104968
,,,,,10737,wind,0,21445344,35995366
,,,,,15939,solar,0,21951979,35630206
,,,,,15641,solar,0,22459184,35324860
,,,,,14441,wind,0,22469256,35316429
,,,,,9840,wind,0,22487648,35300153
,,,,,12662,solar,0,22988203,35056244
,,,,,5165,solar,0,23493413,34822943
,,,,,2457,solar,0,23985988,34606261
,,,,,4139,wind,0,24034567,34561424
,,,,,15725,wind,-2,24034567,34561424
,,,,,14718,solar,0,24569227,34303165
,,,,,4944,wind,0,24641324,34236889
,,,,,4719,wind,0,24689211,34195552
,,,,,12335,solar,-2,24689211,34195552
,,,,,11735,wind,0,24719241,34171383
,,,,,12436,wind,0,24759832,34138633
,,,,,18054,wind,0,24824679,34086590
,,,,,13963,solar,-2,24824679,34086590
,,,,,13132,wind,0,24865472,34053675
,,,,,9025,wind,-2,24865472,34053675
,,,,,8348,wind,0,24950882,33982257
,,,,,5468,wind,-2,24950882,33982257
,,,,,8631,wind,0,25021963,33922829
,,,,,6321,wind,0,25066367,33883648
,,,,,4833,wind,-2,25066367,33883648
,,,,,2556,wind,0,25106223,33847126
,,,,,10029,wind,0,25194484,33773325
,,,,,3643,wind,0,25228520,33741671
,,,,,3622,wind,0,25276817,33697090
,,,,,12831,wind,0,25309319,33670919
,,,,,11427,wind,-2,25309319,33670919
,,,,,3661,solar,0,25811109,33448707
,,,,,6667,wind,-2,25811109,33448707
,,,,,9648,wind,0,25820159,33441369
,,,,,13819,solar,0,26347979,33245746
,,,,,7734,wind,0,26369427,33226955
,,,,,14744,wind,0,26380818,33218540
,,,,,11360,solar,0,26874533,33038425
,,,,,13537,wind,0,26905355,33015137
,,,,,13934,wind,-2,26905355,33015137
,,,,,4845,wind,0,26942713,32981073
,,,,,3138,wind,0,26988777,32939301
,,,,,3739,wind,0,27049082,32884870
,,,,,12423,wind,-2,27049082,32884870
,,,,,10924,wind,0,27109847,32838021
,,,,,9366,wind,-2,27109847,32838021
,,,,,8845,wind,0,27155574,32801301
,,,,,11150,wind,0,27210118,32761452
,,,,,5535,wind,0,27237571,32737588
,,,,,2953,wind,0,27285901,32695614
,,,,,13623,solar,0,27778476,32514845
,,,,,18353,solar,0,28303160,32327083
,,,,,12219,wind,0,28367015,32275990
,,,,,5345,wind,0,28393240,32253162
,,,,,3060,wind,0,28438222,32214051
,,,,,16737,wind,0,28474705,32185580
,,,,,10529,wind,0,28558581,32118262
,,,,,5543,wind,-2,28558581,32118262
,,,,,3852,wind,0,28581554,32097949
,,,,,16639,wind,0,28620546,32067519
,,,,,4741,wind,0,28652521,32038213
,,,,,10930,solar,0,29146711,31895748
,,,,,8249,wind,0,29171869,31877880
,,,,,5557,solar,0,29667579,31752749
,,,,,17751,wind,0,29691980,31735583
,,,,,11455,solar,0,30177335,31605878
,,,,,9744,solar,0,30627350,31488202
