Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,10547,wind,370,45578223,27688784
,,,15728,wind,-471,45602097,27674567
,,,5648,wind,7379,45665879,27627702
,,,9048,wind,-1774,45677518,27620028
,,,3555,solar,-1390,46169808,27570606
,,,9638,wind,12818,46281598,27496601
,,,3324,solar,-286,46804668,27441352
,,,9250,wind,-3062,46809924,27438471
,,,10719,solar,2407,47353799,27372848
,,,3047,solar,-1410,47836589,27324584
,,,10450,wind,-1764,47852831,27314742
,,,4361,wind,7740,47923047,27260150
,,,11847,wind,1517,47963211,27235299
,,,10228,wind,3511,48017180,27199605
,,,8628,wind,-1685,48029180,27191689
,,,8639,wind,794,48058221,27172498
,,,12158,solar,1089,48547756,27112867
,,,2345,solar,-1009,49049166,27062778
,,,8140,wind,1018,49079722,27042570
,,,5433,wind,21339,49233512,26929993
,,,7825,wind,-1792,49242837,26922560
,,,10447,wind,4159,49294814,26888166
,,,7350,solar,-220,49783304,26834489
,,,14530,solar,1004,50242629,26775747
,,,13031,solar,1361,50737864,26713819
,,,6023,wind,881,50764059,26694233
,,,9745,wind,686,50797114,26672356
,,,16529,solar,-4668,51329114,26638898
,,,5221,solar,-5521,51869759,26607191
,,,5743,wind,-1402,51883005,26597366
,,,15432,wind,320,51915335,26579109
,,,12135,solar,-5199,52398315,26547484
,,,3545,wind,1874,52433498,26519715
,,,4022,solar,-5137,52965592,26488389
,,,6038,wind,4859,53023607,26447705
,,,4848,solar,-6229,53509722,26419842
,,,14949,wind,-1549,53523549,26413013
,,,15633,wind,5,53552525,26396698
,,,3657,wind,1897,53587054,26370991
,,,2560,wind,3384,53628676,26338966
,,,13025,wind,5759,53700418,26297046
,,,10035,wind,-2489,53707565,26292624
,,,10027,wind,3995,53759453,26260254
,,,15725,wind,1085,53795920,26239579
,,,15456,wind,-1229,53815440,26229590
,,,15942,wind,1891,53858016,26203913
,,,4325,wind,3784,53901626,26169788
,,,17655,wind,2815,53954109,26139288
,,,6042,wind,9394,54035895,26082070
,,,5139,wind,9753,54113242,26022242
,,,16960,solar,-5363,54619592,25990881
,,,14333,wind,299,54655397,25970595
,,,15221,wind,210,54686868,25952837
,,,12122,solar,-4983,55213643,25917809
,,,9330,solar,-4913,55694723,25885466
,,,8540,wind,9275,55787298,25827726
,,,14159,solar,-4586,56284433,25793895
,,,5728,wind,4430,56336820,25757117
,,,14331,wind,-1308,56352737,25748388
,,,9941,wind,12805,56473749,25672880
,,,11649,wind,209,56510453,25653525
,,,14634,wind,-2474,56522736,25646908
,,,15254,solar,-4803,57017021,25614063
,,,2259,solar,-5786,57515391,25585689
2,4976067.611654907,0.81,,,,,
,,,3245,wind,4343,37538,57149961
,,,12320,wind,9540,97705,57089794
,,,4669,wind,15786,184879,57002620
,,,8631,wind,11879,255960,56931539
,,,8125,wind,2536,283071,56904428
,,,9553,solar,93954,764816,56422683
,,,5849,wind,6353,813523,56373976
,,,14240,solar,95201,1303058,55884441
,,,3528,wind,3591,1335866,55851633
,,,12025,wind,4172,1375525,55811974
,,,7768,solar,100116,1886340,55301159
,,,6229,wind,5194,1929360,55258139
,,,9233,wind,2873,1958002,55229497
,,,16642,wind,5182,1997139,55190360
,,,11442,solar,92233,2473184,54714315
,,,15221,solar,98946,2978679,54208820
,,,12747,wind,5238,3021899,54165600
,,,13842,solar,94749,3507254,53680245
,,,5327,wind,4373,3542711,53644788
,,,15324,wind,2636,3572811,53614688
,,,6358,solar,95723,4064721,53122778
,,,10249,wind,4768,4105322,53082177
,,,10040,wind,20165,4214846,52972653
,,,15430,solar,93954,4696591,52490908
,,,13133,wind,6344,4741168,52446331
,,,14550,wind,99,4757201,52430298
,,,6146,solar,93554,5241891,51945608
,,,13251,wind,1378,5263736,51923763
,,,6069,wind,13311,5340725,51846774
,,,10939,solar,92679,5816675,51370824
,,,2756,wind,3836,5851910,51335589
,,,15537,wind,1930,5877408,51310091
,,,8324,wind,3872,5910591,51276908
,,,10215,wind,10630,5974491,51213008
,,,11342,wind,9700,6034322,51153177
,,,8846,wind,10831,6099297,51088202
,,,16331,wind,3980,6133128,51054371
,,,9249,solar,88788,6592453,50595046
,,,4445,solar,90517,7066408,50121091
,,,10142,wind,17694,7164951,50022548
,,,15833,solar,96229,7658096,49529403
,,,6070,solar,103648,8184966,49002533
,,,11836,wind,3601,8219199,48968300
,,,11027,wind,7368,8273601,48913898
,,,10743,wind,9306,8335471,48852028
,,,2753,wind,2795,8365721,48821778
,,,13957,wind,3013,8394999,48792500
,,,12359,solar,96187,8887954,48299545
,,,13952,wind,2755,8917122,48270377
,,,15135,solar,96504,9415207,47772292
,,,7031,wind,16139,9505209,47682290
,,,3745,solar,91888,9979924,47207575
,,,16537,wind,3985,10013618,47173881
,,,13244,wind,6040,10056655,47130844
,,,13621,wind,13274,10132731,47054768
,,,11528,wind,12093,10206937,46980562
,,,4547,wind,617,10224124,46963375
,,,11769,solar,100907,10741304,46446195
,,,13523,wind,13840,10819955,46367544
,,,5722,wind,5228,10860803,46326696
,,,2652,wind,2388,10887521,46299978
,,,6968,wind,7414,10936803,46250696
,,,12120,wind,11787,11006563,46180936
,,,11749,wind,5482,11052021,46135478
,,,15532,wind,3848,11086315,46101184
,,,1557,wind,6147,11134780,46052719
,,,10031,wind,31915,11299261,45888238
,,,12522,wind,19234,11405433,45782066
,,,11429,wind,20595,11513877,45673622
,,,3870,solar,102419,12034097,45153402
,,,6748,wind,3871,12068338,45119161
,,,15945,wind,3557,12100086,45087413
,,,2861,solar,97486,12600261,44587238
,,,16740,wind,2942,12629217,44558282
,,,17644,solar,99765,13137372,44050127
,,,13460,wind,2315,13163476,44024023
,,,15424,solar,95911,13653866,43533633
,,,10032,wind,13595,13729615,43457884
,,,3023,solar,102162,14254680,42932819
,,,13420,wind,4995,14293127,42894372
,,,5334,solar,90514,14765182,42422317
,,,16540,solar,98197,15266212,41921287
,,,14736,wind,-1066,15281033,41906466
,,,10847,wind,10649,15349478,41838021
,,,7019,wind,6336,15393858,41793641
,,,7939,solar,90213,15858598,41328901
,,,10930,solar,96259,16352788,40834711
,,,12521,wind,8718,16407276,40780223
,,,15225,solar,93783,16889306,40298193
,,,4055,solar,96922,17384541,39802958
,,,9330,wind,3930,17417984,39769515
,,,14253,wind,1465,17440225,39747274
,,,8121,wind,3106,17470986,39716513
,,,12625,wind,11808,17542776,39644723
,,,5447,wind,2587,17574869,39612630
,,,9366,solar,99614,18083404,39104095
,,,3524,solar,103143,18607614,38579885
,,,7543,wind,-1006,18619681,38567818
,,,5545,wind,7893,18671137,38516362
,,,7826,wind,-1569,18680644,38506855
,,,11451,solar,92644,19158494,38029005
,,,12850,wind,11389,19226435,37961064
,,,12124,wind,27640,19366483,37821016
,,,3455,solar,95839,19858298,37329201
,,,5548,wind,11059,19923631,37263868
,,,7740,solar,64431,20387896,36913945
,,,8720,wind,5560,20433845,36872029
