Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,1955,wind,0,49320,57138179
,,,10567,solar,0,559470,56628029
,,,3439,wind,0,616945,56570554
,,,3452,wind,0,659769,56527730
,,,8041,wind,0,691253,56496246
,,,5940,wind,0,821635,56365864
,,,9427,wind,0,857762,56329737
,,,3845,wind,0,881874,56305625
,,,8447,solar,0,1350319,55837180
,,,14450,wind,0,1368283,55819216
,,,16334,solar,0,1879478,55308021
,,,12659,solar,0,2373858,54813641
,,,16160,solar,0,2891418,54296081
,,,4526,solar,0,3412588,53774911
,,,12742,wind,0,3480780,53706719
,,,14830,wind,0,3514800,53672699
,,,8748,wind,0,3548667,53638832
,,,10329,solar,0,4042192,53145307
,,,11245,wind,0,4083507,53103992
,,,15234,solar,0,4570382,52617117
,,,16258,wind,0,4612678,52574821
,,,11043,wind,0,4685705,52501794
,,,13460,solar,0,5182555,52004944
,,,13460,wind,-2,5182555,52004944
,,,3055,wind,0,5219715,51967784
,,,14236,wind,0,5241838,51945661
,,,12258,wind,0,5263522,51923977
,,,8140,solar,0,5728832,51458667
,,,14345,wind,0,5732604,51454895
,,,13535,solar,0,6226414,50961085
,,,4740,solar,0,6697329,50490170
,,,13155,solar,0,7183634,50003865
,,,7244,wind,0,7190717,49996782
,,,10132,wind,0,7229925,49957574
,,,2836,wind,0,7249279,49938220
,,,9631,wind,0,7317230,49870269
,,,3844,wind,0,7350267,49837232
,,,8149,wind,0,7404683,49782816
,,,7837,wind,0,7466164,49721335
,,,5134,wind,0,7519084,49668415
,,,13327,wind,0,7573680,49613819
,,,7719,solar,0,8122875,49064624
,,,6264,wind,0,8169494,49018005
,,,8432,wind,0,8191459,48996040
,,,15323,wind,0,8225401,48962098
,,,7249,wind,0,8230303,48957196
,,,8120,solar,0,8779878,48407621
,,,15759,wind,0,8823400,48364099
,,,3231,solar,0,9316260,47871239
,,,1656,wind,0,9358493,47829006
,,,6335,solar,0,9823708,47363791
,,,5420,solar,0,10365208,46822291
,,,2832,wind,0,10392775,46794724
,,,12754,wind,0,10416233,46771266
,,,6146,solar,0,10900923,46286576
,,,9863,solar,0,11405373,45782126
,,,14855,wind,0,11461194,45726305
,,,14240,wind,0,11468012,45719487
,,,14929,solar,0,11942822,45244677
,,,17142,solar,0,12459622,44727877
,,,15354,solar,0,12954953,44232546
,,,4822,solar,0,13492652,43694847
,,,11531,wind,0,13612931,43574568
,,,12522,wind,0,13719103,43468396
,,,3032,wind,0,13740906,43446593
,,,17355,wind,0,13782988,43404511
,,,5454,solar,0,14274898,42912601
,,,14118,wind,0,14331008,42856491
,,,11769,solar,0,14848188,42339311
,,,18247,solar,0,15367268,41820231
,,,8351,wind,0,15403659,41783840
,,,9250,wind,0,15408914,41778585
,,,11552,wind,0,15452842,41734657
,,,2645,wind,0,15478161,41709338
,,,7632,wind,0,15520608,41666891
,,,13725,wind,0,15609638,41577861
,,,7236,wind,0,15658859,41528640
,,,10749,wind,0,15681222,41506277
,,,10249,wind,0,15721823,41465676
,,,10954,solar,0,16205468,40982031
,,,15843,solar,0,16713908,40473591
,,,10526,solar,0,17222443,39965056
,,,10115,wind,0,17282244,39905255
,,,6322,wind,0,17317118,39870381
,,,12656,solar,0,17807413,39380086
,,,16435,solar,0,18322218,38865281
,,,15538,solar,0,18827143,38360356
,,,7942,wind,0,18860209,38327290
,,,11753,wind,0,18898531,38288968
,,,12854,wind,0,18920129,38267370
,,,8919,wind,0,18970541,38216958
,,,9535,wind,0,19088466,38099033
,,,14637,wind,0,19105731,38081768
,,,17444,solar,0,19609136,37603410
,,,11025,wind,0,19691961,37528952
,,,2930,solar,0,20187956,37178569
,,,14331,wind,0,20203874,37164496
,,,12848,solar,0,20690749,36810243
,,,11333,wind,0,20781534,36728603
,,,12555,solar,0,21269834,36420087
,,,13262,wind,0,21298924,36395922
,,,5133,solar,0,21772309,36141179
,,,14238,solar,0,22262319,35905965
,,,13357,wind,0,22283109,35890151
,,,2944,wind,0,22324005,35852290
,,,4637,wind,0,22379899,35800786
,,,10930,solar,0,22874089,35564297
,,,10627,solar,0,23379774,35321812
,,,12840,wind,0,23429983,35281290
,,,12036,wind,0,23445017,35269317
,,,11335,wind,0,23508100,35218384
,,,5340,wind,0,23560903,35171834
,,,1557,wind,0,23609368,35127568
,,,14952,wind,0,23625039,35115760
,,,4346,solar,0,24097474,34913487
,,,12634,wind,0,24112963,34901147
,,,17645,wind,0,24142063,34877445
,,,4646,wind,0,24165508,34855377
,,,7543,wind,0,24177574,34844340
,,,14244,solar,0,24673379,34613777
,,,12535,wind,0,24704370,34589945
,,,4151,solar,0,25192290,34425561
,,,14619,wind,0,25246390,34382538
,,,3455,solar,0,25738205,34216478
,,,8146,solar,0,26214820,34044514
,,,5837,wind,0,26244798,34018513
,,,10743,solar,0,26719513,33843848
,,,4836,wind,0,26789646,33780655
,,,8127,wind,0,26800812,33771627
,,,11226,wind,0,26889803,33702959
,,,9832,wind,0,26927336,33672813
,,,5926,wind,0,27017487,33595552
,,,5370,solar,0,27540937,33456508
,,,15827,solar,0,28042252,33318691
,,,15126,wind,0,28073484,33296946
,,,2625,wind,0,28106061,33267070
,,,4848,solar,0,28592176,33153085
,,,12146,solar,0,29076011,33022489
,,,9151,solar,0,29549681,32899090
,,,15933,solar,0,30045106,32764043
,,,10344,wind,0,30111757,32713955
