Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,9445,wind,0,3368,57184131
,,,12520,wind,0,144494,57043005
,,,5468,wind,0,213081,56974418
,,,10053,wind,0,240208,56947291
,,,12520,wind,-9999999,240208,56947291
,,,4327,wind,0,282594,56904905
,,,8545,wind,0,368277,56819222
,,,12520,wind,-9999999,368277,56819222
,,,12520,wind,-9999999,368277,56819222
,,,10253,solar,0,852397,56335102
,,,18055,wind,0,920862,56266637
,,,12520,wind,-9999999,920862,56266637
,,,2833,wind,0,946125,56241374
,,,12520,wind,-9999999,946125,56241374
,,,12520,wind,-9999999,946125,56241374
,,,4652,solar,0,1439175,55748324
,,,12520,wind,-9999999,1439175,55748324
,,,7145,solar,0,1918070,55269429
,,,7145,solar,-9999999,1918070,55269429
,,,7145,solar,-9999999,1918070,55269429
,,,8545,wind,-9999999,1918070,55269429
,,,14123,solar,0,2414350,54773149
,,,10053,wind,-9999999,2414350,54773149
,,,2833,wind,-9999999,2414350,54773149
,,,4437,solar,0,2875860,54311639
,,,10343,wind,0,2927840,54259659
,,,4652,solar,-9999999,2927840,54259659
,,,10253,solar,-9999999,2927840,54259659
,,,10253,solar,-9999999,2927840,54259659
,,,5536,wind,0,3026472,54161027
,,,4327,wind,-9999999,3026472,54161027
,,,15140,wind,0,3050467,54137032
,,,15030,wind,0,3075834,54111665
,,,8022,wind,0,3101799,54085700
,,,18055,wind,-9999999,3101799,54085700
,,,18055,wind,-9999999,3101799,54085700
,,,14726,solar,0,3578034,53609465
