Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,1758,solar,0,505684,56681815
,,,7948,solar,0,982869,56204630
,,,10825,solar,0,1495679,55691820
,,,4242,wind,0,1537910,55649589
,,,9834,solar,0,2006355,55181144
,,,8447,wind,0,2035347,55152152
,,,11933,wind,0,2089230,55098269
,,,14929,wind,0,2117783,55069716
,,,15741,solar,0,2625748,54561751
,,,11659,wind,0,2651385,54536114
,,,12053,solar,0,3130660,54056839
,,,11527,wind,0,3196665,53990834
,,,15627,wind,0,3221111,53966388
,,,5557,solar,0,3716821,53470678
,,,5437,solar,0,4181276,53006223
,,,3257,wind,0,4217931,52969568
,,,4259,solar,0,4720006,52467493
,,,3142,solar,0,5199376,51988123
,,,8350,wind,0,5227386,51960113
,,,3530,wind,0,5261759,51925740
,,,12525,wind,0,5418970,51768529
,,,17742,solar,1,5941660,51245839
,,,8027,wind,0,5980104,51207395
,,,12520,wind,0,6121230,51066269
,,,9650,wind,0,6123171,51064328
,,,15939,solar,0,6629806,50557693
,,,12929,wind,0,6705306,50482193
,,,9738,solar,0,7161876,50025623
,,,16341,wind,0,7237112,49950387
,,,10347,wind,0,7317326,49870173
,,,14862,solar,1,7827761,49359738
,,,12661,solar,0,8325561,48861938
,,,8145,wind,0,8396889,48790610
,,,16139,solar,0,8902574,48284925
,,,10351,wind,0,8915123,48272376
,,,7826,wind,0,8924630,48262869
,,,2456,solar,0,9416920,47770579
,,,10828,wind,0,9471604,47715895
,,,12425,wind,0,9529718,47657781
,,,4950,solar,0,10020583,47166916
