Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,3069,solar,1,494095,56693404
,,,2052,wind,0,512603,56674896
,,,3200,solar,1,1033108,56154391
,,,2888,solar,1,1537843,55649656
,,,2686,wind,0,1571787,55615712
,,,770,wind,0,1688721,55498778
,,,789,solar,1,2209986,54977513
,,,483,solar,1,2724506,54462993
,,,2654,wind,0,2742525,54444974
,,,3002,solar,1,3237000,53950499
,,,1425,solar,1,3785720,53401779
,,,1829,wind,0,3815033,53372466
,,,2577,solar,1,4300388,52887111
,,,574,wind,0,4355717,52831782
,,,486,wind,0,4383052,52804447
,,,1437,solar,1,4890447,52297052
,,,596,wind,0,4928456,52259043
,,,2898,wind,0,4962004,52225495
,,,2121,solar,1,5444509,51742990
,,,3132,wind,0,5498175,51689324
,,,411,wind,0,5552227,51635272
,,,2600,solar,1,6036727,51150772
,,,2808,wind,0,6065806,51121693
,,,3202,solar,1,6576336,50611163
,,,2151,wind,0,6709793,50477706
,,,631,wind,0,6758420,50429079
,,,2835,solar,1,7230475,49957024
,,,1764,wind,0,7302583,49884916
,,,718,wind,0,7367430,49820069
,,,1056,wind,0,7378864,49808635
,,,350,wind,0,7403059,49784440
,,,3114,wind,0,7442510,49744989
,,,503,solar,1,7942875,49244624
,,,2181,wind,0,7987139,49200360
,,,416,wind,0,8031105,49156394
,,,260,wind,0,8071401,49116098
,,,829,wind,0,8146149,49041350
,,,1585,wind,0,8210116,48977383
,,,1715,wind,0,8275573,48911926
,,,2038,solar,1,8766438,48421061
,,,3040,wind,0,8781652,48405847
,,,474,wind,0,8813780,48373719
,,,2220,wind,0,8837774,48349725
,,,3146,wind,0,8878415,48309084
,,,364,wind,0,8904077,48283422
,,,812,wind,0,8995481,48192018
,,,1107,wind,0,9021364,48166135
,,,1582,solar,1,9489049,47698450
,,,2922,wind,0,9512849,47674650
,,,128,wind,0,9549841,47637658
,,,29,wind,0,9594640,47592859
,,,803,wind,0,9644631,47542868
,,,677,solar,1,10144806,47042693
,,,208,wind,0,10188298,46999201
,,,1489,solar,1,10722863,46464636
,,,3110,wind,0,10808774,46378725
,,,3265,wind,0,10874896,46312603
,,,2520,wind,0,10917933,46269566
,,,392,wind,0,11021457,46166042
,,,1670,wind,0,11028604,46158895
,,,1360,wind,0,11069266,46118233
,,,2341,wind,0,11085802,46101697
,,,2574,wind,0,11122962,46064537
,,,1751,wind,0,11193497,45994002
,,,164,wind,0,11284028,45903471
,,,107,wind,0,11387940,45799559
,,,3081,solar,1,11885170,45302329
,,,2497,wind,0,11906839,45280660
,,,1160,wind,0,11980958,45206541
,,,1222,wind,0,12004394,45183105
,,,2697,wind,0,12025402,45162097
,,,1773,solar,1,12495652,44691847
,,,1152,wind,0,12532453,44655046
,,,983,wind,0,12566846,44620653
,,,3079,wind,0,12603174,44584325
,,,1632,solar,1,13128429,44059070
,,,2135,wind,0,13162534,44024965
,,,696,wind,0,13171590,44015909
,,,581,wind,0,13187013,44000486
,,,1129,wind,0,13191916,43995583
,,,2020,solar,1,13666536,43520963
,,,3246,wind,0,13709777,43477722
,,,2170,wind,0,13725343,43462156
,,,3074,solar,1,14226658,42960841
,,,137,solar,1,14727498,42460001
,,,1144,wind,0,14728136,42459363
,,,2894,solar,1,15222231,41965268
,,,773,wind,0,15249685,41937814
,,,1663,wind,0,15301573,41885926
,,,460,solar,1,15795098,41392401
,,,2325,wind,0,15821715,41365784
,,,1101,wind,0,15891478,41296021
,,,2224,wind,0,15972908,41214591
,,,89,wind,0,15998510,41188989
,,,339,solar,1,16521485,40666014
,,,724,wind,0,16564303,40623196
,,,2599,wind,0,16591713,40595786
,,,1202,wind,1,16728035,40459464
,,,3286,wind,0,16795506,40391993
,,,1029,wind,0,16841902,40345597
,,,2479,wind,0,16898537,40288962
,,,410,wind,0,16950337,40237162
,,,2826,wind,0,16975522,40211977
,,,536,wind,0,17011346,40176153
,,,1671,wind,0,17055963,40131536
,,,2152,wind,1,17194203,39993296
,,,1249,wind,0,17215115,39972384
,,,867,wind,0,17257809,39929690
,,,554,solar,1,17731574,39455925
,,,704,wind,0,17793656,39393843
,,,1853,solar,1,18266471,38921028
,,,2657,wind,0,18299195,38888304
,,,866,solar,1,18785215,38402284
,,,134,solar,1,19302680,37884819
