Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,5447,solar,1,483550,56703949
,,,16039,solar,1,989995,56197504
,,,11027,wind,0,1044397,56143102
,,,8539,wind,0,1124641,56062858
,,,14733,solar,1,1604201,55583298
,,,14523,wind,0,1665162,55522337
,,,15535,solar,1,2158497,55029002
,,,3473,solar,1,2688407,54499092
,,,12719,wind,0,2765748,54421751
,,,12423,wind,0,2807553,54379946
,,,14735,wind,0,2821266,54366233
,,,10843,wind,0,2864243,54323256
,,,10027,solar,1,3365083,53822416
,,,4835,wind,0,3476640,53710859
,,,15741,solar,1,3984605,53202894
,,,10837,wind,0,4093676,53093823
,,,15636,solar,1,4590336,52597163
,,,9962,wind,0,4621655,52565844
,,,2857,wind,0,4652444,52535055
,,,1656,wind,0,4694677,52492822
,,,13560,solar,1,5192287,51995212
,,,12120,solar,1,5729987,51457512
,,,15853,wind,0,5806167,51381332
,,,2538,solar,1,6301877,50885622
,,,15120,wind,0,6331049,50856450
,,,11154,solar,1,6814314,50373185
,,,12461,solar,1,7311734,49875765
,,,3633,solar,1,7791674,49395825
,,,15056,wind,0,7818392,49369107
,,,6646,wind,0,7829460,49358039
,,,14750,wind,0,7864872,49322627
,,,2645,wind,0,7890191,49297308
,,,3131,solar,1,8383336,48804163
,,,12744,wind,0,8415057,48772442
,,,6363,solar,1,8916466,48271033
,,,2159,wind,0,8971066,48216433
,,,9029,wind,0,9007029,48180470
,,,13548,wind,0,9048358,48139141
,,,2252,wind,0,9086379,48101120
,,,13557,solar,1,9577054,47610445
,,,14934,solar,1,10066969,47120530
,,,2654,solar,1,10560684,46626815
,,,3654,solar,1,11051359,46136140
,,,10141,solar,1,11518664,45668835
,,,11142,solar,1,11994044,45193455
,,,2854,wind,0,12030913,45156586
,,,7742,wind,0,12044982,45142517
,,,12745,wind,0,12101384,45086115
,,,11740,solar,1,12580469,44607030
,,,9149,wind,0,12594652,44592847
,,,11225,wind,0,12671260,44516239
,,,14830,wind,0,12705280,44482219
,,,12649,solar,1,13192250,43995249
,,,14332,wind,0,13217897,43969602
