Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,13334,wind,0,65250,57122249
,,,15535,solar,0,558585,56628914
,,,15551,solar,0,1052205,56135294
,,,4055,wind,0,1078492,56109007
,,,3032,solar,0,1570117,55617382
,,,5843,wind,0,1619877,55567622
,,,4950,solar,0,2110742,55076757
,,,16237,solar,0,2616142,54571357
,,,6549,wind,0,2647370,54540129
,,,13553,wind,0,2662015,54525484
,,,4619,wind,0,2707949,54479550
,,,10525,solar,0,3221044,53966455
,,,11045,solar,0,3697564,53489935
,,,15624,wind,0,3735100,53452399
,,,6043,wind,0,3823739,53363760
,,,14433,wind,0,3843824,53343675
,,,11845,wind,0,3881731,53305768
,,,4126,wind,0,3924467,53263032
,,,4157,wind,0,4013943,53173556
,,,7434,wind,0,4071817,53115682
,,,11754,wind,0,4119137,53068362
,,,5423,wind,0,4164355,53023144
,,,6547,wind,0,4203901,52983598
,,,3662,wind,0,4262249,52925250
,,,4547,wind,0,4279435,52908064
,,,15019,wind,0,4429159,52758340
,,,15430,wind,0,4477899,52709600
,,,14545,wind,0,4481752,52705747
,,,3033,solar,0,4971287,52216212
,,,9129,wind,0,5003844,52183655
,,,4027,wind,0,5051625,52135874
,,,11228,wind,0,5102842,52084657
,,,10651,wind,0,5144231,52043268
,,,2737,wind,0,5168187,52019312
,,,12640,wind,0,5226966,51960533
,,,11134,wind,0,5342760,51844739
,,,4027,solar,-2,5342760,51844739
,,,6341,wind,0,5413465,51774034
,,,2833,solar,0,5905469,51282030
,,,7644,wind,0,5909129,51278370
,,,2539,wind,0,5938131,51249368
,,,12743,solar,0,6429566,50757933
,,,16632,solar,1,6958336,50229163
,,,15532,solar,0,7445401,49742098
,,,7728,wind,0,7474433,49713066
,,,6256,solar,0,7964918,49222581
,,,3645,solar,0,8440298,48747201
,,,15727,solar,0,8935343,48252156
,,,5620,wind,0,8967965,48219534
,,,2832,wind,0,8995531,48191968
,,,15131,wind,0,9022693,48164806
,,,15624,solar,-2,9022693,48164806
,,,10449,wind,0,9118053,48069446
,,,14537,solar,0,9606543,47580956
,,,3256,wind,0,9643095,47544404
,,,11933,wind,0,9696979,47490520
,,,2458,wind,0,9718365,47469134
,,,14651,wind,0,9735490,47452009
,,,8749,solar,0,10202890,46984609
,,,13724,wind,0,10230299,46957200
,,,8546,wind,0,10278856,46908643
,,,14530,solar,0,10738181,46449318
,,,6432,wind,0,10926415,46261084
,,,9722,wind,0,10990382,46197117
,,,3825,wind,0,11039239,46148260
,,,11360,wind,0,11063299,46124200
,,,11648,wind,0,11098427,46089072
,,,2931,wind,0,11126555,46060944
,,,15941,solar,0,11634140,45553359
,,,6250,wind,0,11664559,45522940
,,,12738,solar,0,12158084,45029415
,,,5668,wind,0,12216562,44970937
,,,3571,solar,1,12739537,44447962
,,,10345,wind,0,12818865,44368634
,,,5344,wind,0,12888072,44299427
,,,6643,wind,0,12909092,44278407
,,,9734,solar,0,13380862,43806637
,,,5546,wind,0,13470120,43717379
,,,6028,wind,0,13589052,43598447
,,,6746,wind,0,13591790,43595709
,,,4054,solar,0,14084555,43102944
,,,14035,wind,0,14107388,43080111
,,,3155,solar,0,14598538,42588961
,,,8549,wind,0,14656123,42531376
,,,13842,solar,0,15141478,42046021
,,,14033,wind,0,15179301,42008198
,,,3142,wind,0,15220678,41966821
,,,15158,wind,0,15261127,41926372
,,,9366,wind,0,15302709,41884790
,,,6040,wind,0,15358894,41828605
,,,12219,wind,0,15422749,41764750
,,,17641,solar,1,15948099,41239400
,,,12860,wind,0,15967211,41220288
,,,3620,solar,1,16501016,40686483
,,,14547,wind,0,16508438,40679061
,,,3256,wind,-2,16508438,40679061
,,,13925,wind,0,16548335,40639164
,,,7947,wind,0,16709302,40478197
,,,14064,solar,0,17213657,39973842
