Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,13864,solar,0,507300,56680199
,,,11333,wind,0,598085,56589414
,,,2737,wind,0,622040,56565459
,,,5656,wind,0,678063,56509436
,,,14828,solar,0,1150023,56037476
,,,3620,solar,1,1683828,55503671
,,,5732,wind,0,1758576,55428923
,,,5624,wind,0,1795677,55391822
,,,15623,wind,0,1832908,55354591
,,,5822,wind,0,1886135,55301364
,,,12135,solar,0,2369115,54818384
,,,7621,wind,0,2402018,54785481
,,,5819,wind,0,2468590,54718909
,,,6668,wind,0,2518156,54669343
,,,15731,solar,0,3009021,54178478
,,,5759,wind,0,3069947,54117552
,,,2553,wind,0,3107859,54079640
