Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,1556,solar,0,509770,56677729
,,,1556,solar,-2,509770,56677729
,,,1556,solar,-2,509770,56677729
,,,1556,solar,-2,509770,56677729
,,,10451,wind,0,575396,56612103
,,,1556,solar,-2,575396,56612103
,,,6241,wind,0,660086,56527413
,,,1556,solar,-2,660086,56527413
,,,5244,solar,0,1134421,56053078
,,,1556,solar,-2,1134421,56053078
,,,17344,solar,0,1636116,55551383
,,,13036,wind,0,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,1556,solar,-2,1692211,55495288
,,,2060,solar,0,2194381,54993118
,,,1556,solar,-2,2194381,54993118
,,,1556,solar,-2,2194381,54993118
,,,1556,solar,-2,2194381,54993118
,,,1556,solar,-2,2194381,54993118
