Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,12536,wind,7697,11703612,45483887
,,,10947,wind,4857,11745685,45441814
,,,7632,wind,5910,11788131,45399368
,,,16642,wind,5182,11827268,45360231
,,,15741,wind,6009,11870164,45317335
,,,3441,solar,92468,12345734,44841765
,,,12533,wind,-812,12358842,44828657
,,,11948,wind,4806,12397526,44789973
,,,2158,solar,97445,12895136,44292363
,,,10853,wind,2215,12920786,44266713
,,,11353,wind,7462,12971348,44216151
,,,13937,wind,1026,12992835,44194664
,,,11040,wind,21325,13105510,44081989
,,,3645,wind,6731,13149820,44037679
,,,7840,wind,3177,13181345,44006154
,,,13636,wind,8027,13234633,43952866
,,,9728,wind,3338,13269217,43918282
,,,13918,wind,3327,13300080,43887419
,,,3421,wind,7010,13351774,43835725
,,,3871,wind,18127,13450815,43736684
,,,9048,wind,-901,13462454,43725045
,,,12847,wind,3244,13495788,43691711
,,,3330,solar,96592,13991023,43196476
,,,2732,wind,2634,14018416,43169083
,,,4447,wind,9398,14079104,43108395
,,,13329,wind,2801,14107577,43079922
,,,15536,wind,1259,14130544,43056955
,,,6241,wind,14961,14215235,42972264
,,,4226,wind,5950,14258764,42928735
,,,15749,wind,4657,14295512,42891987
,,,4652,wind,5186,14337851,42849648
,,,9222,solar,105575,14872416,42315083
,,,10127,wind,7081,14924606,42262893
,,,6469,wind,10896,14991760,42195739
,,,10140,wind,24365,15120379,42067120
,,,12856,wind,2221,15146055,42041444
,,,2833,solar,96212,15638060,41549439
,,,8019,solar,109337,16189725,40997774
,,,5640,solar,92677,16668430,40519069
,,,9049,wind,-319,16682717,40504782
,,,3747,wind,4695,16721856,40465643
,,,5757,solar,96584,17216616,39970883
,,,3560,wind,4806,17258551,39928948
,,,12247,solar,94268,17741721,39445778
,,,5165,wind,10139,17804893,39382606
,,,14133,wind,4576,17842357,39345142
,,,13819,solar,104091,18370177,38817322
,,,2557,wind,3447,18402409,38785090
,,,5133,solar,91025,18875794,38311705
,,,15130,wind,2029,18901821,38285678
,,,6832,wind,7347,18950798,38236701
,,,4159,wind,14037,19032308,38155191
,,,10233,wind,7553,19084506,38102993
,,,11851,wind,1769,19111489,38076010
,,,6447,wind,4293,19149942,38037557
,,,17549,wind,1939,19175401,38012098
,,,16640,wind,7779,19226339,37961160
,,,7051,wind,-2741,19229459,37958040
,,,13951,wind,747,19248437,37939062
,,,7521,solar,107247,19790602,37396897
,,,12831,solar,71236,20282607,37018418
,,,13535,wind,3131,20316227,36988446
,,,2766,wind,14504,20402643,36906939
,,,10733,wind,16407,20503104,36816622
,,,10328,solar,67515,20999479,36454687
,,,3244,solar,60712,21477424,36122539
,,,2554,wind,3532,21510346,36091061
,,,16139,solar,54152,22016031,35789174
,,,3561,solar,37214,22517821,35567723
,,,10920,wind,11025,22596375,35502028
,,,10253,wind,1856,22626148,35478008
,,,13032,wind,4505,22671037,35441789
,,,7418,solar,44476,23222322,35184944
,,,4950,wind,6931,23279142,35134026
,,,8333,wind,4929,23325060,35095620
,,,5649,wind,5578,23377559,35051271
,,,4227,solar,38991,23891319,34819358
,,,4922,wind,4086,23929294,34784141
,,,10351,wind,-1478,23941842,34774140
,,,7968,solar,40213,24452182,34535611
,,,12936,wind,5555,24504268,34493557
,,,7228,wind,-1336,24515809,34482989
,,,12157,wind,1085,24542619,34462475
,,,6023,wind,1697,24568815,34439178
,,,3353,wind,4006,24607558,34404326
,,,17754,solar,37041,25078568,34178904
,,,12535,wind,2218,25109558,34153960
,,,5447,solar,34366,25593108,33940893
,,,12451,wind,-468,25612296,33926382
,,,12239,wind,3167,25649685,33896248
,,,9330,solar,28413,26130765,33712416
,,,15658,wind,2474,26167420,33685589
,,,17455,wind,2596,26206004,33656082
,,,10529,solar,28295,26699719,33470414
,,,17040,wind,6174,26755581,33426771
,,,15632,wind,1655,26787710,33402483
,,,15235,wind,326,26814978,33381900
,,,9733,wind,1174,26841089,33360901
,,,12233,wind,-2051,26853723,33351297
,,,6367,solar,25527,27375368,33180586
,,,11448,wind,430,27406198,33158671
,,,2869,solar,16186,27925088,33028291
,,,10251,solar,15286,28400468,32903067
,,,15337,wind,146,28426013,32885349
,,,14930,wind,909,28456729,32863973
,,,10048,wind,6429,28517896,32818007
,,,15859,wind,2502,28559754,32789991
,,,12845,wind,4706,28613242,32751775
,,,10215,solar,20201,29166522,32605273
,,,15041,wind,-2812,29175606,32599289
,,,6742,wind,3288,29212905,32568761
,,,7318,solar,19352,29765045,32426119
,,,10534,wind,8233,29838637,32370829
,,,15625,solar,17118,30332732,32235337
,,,12358,solar,17187,30823787,32102535
,,,13036,wind,5354,30879882,32062458
,,,15326,solar,16868,31361247,31930044
,,,5937,wind,5705,31412394,31888358
,,,5235,wind,18649,31527722,31788215
,,,1657,wind,4028,31571393,31750234
,,,2870,solar,16727,32091613,31619521
,,,4361,wind,8906,32161830,31560454
,,,6737,solar,13446,32627235,31444656
,,,5720,solar,18282,33171965,31305813
,,,2828,solar,13737,33672805,31185332
,,,15034,solar,17118,34165950,31050466
,,,2353,wind,6253,34216515,31006624
,,,2436,solar,13391,34713840,30888702
,,,8069,wind,6363,34778065,30842696
,,,17357,solar,12214,35252305,30732496
,,,9351,wind,547,35279398,30714271
,,,9622,wind,5376,35335293,30674255
,,,11740,solar,7381,35814378,30586023
,,,5822,wind,5558,35867605,30544114
,,,17541,wind,1783,35906433,30517241
,,,13451,solar,7776,36389888,30426154
,,,5142,wind,2651,36427396,30393945
,,,6442,solar,6552,36912751,30308904
,,,2745,solar,6015,37405706,30226881
,,,11835,solar,7019,37891916,30137108
,,,15635,wind,1115,37925552,30114874
,,,3547,wind,2885,37960878,30084463
,,,14540,solar,8216,38456113,29992436
,,,4046,solar,4612,38930353,29913433
,,,14336,wind,3394,38978142,29881716
,,,3072,solar,6552,39502257,29794247
,,,17441,solar,9502,40025707,29697439
,,,10826,wind,4913,40088452,29654857
,,,16054,solar,7586,40582452,29563569
,,,11144,solar,6688,41057547,29475161
,,,5324,wind,3101,41095024,29445484
,,,7568,solar,5016,41606029,29366942
,,,4660,solar,-725,42106869,29313435
,,,12259,wind,-519,42131509,29299776
,,,9366,wind,2026,42173092,29273923
,,,10834,wind,1435,42210136,29251029
,,,2060,solar,-788,42712306,29198433
,,,16658,solar,1199,43203741,29138303
,,,15829,wind,947,43237049,29118256
,,,12556,wind,-47,43264606,29102894
,,,7750,wind,3615,43311668,29070880
,,,16536,solar,2028,43827613,29006983
,,,12432,wind,900,43860897,28986458
,,,16540,wind,-1038,43878089,28975598
,,,1758,wind,4238,43919012,28942158
,,,12053,solar,365,44398287,28884050
,,,15459,wind,900,44432975,28864376
,,,10852,wind,-151,44461547,28848425
,,,4841,wind,5041,44511225,28808021
,,,11730,wind,21501,44699770,28690214
,,,11852,wind,-508,44722306,28677825
,,,3446,wind,2839,44757789,28648621
,,,7548,solar,-113,45242479,28594462
,,,2957,solar,-1700,45734579,28543263
,,,16334,wind,455,45762256,28525614
,,,13350,wind,260,45792040,28508851
,,,3050,wind,1460,45819760,28486795
,,,6337,wind,4728,45875903,28445473
,,,13333,wind,4152,45933013,28410859
,,,14120,wind,6120,45998433,28367299
,,,6743,wind,2715,46036156,28339377
,,,6348,solar,-220,46521036,28286056
,,,17042,wind,314,46547738,28269047
,,,16959,wind,3369,46597669,28238150
,,,12060,solar,1036,47090339,28178138
,,,12929,wind,6851,47165838,28131256
,,,4731,wind,8633,47236285,28074299
,,,6941,wind,-2414,47241784,28069694
,,,6127,solar,93,47734549,28013088
,,,12548,wind,4732,47799438,27972810
,,,17044,solar,1947,48296763,27909282
,,,5539,wind,7382,48363142,27860502
,,,17954,wind,2982,48412261,27830113
,,,5427,wind,-722,48428365,27817818
,,,11850,wind,-3315,48431481,27816875
,,,6432,wind,26334,48619715,27679467
,,,2252,wind,3458,48657736,27648328
,,,6527,wind,5439,48713940,27606962
,,,6541,wind,3024,48754463,27577005
,,,3571,solar,674,49277438,27519259
,,,13420,wind,2167,49315884,27493667
,,,5948,solar,-124,49799909,27441263
,,,10936,solar,660,50279184,27382520
,,,9648,wind,-2999,50288235,27376582
,,,8919,solar,1161,50837240,27315122
,,,14659,wind,-251,50866687,27299624
,,,10918,solar,-4414,51409326,27265011
,,,8549,wind,3589,51466911,27231455
,,,11766,wind,1100,51507845,27209813
,,,2823,wind,4824,51561528,27168053
,,,11828,wind,13642,51694984,27089887
,,,2654,wind,2372,51730234,27062622
,,,3740,solar,-6616,52201814,27034658
,,,3058,solar,-5597,52695814,27006671
,,,10832,wind,12620,52820250,26933816
,,,3646,wind,3012,52857815,26904262
,,,7327,wind,1707,52890759,26880922
,,,5919,wind,4035,52942904,26847000
,,,10440,wind,8122,53029701,26792839
,,,3261,solar,-6490,53530540,26764476
,,,3623,wind,5342,53583228,26723481
,,,6847,solar,-5719,54064118,26694803
,,,4141,wind,6580,54128253,26645090
,,,10740,wind,12584,54254646,26571086
,,,15023,wind,3535,54313158,26537774
,,,12632,wind,1487,54351826,26515271
,,,14335,wind,3672,54409118,26482657
,,,5243,wind,1068,54434031,26462574
,,,12422,wind,4355,54491275,26429164
,,,2742,wind,2799,54526957,26401022
,,,11849,solar,-5306,54997587,26370275
,,,12956,wind,407,55030792,26352842
,,,6438,wind,3195,55071730,26323983
,,,7129,solar,-5527,55535900,26292927
,,,5538,solar,-5713,56008430,26263599
,,,8246,wind,3038,56058947,26232081
,,,17855,wind,6276,56135507,26187535
,,,16859,wind,3597,56190481,26155603
,,,2652,wind,991,56217198,26134612
,,,12849,wind,572,56253699,26115366
,,,7525,solar,-4873,56766319,26082841
,,,5819,solar,-4933,57318079,26050590
2,4941600.802773359,0.81,,,,,
,,,2054,solar,98243,502739,56684760
,,,10954,solar,94372,986384,56201115
,,,15148,wind,1442,1011878,56175621
,,,12236,wind,310,1032033,56155466
,,,8531,wind,6128,1077845,56109654
,,,13624,solar,94975,1565290,55622209
,,,9921,wind,9413,1623657,55563842
,,,2943,wind,10690,1687668,55499831
,,,12030,wind,7215,1741302,55446197
,,,12932,wind,9061,1798229,55389270
,,,5941,wind,7153,1853123,55334376
,,,10127,wind,7038,1905313,55282186
,,,17545,wind,3427,1936474,55251025
,,,12248,wind,-3157,1942208,55245291
,,,15335,wind,8288,1999450,55188049
,,,7345,solar,92926,2477585,54709914
,,,14540,solar,95930,2972820,54214679
,,,12734,wind,5108,3011778,54175721
,,,6247,wind,5975,3058522,54128977
,,,17856,wind,5997,3101361,54086138
,,,7848,wind,5998,3145267,54042232
,,,2735,wind,2406,3171626,54015873
,,,3055,solar,95284,3662776,53524723
,,,12157,solar,95250,4150411,53037088
,,,10618,solar,107891,4696566,52490933
,,,14827,solar,91802,5168526,52018973
,,,4839,wind,1787,5200065,51987434
,,,11453,solar,93616,5681335,51506164
,,,15421,wind,7582,5732602,51454897
,,,16160,solar,101366,6250162,50937337
,,,8946,wind,4911,6288224,50899275
,,,9863,wind,5218,6327522,50859977
,,,13327,wind,8548,6382119,50805380
,,,12540,wind,7984,6434149,50753350
,,,12429,wind,9018,6492286,50695213
,,,10842,wind,3945,6528337,50659162
,,,3522,wind,6884,6579039,50608460
,,,6028,wind,22270,6697971,50489528
,,,11250,wind,4589,6738241,50449258
,,,2560,wind,5495,6779862,50407637
,,,12221,wind,6677,6828079,50359420
