Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,13722,solar,1,504449,56683050
,,,12939,solar,1,999399,56188100
,,,12233,wind,0,1012034,56175465
,,,13726,solar,1,1494159,55693340
,,,9467,wind,0,1552312,55635187
,,,9643,wind,0,1560183,55627316
,,,12543,wind,0,1604817,55582682
,,,5619,wind,0,1632428,55555071
,,,17157,wind,0,1688722,55498777
,,,10625,wind,0,1737782,55449717
,,,6843,wind,0,1743616,55443883
,,,6442,wind,0,1781696,55405803
,,,16436,wind,0,1810471,55377028
,,,17257,solar,1,2278346,54909153
,,,16035,wind,0,2313320,54874179
,,,12959,wind,0,2332705,54854794
,,,7222,wind,0,2356024,54831475
,,,11125,wind,0,2420849,54766650
,,,3544,wind,0,2440470,54747029
,,,8748,wind,0,2474337,54713162
,,,16154,wind,0,2524790,54662709
,,,13416,solar,1,3076835,54110664
,,,14634,wind,0,3089118,54098381
,,,5623,solar,1,3625108,53562391
,,,12442,wind,0,3630330,53557169
,,,10340,wind,0,3688694,53498805
,,,12840,solar,1,4182314,53005185
,,,15626,solar,1,4674319,52513180
,,,14358,wind,0,4706269,52481230
,,,17043,wind,0,4733811,52453688
,,,3070,solar,1,5253746,51933753
,,,10341,wind,0,5350452,51837047
,,,6238,wind,0,5467817,51719682
,,,14636,solar,1,5956687,51230812
,,,14726,wind,0,5986495,51201004
,,,15537,wind,0,6011993,51175506
,,,10033,wind,0,6108954,51078545
,,,4945,wind,0,6129118,51058381
,,,13032,solar,1,6626158,50561341
,,,14263,wind,0,6658858,50528641
,,,12542,wind,0,6724548,50462951
,,,15234,wind,0,6738025,50449474
,,,14153,wind,0,6765213,50422286
,,,14036,solar,1,7243823,49943676
,,,15732,solar,1,7735068,49452431
,,,3330,wind,0,7768153,49419346
,,,15024,solar,1,8246668,48940831
,,,4623,solar,1,8781043,48406456
,,,3259,solar,1,9277988,47909511
,,,11954,solar,1,9750803,47436696
,,,11740,wind,0,9786467,47401032
,,,12120,solar,1,10324167,46863332
,,,8768,wind,0,10374014,46813485
,,,3759,wind,0,10417136,46770363
,,,11618,solar,1,10957306,46230193
,,,9662,solar,1,11458526,45728973
,,,13060,solar,1,11954426,45233073
,,,3556,solar,1,12448426,44739073
,,,2928,wind,0,12473437,44714062
,,,12157,wind,0,12500247,44687252
,,,2057,solar,1,12997192,44190307
,,,18248,wind,0,13058568,44128931
,,,14923,solar,1,13543068,43644431
,,,15735,wind,0,13587846,43599653
,,,4154,wind,0,13613839,43573660
,,,12359,solar,1,14106794,43080705
,,,13640,wind,0,14130716,43056783
