Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,2932,wind,0,26642,57160857
,,,12754,wind,0,50100,57137399
,,,4246,wind,0,63175,57124324
,,,15758,wind,0,95422,57092077
,,,5447,solar,0,578972,56608527
,,,12160,wind,0,604245,56583254
,,,14951,wind,0,632937,56554562
,,,8448,wind,0,666040,56521459
,,,15227,solar,0,1143320,56044179
,,,12959,wind,0,1162705,56024794
,,,5232,wind,0,1233529,55953970
,,,14920,solar,0,1747384,55440115
,,,5722,wind,0,1788232,55399267
,,,5940,wind,0,1918614,55268885
,,,10223,wind,0,1990451,55197048
,,,6340,wind,0,2072570,55114929
,,,14053,wind,0,2103830,55083669
,,,17754,solar,0,2574840,54612659
,,,5635,wind,0,2649611,54537888
,,,15232,wind,0,2692434,54495065
,,,8125,wind,0,2719544,54467955
,,,7736,wind,0,2782421,54405078
,,,5731,wind,0,2824158,54363341
,,,10618,solar,0,3370313,53817186
,,,14540,wind,0,3398671,53788828
,,,5569,solar,0,3922026,53265473
,,,5543,wind,0,3949245,53238254
,,,16640,solar,0,4459965,52727534
,,,4350,solar,0,4947600,52239899
,,,15125,wind,0,4982394,52205105
,,,12656,solar,0,5472689,51714810
,,,5422,solar,0,6012004,51175495
,,,11754,solar,0,6493179,50694320
,,,12860,wind,0,6512292,50675207
,,,10552,wind,0,6550157,50637342
,,,2854,wind,0,6587026,50600473
,,,9233,wind,0,6615669,50571830
,,,4140,wind,0,6708639,50478860
,,,3748,wind,0,6722305,50465194
,,,12847,solar,0,7209275,49978224
,,,7135,wind,0,7235157,49952342
,,,12033,wind,0,7264246,49923253
,,,15125,wind,-2,7264246,49923253
,,,15856,wind,0,7309555,49877944
,,,12149,wind,0,7352167,49835332
,,,16630,solar,0,7883787,49303712
,,,9249,solar,0,8343112,48844387
,,,3747,wind,0,8382251,48805248
,,,4251,solar,0,8871406,48316093
,,,15549,wind,0,8882290,48305209
,,,11418,solar,0,9421130,47766369
,,,6127,wind,0,9440584,47746915
,,,11444,solar,0,9916629,47270870
,,,7939,solar,0,10381369,46806130
,,,4325,wind,0,10424980,46762519
,,,5321,wind,0,10459685,46727814
,,,9741,solar,0,10915875,46271624
,,,2456,solar,0,11408165,45779334
,,,15551,wind,0,11418549,45768950
,,,3624,wind,0,11456177,45731322
,,,16238,wind,0,11534829,45652670
,,,4226,wind,0,11578358,45609141
,,,5826,wind,0,11598590,45588909
,,,11540,wind,0,11624245,45563254
,,,14955,wind,0,11652058,45535441
,,,11130,wind,0,11705887,45481612
,,,3032,wind,0,11727690,45459809
,,,9851,wind,0,11755682,45431817
,,,4058,wind,0,11826923,45360576
,,,7868,solar,0,12337738,44849761
,,,5532,wind,0,12454672,44732827
,,,16959,solar,0,12946867,44240632
,,,10249,solar,0,13420157,43767342
,,,15030,wind,0,13445525,43741974
,,,7738,wind,0,13493238,43694261
,,,13521,wind,0,13618517,43568982
,,,9738,solar,0,14075087,43112412
,,,13362,solar,0,14576497,42611002
,,,17952,wind,0,14610922,42576577
,,,3136,wind,0,14631629,42555870
,,,12919,wind,0,14707997,42479502
,,,3822,solar,0,15238667,41948832
,,,10452,wind,0,15284882,41902617
,,,6146,wind,0,15325307,41862192
,,,13864,solar,0,15832607,41354892
,,,11517,solar,0,16374392,40813107
,,,9935,wind,0,16418027,40769472
,,,4439,wind,0,16480639,40706860
,,,10636,wind,0,16529406,40658093
,,,16631,solar,0,17060361,40127138
,,,11154,wind,0,17077470,40110029
,,,4226,wind,-2,17077470,40110029
,,,4944,wind,0,17149567,40037932
,,,10845,solar,0,17620957,39566542
,,,16137,wind,0,17649927,39537572
,,,5637,wind,0,17756120,39431379
,,,12234,wind,0,17757661,39429838
,,,2940,wind,0,17791078,39396421
,,,13416,wind,0,17853731,39333768
,,,15836,wind,0,17886060,39301439
,,,5430,wind,0,17915127,39272372
,,,5420,wind,0,17968220,39219279
,,,13330,solar,0,18455570,38731929
,,,16443,wind,0,18494918,38692581
,,,9941,wind,0,18615930,38571569
,,,15839,solar,0,19123325,38064174
,,,11731,wind,0,19219505,37967994
,,,10716,solar,0,19768510,37418989
,,,5722,wind,-2,19768510,37418989
,,,7925,solar,0,20281890,36985453
,,,14019,wind,0,20323718,36947290
,,,14948,wind,0,20336487,36936036
,,,11632,solar,0,20830582,36576513
,,,3045,solar,0,21313752,36239716
,,,16434,solar,0,21831122,35919902
,,,5828,wind,0,21872491,35881815
,,,12548,wind,0,21937380,35825913
,,,8131,wind,0,21947195,35817193
,,,3053,solar,0,22438060,35578414
,,,8546,wind,0,22486616,35537798
,,,14862,wind,0,22516467,35514849
,,,5557,solar,0,23012177,35286741
,,,12916,solar,0,23567927,35021267
,,,11632,solar,-2,23567927,35021267
,,,10442,wind,0,23630988,34968535
,,,10822,wind,0,23717654,34898499
,,,10643,wind,0,23803275,34829311
,,,2832,solar,0,24296515,34609331
,,,10349,wind,0,24365963,34553115
,,,15426,solar,0,24849228,34319871
,,,8831,wind,0,24889148,34286501
,,,11735,wind,0,24919178,34262332
,,,15048,wind,0,24930141,34253858
,,,15126,solar,0,25408086,34052423
,,,8833,wind,0,25520879,33961941
,,,3759,wind,0,25564001,33924423
,,,13955,wind,0,25583401,33910483
,,,3473,solar,0,26113311,33728440
,,,15736,solar,0,26609686,33547722
,,,18247,wind,0,26674831,33496828
,,,3441,solar,0,27150401,33330728
,,,5049,wind,0,27241150,33252190
,,,12051,wind,0,27261338,33237763
,,,5033,wind,0,27300072,33202487
,,,15833,solar,0,27793217,33023251
,,,10734,wind,0,27831048,32994128
,,,11820,wind,0,27896744,32941555
,,,4339,wind,0,27924079,32916686
,,,11447,solar,0,28400504,32788730
,,,15159,wind,0,28432618,32767367
