Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,3441,solar,0,475570,56711929
,,,10243,wind,0,550509,56636990
,,,13623,wind,0,698265,56489234
,,,6040,solar,0,1178870,56008629
,,,10441,wind,0,1248583,55938916
,,,7625,wind,0,1288639,55898860
,,,7919,solar,1,1839544,55347955
,,,4822,wind,0,1884944,55302555
,,,6845,wind,0,1891603,55295896
,,,13415,wind,0,1973843,55213656
,,,9624,wind,0,2046833,55140666
,,,5228,wind,0,2087958,55099541
,,,10749,wind,0,2110322,55077177
,,,4227,solar,1,2624082,54563417
,,,11836,wind,0,2658315,54529184
,,,10327,solar,0,3161719,54025780
,,,10641,solar,0,3634249,53553250
,,,7037,wind,0,3696420,53491079
,,,3646,wind,0,3733985,53453514
,,,14752,wind,0,3782542,53404957
,,,12436,wind,0,3823132,53364367
,,,13059,solar,0,4317417,52870082
,,,4146,wind,0,4342709,52844790
,,,8219,solar,1,4894279,52293220
,,,13315,solar,1,5447274,51740225
,,,4359,wind,0,5519744,51667755
,,,12630,wind,0,5578706,51608793
