Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,50264,solar,23584,3742185,53445314
,,,12678,wind,1454,3752652,53434847
,,,56329,solar,24657,3878931,53308568
,,,47731,solar,24740,4005590,53181909
,,,32902,solar,22613,4124174,53063325
,,,44037,wind,3184,4142545,53044954
,,,44709,solar,23629,4263623,52923876
,,,59326,solar,25007,4391493,52796006
,,,21298,wind,1258,4405442,52782057
,,,14249,wind,736,4415596,52771903
,,,46709,wind,517,4422555,52764944
,,,39498,wind,850,4433437,52754062
,,,9921,wind,1428,4444357,52743142
,,,69684,wind,301,4452718,52734781
,,,36880,wind,1069,4461472,52726027
,,,52705,wind,713,4468611,52718888
,,,42050,solar,24345,4597193,52590306
,,,50252,wind,5984,4630886,52556613
,,,24712,wind,1919,4643505,52543994
,,,31687,wind,311,4648814,52538685
,,,47497,wind,-156,4654066,52533433
,,,63686,wind,541,4663283,52524216
,,,45274,wind,1218,4674349,52513150
,,,34478,solar,21457,4786615,52400884
,,,44101,wind,3269,4801894,52385605
,,,50083,wind,1217,4811363,52376136
,,,12057,solar,24293,4936359,52251140
,,,10913,wind,1203,4945133,52242366
,,,52841,wind,3884,4967255,52220244
,,,64887,wind,869,4976606,52210893
,,,14656,solar,24636,5102790,52084709
,,,52512,wind,-107,5106198,52081301
,,,8516,wind,1088,5116105,52071394
,,,11314,solar,23951,5238869,51948630
,,,13123,solar,23854,5364197,51823302
,,,14707,solar,23885,5486439,51701060
,,,59851,solar,23295,5605996,51581503
,,,38510,solar,23624,5727050,51460449
,,,40855,wind,1906,5743679,51443820
,,,11690,wind,831,5752818,51434681
,,,35035,solar,26463,5890924,51296575
,,,41095,wind,3746,5910583,51276916
,,,53297,wind,520,5916842,51270657
,,,42091,wind,923,5927683,51259816
,,,37444,wind,2065,5940967,51246532
,,,22484,wind,3159,5960041,51227458
,,,56328,solar,24589,6086011,51101488
,,,25142,solar,25445,6218441,50969058
,,,63313,wind,1030,6227018,50960481
,,,29057,wind,-422,6230497,50957002
,,,17859,wind,668,6237961,50949538
,,,39486,wind,5066,6268682,50918817
,,,46500,wind,3117,6283940,50903559
,,,54832,solar,27027,6421524,50765975
,,,72498,wind,2684,6437622,50749877
,,,37904,solar,23077,6557251,50630248
,,,73098,wind,2969,6576144,50611355
,,,15940,solar,25430,6705937,50481562
,,,10872,wind,875,6714524,50472975
,,,52272,wind,2438,6730296,50457203
,,,38299,wind,210,6736742,50450757
,,,50913,wind,346,6742211,50445288
,,,59479,wind,-1152,6744801,50442698
,,,63321,wind,996,6755880,50431619
,,,52461,wind,1148,6765788,50421711
,,,8314,wind,993,6775345,50412154
,,,50095,wind,1183,6788903,50398596
,,,71087,wind,-163,6793243,50394256
,,,23076,solar,21998,6911447,50276052
,,,62661,wind,1198,6920828,50266671
,,,25041,wind,1173,6930055,50257444
,,,24074,wind,3524,6951154,50236345
,,,56445,wind,1574,6962246,50225253
,,,10469,solar,24002,7085769,50101730
,,,49462,wind,1991,7101133,50086366
,,,19667,wind,-554,7106897,50080602
,,,52262,wind,843,7115416,50072083
,,,42338,solar,25108,7244403,49943096
,,,28666,wind,3909,7268928,49918571
,,,26894,wind,-978,7269970,49917529
,,,12061,solar,23914,7393732,49793767
,,,36846,solar,26052,7526352,49661147
,,,26738,solar,25407,7658164,49529335
,,,62915,wind,1487,7668818,49518681
,,,68712,solar,21488,7781844,49405655
,,,40717,solar,23458,7906009,49281490
,,,31054,wind,2520,7922772,49264727
,,,12544,solar,25070,8053801,49133698
,,,14341,wind,4361,8077520,49109979
,,,60647,wind,1799,8092496,49095003
,,,11534,wind,4012,8115159,49072340
,,,51239,wind,1666,8127731,49059768
,,,59248,solar,23215,8247455,48940044
,,,25264,wind,2407,8266014,48921485
,,,39727,wind,1253,8275607,48911892
,,,10143,wind,4030,8302361,48885138
,,,62040,wind,537,8308741,48878758
,,,33044,solar,26686,8443712,48743787
,,,56528,solar,24594,8569706,48617793
,,,44091,solar,22175,8688954,48498545
,,,68483,wind,309,8695849,48491650
,,,13658,solar,24392,8820893,48366606
,,,14919,solar,23638,8945841,48241658
,,,10489,wind,551,8952204,48235295
,,,72908,solar,25437,9081499,48106000
,,,39079,wind,4391,9106456,48081043
,,,43136,wind,1190,9117356,48070143
,,,60664,solar,23149,9238909,47948590
,,,37703,solar,23144,9358015,47829484
,,,70290,wind,206,9363380,47824119
,,,45640,solar,26005,9497449,47690050
,,,61678,solar,24474,9623870,47563629
,,,48870,wind,-1541,9625337,47562162
,,,37889,wind,270,9635040,47552459
,,,20263,solar,23414,9754693,47432806
,,,58124,wind,741,9761956,47425543
,,,28249,solar,25391,9892106,47295393
,,,22274,wind,1146,9902782,47284717
,,,32054,wind,606,9911350,47276149
,,,47831,wind,2861,9929044,47258455
,,,45832,wind,2666,9945058,47242441
,,,53914,solar,23693,10067490,47120009
,,,22644,wind,376,10075803,47111696
,,,21090,wind,1647,10090999,47096500
,,,45503,wind,244,10098664,47088835
,,,45310,wind,526,10104952,47082547
,,,44486,wind,4772,10131521,47055978
,,,55255,wind,2244,10150557,47036942
,,,22499,solar,23369,10272632,46914867
,,,10482,wind,357,10280027,46907472
,,,29649,wind,505,10286749,46900750
,,,59441,solar,24771,10415141,46772358
,,,46314,wind,635,10422455,46765044
,,,62050,wind,426,10428638,46758861
,,,51294,solar,23317,10550475,46637024
,,,41461,wind,2612,10569261,46618238
,,,22254,wind,2842,10586607,46600892
,,,52922,solar,24376,10711081,46476418
,,,24446,wind,167,10716267,46471232
,,,13249,solar,25246,10846583,46340916
,,,47912,wind,741,10853850,46333649
,,,46313,wind,737,10861097,46326402
,,,17904,wind,235,10868950,46318549
,,,17706,wind,1148,10876609,46310890
,,,63877,solar,24746,11003291,46184208
,,,60890,wind,-196,11008420,46179079
,,,56299,wind,-422,11011147,46176352
,,,61470,wind,670,11021961,46165538
,,,60719,solar,24411,11148715,46038784
,,,47839,wind,2587,11165472,46022027
,,,19846,wind,1932,11179212,46008287
,,,13888,wind,987,11191649,45995850
,,,10085,solar,24228,11315980,45871519
