Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,10065,wind,0,43119,57144380
,,,17441,wind,0,80753,57106746
,,,5729,wind,0,112457,57075042
,,,15728,wind,0,136332,57051167
,,,3155,solar,0,627482,56560017
,,,9132,wind,0,681641,56505858
,,,4835,wind,0,793198,56394301
,,,10153,solar,0,1277318,55910181
,,,8450,solar,0,1746903,55440596
,,,13245,solar,0,2233778,54953721
,,,12130,wind,0,2340057,54847442
,,,2862,solar,0,2842322,54345177
,,,5668,wind,0,2900801,54286698
,,,8152,wind,0,2942843,54244656
,,,11148,wind,0,3012286,54175213
,,,9531,wind,0,3063605,54123894
,,,5835,wind,0,3092437,54095062
,,,17649,wind,0,3116463,54071036
,,,4238,wind,0,3165488,54022011
,,,4833,wind,0,3282213,53905286
,,,6021,wind,0,3349147,53838352
,,,15344,solar,0,3854547,53332952
,,,8027,wind,0,3892992,53294507
,,,12522,wind,0,3999163,53188336
,,,4359,solar,0,4501048,52686451
,,,8147,wind,0,4558049,52629450
,,,6146,wind,0,4598473,52589026
,,,4934,wind,0,4699730,52487769
,,,5733,wind,0,4798973,52388526
,,,14724,wind,0,4864402,52323097
,,,2150,wind,0,4901197,52286302
,,,5337,wind,0,4966122,52221377
,,,2959,solar,0,5461737,51725762
,,,13347,wind,0,5488100,51699399
,,,2722,wind,0,5542842,51644657
