Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,14763,wind,0,35258,57152241
,,,16540,solar,0,536288,56651211
,,,13642,wind,0,560641,56626858
,,,13131,solar,0,1055211,56132288
,,,9945,wind,0,1152190,56035309
,,,10215,solar,1,1705470,55482029
,,,15025,wind,0,1733838,55453661
,,,4346,wind,0,1755968,55431531
,,,5757,solar,0,2250728,54936771
,,,10627,solar,0,2756413,54431086
,,,11243,wind,0,2809202,54378297
,,,13844,solar,0,3295032,53892467
,,,6038,wind,0,3353046,53834453
,,,8145,wind,0,3424374,53763125
,,,8767,solar,0,3931769,53255730
,,,4550,wind,0,3962436,53225063
,,,15423,solar,0,4451876,52735623
,,,6446,wind,0,4480963,52706536
,,,3947,wind,0,4503756,52683743
,,,12655,wind,0,4526595,52660904
,,,11226,wind,0,4615586,52571913
,,,7642,wind,0,4640143,52547356
,,,10921,wind,0,4706586,52480913
,,,15827,solar,0,5207901,51979598
,,,12238,wind,0,5229592,51957907
,,,3170,solar,1,5749527,51437972
,,,4651,solar,0,6240582,50946917
,,,2758,wind,0,6280379,50907120
,,,2155,solar,0,6779414,50408085
,,,12762,wind,0,6805682,50381817
,,,7736,wind,0,6868559,50318940
,,,17455,solar,0,7327504,49859995
,,,13330,wind,0,7367683,49819816
,,,5623,solar,1,7903673,49283826
,,,5323,wind,0,7945707,49241792
,,,10843,solar,0,8420232,48767267
,,,12462,wind,0,8448952,48738547
,,,5849,wind,0,8497660,48689839
,,,6250,wind,0,8528080,48659419
,,,13531,wind,0,8621205,48566294
,,,3045,wind,0,8664696,48522803
,,,15256,wind,0,8705283,48482216
,,,10645,wind,0,8750092,48437407
,,,2635,wind,0,8777330,48410169
,,,10029,wind,0,8865592,48321907
,,,7333,wind,0,8886641,48300858
,,,13432,solar,0,9377696,47809803
,,,3747,wind,0,9416835,47770664
,,,12820,wind,0,9488653,47698846
,,,10740,wind,0,9615046,47572453
,,,15326,solar,0,10096411,47091088
,,,5828,wind,0,10137780,47049719
,,,17643,wind,0,10185031,47002468
,,,5019,wind,0,10233658,46953841
,,,12939,solar,0,10728608,46458891
,,,7345,solar,0,11206743,45980756
,,,10221,solar,1,11743588,45443911
,,,11526,wind,0,11854969,45332530
,,,11418,wind,0,11919107,45268392
,,,15056,wind,0,11945825,45241674
,,,2939,wind,0,11981081,45206418
,,,11553,solar,0,12461781,44725718
,,,5548,wind,0,12527114,44660385
,,,4444,wind,0,12558513,44628986
,,,14332,wind,0,12584160,44603339
,,,3921,solar,1,13117585,44069914
,,,7927,wind,0,13140408,44047091
,,,12030,wind,0,13194043,43993456
,,,8430,wind,0,13209559,43977940
,,,6125,solar,1,13722749,43464750
,,,11754,solar,0,14203924,42983575
,,,11816,wind,0,14276641,42910858
,,,8826,wind,0,14308782,42878717
,,,11250,wind,0,14349051,42838448
,,,10165,wind,0,14390503,42796996
,,,9449,wind,0,14405852,42781647
,,,12659,wind,0,14428314,42759185
,,,8351,wind,0,14464706,42722793
,,,5132,wind,0,14585944,42601555
,,,13350,wind,0,14615728,42571771
,,,15433,wind,0,14657763,42529736
,,,10266,wind,0,14699170,42488329
,,,14745,wind,0,14709421,42478078
,,,15048,wind,0,14720384,42467115
,,,10366,solar,0,15229299,41958200
,,,12333,wind,0,15242264,41945235
,,,13143,wind,0,15272714,41914785
,,,7244,wind,0,15279796,41907703
,,,14757,wind,0,15311542,41875957
,,,3158,wind,0,15341495,41846004
,,,4649,solar,0,15829130,41358369
,,,10139,wind,0,15953930,41233569
,,,15721,wind,0,16036602,41150897
,,,13035,wind,0,16082805,41104694
,,,15052,wind,0,16121346,41066153
,,,6046,wind,0,16204682,40982817
,,,2823,wind,0,16258365,40929134
,,,12815,solar,1,16814020,40373479
,,,12931,solar,0,17308590,39878909
,,,15651,wind,0,17354065,39833434
,,,9851,wind,0,17382057,39805442
,,,16228,wind,0,17433558,39753941
,,,8221,solar,1,17976673,39210826
,,,18145,wind,0,18030955,39156544
,,,16740,solar,1,18543195,38644304
,,,8667,wind,0,18592295,38595204
,,,6044,wind,0,18697425,38490074
,,,5455,wind,0,18745162,38442337
,,,7921,solar,1,19286662,37900837
,,,12521,wind,0,19341150,37846349
,,,13430,wind,0,19381825,37805674
,,,4526,solar,1,19902995,37284504
,,,8146,wind,0,19966282,37221217
,,,15743,wind,0,20000546,37186953
,,,10350,wind,0,20012276,37175223
,,,14844,solar,0,20513876,36729702
,,,11929,solar,0,21003126,36372469
,,,4524,wind,0,21050810,36326697
,,,6668,wind,0,21100376,36281207
,,,5919,wind,0,21152521,36233132
,,,3644,wind,0,21188033,36198941
,,,7532,wind,0,21221498,36167491
,,,5722,wind,0,21262347,36129141
,,,13222,wind,0,21442871,35966729
,,,15450,solar,0,21935731,35610999
,,,5720,wind,0,21967220,35582932
,,,13132,solar,0,22463785,35285203
,,,4127,solar,0,22976785,35020681
,,,12854,solar,0,23463375,34787462
,,,8140,wind,0,23493931,34761916
,,,5343,wind,0,23536749,34724114
,,,15325,wind,0,23542967,34719459
,,,11649,wind,0,23579671,34691185
,,,9853,wind,0,23602865,34672525
,,,10524,wind,0,23659377,34625286
,,,5436,wind,0,23677967,34608623
,,,6444,wind,0,23752035,34543417
,,,5531,wind,0,23851313,34456091
,,,2872,solar,0,24375618,34216156
,,,9844,wind,0,24384610,34208622
,,,3241,solar,0,24862745,33996601
,,,9326,wind,0,24898232,33966911
,,,5139,wind,0,24975579,33895831
,,,8531,wind,0,25021391,33857515
,,,13523,wind,0,25100042,33794823
,,,2634,wind,0,25124734,33771110
,,,10240,wind,0,25242142,33672957
,,,17040,wind,0,25298005,33627343
,,,3661,wind,0,25333000,33595802
,,,10724,solar,0,25851415,33349177
,,,10937,wind,0,25930242,33288380
,,,12321,wind,0,25982792,33247860
,,,6846,wind,0,25982873,33247778
,,,9351,solar,0,26458348,33075179
,,,10632,wind,0,26496016,33046184
,,,13416,solar,0,27048061,32845352
,,,2662,solar,0,27551086,32671346
,,,7764,solar,0,28055156,32491869
,,,9244,wind,0,28060203,32487674
,,,15942,wind,0,28102779,32454410
,,,12362,solar,0,28602859,32298822
,,,8128,wind,0,28646532,32266003
,,,1855,wind,0,28694710,32224199
,,,11425,wind,0,28781744,32161948
,,,3123,solar,0,29307284,32033631
,,,12042,wind,0,29319982,32024799
,,,3832,solar,0,29800492,31908539
,,,5322,solar,0,30339712,31772525
,,,10438,solar,0,30810722,31646638
,,,14149,wind,0,30821464,31640003
,,,3824,wind,0,30860781,31605358
,,,4569,solar,0,31377011,31475161
,,,3646,wind,0,31414577,31442004
,,,11242,solar,0,31889007,31315338
,,,5136,solar,0,32359352,31200699
,,,15526,solar,0,32846417,31066799
,,,5036,solar,0,33318282,30951790
,,,4848,solar,0,33804397,30837805
,,,3540,wind,0,33839539,30806714
,,,2158,solar,0,34337149,30687425
,,,5148,wind,0,34426173,30610006
,,,12648,wind,0,34473575,30576176
,,,5347,wind,0,34507720,30548186
,,,14441,wind,0,34517791,30541482
,,,7843,wind,0,34530697,30530518
,,,7334,wind,0,34561504,30505211
,,,15536,wind,0,34584471,30489337
,,,5568,solar,0,35105736,30356756
,,,11033,wind,0,35326768,30198171
,,,15129,wind,0,35354274,30180048
,,,9126,wind,0,35405675,30143233
,,,11733,solar,0,35897965,30051397
,,,11941,wind,0,35902931,30048292
,,,12636,solar,0,36396076,29957652
,,,4154,wind,0,36422069,29936243
,,,7522,solar,0,36957204,29838364
,,,14362,solar,0,37460229,29746158
,,,4818,solar,0,38008189,29651707
,,,6025,wind,0,38055680,29614280
,,,5927,solar,0,38554335,29524026
,,,6540,solar,0,39037315,29440094
,,,2345,solar,0,39538725,29357537
,,,7344,wind,0,39539363,29356899
,,,2968,solar,0,40056258,29269444
,,,18056,solar,0,40562608,29179494
,,,9748,wind,0,40588562,29160879
,,,8444,wind,0,40672719,29100604
,,,14639,wind,0,40690738,29088878
,,,4421,solar,0,41227108,28996891
,,,5338,solar,0,41697548,28919392
,,,6442,solar,0,42182903,28866860
,,,13735,wind,0,42268376,28814910
,,,5570,solar,0,42793251,28756217
,,,10931,wind,0,42851766,28719921
,,,14621,wind,0,42923891,28676128
,,,7643,wind,0,42934839,28667528
,,,12744,wind,0,42966560,28647987
,,,3132,solar,0,43457140,28598443
,,,16541,wind,0,43484911,28580732
,,,10321,solar,0,44021281,28516119
,,,7132,wind,0,44145259,28425270
,,,6448,wind,0,44186557,28394749
,,,13117,wind,0,44267175,28340596
,,,6726,wind,0,44346174,28282609
,,,16239,wind,0,44418939,28235907
,,,11728,wind,0,44459791,28210627
,,,13224,wind,0,44634496,28101669
,,,14924,wind,0,44698726,28062668
,,,7968,solar,0,45209066,28003740
,,,13217,wind,0,45260117,27969450
,,,15220,wind,0,45297486,27944576
,,,9622,wind,0,45353380,27907607
,,,7324,wind,0,45396264,27875941
,,,3842,solar,0,45869744,27827074
,,,5120,solar,0,46410769,27766554
,,,10641,wind,0,46547778,27681244
,,,8745,wind,0,46615468,27636433
,,,8345,wind,0,46683492,27591402
,,,11043,wind,0,46756519,27546054
,,,7418,solar,0,47307804,27483119
,,,10534,wind,0,47381397,27434429
,,,4629,wind,0,47402243,27416699
,,,17953,solar,0,47888168,27356454
,,,7825,wind,0,47897493,27349021
