Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,7737,wind,0,37315,57150184
,,,1958,solar,0,538060,56649439
,,,14726,solar,0,1014295,56173204
,,,15426,wind,0,1060335,56127164
,,,2656,solar,0,1552815,55634684
,,,11858,solar,0,2040355,55147144
,,,10365,wind,0,2074358,55113141
,,,9132,wind,0,2128517,55058982
,,,15320,solar,1,2645412,54542087
,,,15230,solar,0,3127252,54060247
,,,3748,wind,0,3140918,54046581
,,,7447,wind,0,3158756,54028743
,,,9859,wind,0,3189684,53997815
,,,5521,wind,0,3227023,53960476
,,,2928,wind,0,3252034,53935465
,,,2558,wind,0,3282770,53904729
,,,3330,solar,0,3778004,53409495
,,,5538,wind,0,3866497,53321002
,,,9838,wind,0,4042404,53145095
,,,5532,wind,0,4159338,53028161
,,,11048,solar,0,4636143,52551356
,,,7821,wind,0,4682419,52505080
,,,13262,wind,0,4711508,52475991
,,,9862,solar,0,5215008,51972491
,,,16960,wind,0,5354434,51833065
,,,16630,solar,1,5886054,51301445
,,,16444,wind,0,5955658,51231841
,,,13453,solar,0,6442248,50745251
,,,15961,solar,1,6961518,50225981
,,,4540,wind,0,6989634,50197865
,,,2058,solar,0,7488194,49699305
,,,16238,wind,0,7566846,49620653
,,,10065,solar,0,8074621,49112878
,,,15637,solar,0,8575841,48611658
,,,15832,wind,0,8610259,48577240
,,,12862,wind,0,8634183,48553316
,,,3033,solar,0,9123718,48063781
,,,6447,wind,0,9162171,48025328
,,,5133,solar,0,9635556,47551943
,,,11968,wind,0,9689014,47498485
,,,13045,wind,0,9713223,47474276
