Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,14218,wind,5204,40458,57147041
,,,11551,wind,5415,84011,57103488
,,,10853,solar,93913,565566,56621933
,,,10144,wind,10325,633339,56554160
,,,16044,wind,5285,672945,56514554
,,,15220,wind,4758,710314,56477185
,,,2560,solar,97420,1208874,55978625
,,,17645,solar,98239,1710094,55477405
,,,15017,wind,11687,1778956,55408543
,,,6321,wind,6341,1823360,55364139
,,,13036,solar,97884,2322965,54864534
,,,4635,wind,6840,2373887,54813612
,,,14164,wind,6258,2417913,54769586
,,,5622,wind,2844,2448547,54738952
,,,10640,solar,91777,2921457,54266042
,,,10440,wind,15488,3008253,54179246
,,,13032,solar,97319,3505293,53682206
,,,17542,wind,3438,3538628,53648871
,,,13736,wind,3361,3571149,53616350
,,,10722,solar,104003,4099634,53087865
,,,6740,wind,3328,4130342,53057157
,,,8452,wind,1646,4153566,53033933
,,,14734,wind,-1827,4165954,53021545
,,,4442,wind,-618,4184829,53002670
,,,4569,wind,16791,4276575,52910924
,,,2831,solar,96605,4771430,52416069
,,,16658,solar,96086,5262865,51924634
,,,8049,wind,820,5284548,51902951
,,,12143,wind,545,5304812,51882687
,,,6469,solar,103582,5832442,51355057
,,,2628,solar,97684,6334327,50853172
,,,11950,wind,7497,6388368,50799131
,,,10743,wind,9409,6450238,50737261
,,,6023,solar,105115,6982713,50204786
,,,3132,wind,1762,7008520,50178979
,,,16540,solar,98197,7509550,49677949
,,,4643,wind,1775,7531763,49655736
,,,3045,solar,94034,8014933,49172566
,,,12136,wind,-1406,8026654,49160845
,,,6424,wind,2699,8054506,49132993
,,,9961,wind,2941,8084518,49102981
,,,14363,wind,3393,8115521,49071978
,,,13145,solar,95062,8602301,48585198
,,,15137,wind,1205,8626563,48560936
,,,7345,solar,92926,9104698,48082801
,,,11144,wind,14758,9191771,47995728
,,,15759,solar,100262,9703251,47484248
,,,15226,wind,3573,9735233,47452266
,,,5432,wind,5522,9780164,47407335
,,,3142,solar,93432,10259534,46927965
,,,8667,solar,99597,10766929,46420570
,,,17545,wind,3427,10798090,46389409
,,,5718,wind,8291,10851357,46336142
,,,14951,wind,2651,10880049,46307450
,,,10439,wind,13126,10956075,46231424
,,,5061,wind,6530,11004525,46182974
,,,5031,wind,3162,11038989,46148510
,,,12559,solar,96438,11533085,45654414
,,,8232,wind,13561,11612682,45574817
