Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
0,0,0,21057,solar,24120,124901,57062598
0,0,0,41456,wind,843,138620,57048879
0,0,0,47094,solar,21938,257679,56929820
0,0,0,11081,solar,23578,380205,56807294
0,0,0,24654,solar,23737,503895,56683604
0,0,0,12284,wind,1166,513054,56674445
0,0,0,63279,wind,775,520476,56667023
0,0,0,18293,wind,-2075,522877,56664622
0,0,0,70294,solar,23546,643575,56543924
0,0,0,69714,wind,713,651777,56535722
0,0,0,22137,wind,2441,667262,56520237
0,0,0,29734,solar,24941,794301,56393198
0,0,0,13313,wind,505,805002,56382497
0,0,0,62705,wind,1163,814184,56373315
0,0,0,65874,wind,3470,834387,56353112
0,0,0,46482,wind,946,843396,56344103
0,0,0,41664,wind,4345,869699,56317800
0,0,0,12069,wind,-65,874008,56313491
0,0,0,60650,solar,23095,994159,56193340
0,0,0,67488,wind,260,999237,56188262
0,0,0,22061,wind,-194,1005649,56181850
