Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,4646,wind,0,23444,57164055
,,,15459,solar,0,532074,56655425
,,,15158,solar,0,1033769,56153730
,,,14053,wind,0,1065029,56122470
,,,4741,wind,0,1097004,56090495
,,,10328,solar,0,1593379,55594120
,,,13333,wind,0,1650489,55537010
,,,9349,wind,0,1690836,55496663
,,,7046,solar,0,2171156,55016343
,,,15123,wind,0,2267108,54920391
,,,15459,solar,-2,2267108,54920391
,,,2552,wind,0,2310224,54877275
,,,15331,solar,0,2793204,54394295
,,,9622,solar,1,3325584,53861915
,,,2649,wind,0,3352935,53834564
,,,11430,wind,0,3465588,53721911
,,,9125,solar,1,3980013,53207486
,,,14547,solar,0,4480188,52707311
,,,5140,wind,0,4509550,52677949
,,,12250,wind,0,4534869,52652630
,,,10341,wind,0,4631575,52555924
,,,12719,wind,0,4708916,52478583
,,,17441,wind,0,4746549,52440950
,,,15736,wind,0,4783485,52404014
,,,10853,solar,0,5265040,51922459
,,,14819,wind,0,5337838,51849661
,,,2857,wind,0,5368627,51818872
,,,13824,wind,0,5438930,51748569
,,,8551,wind,0,5446931,51740568
,,,3169,wind,0,5543831,51643668
,,,4844,wind,0,5566057,51621442
,,,7931,wind,0,5659136,51528363
,,,14634,wind,0,5671419,51516080
,,,18055,solar,0,6173209,51014290
,,,10849,wind,0,6236748,50950751
,,,16058,solar,0,6743953,50443546
,,,16632,wind,0,6791710,50395789
,,,6768,solar,1,7317250,49870249
,,,4257,wind,0,7396860,49790639
,,,3033,wind,0,7421967,49765532
,,,13657,solar,0,7913117,49274382
,,,10641,solar,0,8385647,48801852
,,,11130,solar,0,8879172,48308327
,,,3168,wind,0,8976920,48210579
,,,3943,wind,0,9002245,48185254
,,,7729,wind,0,9007265,48180234
,,,8028,wind,0,9071267,48116232
,,,12656,solar,0,9561562,47625937
,,,3620,wind,0,9611175,47576324
,,,3560,solar,0,10109830,47077669
,,,2829,solar,0,10608580,46578919
,,,4920,solar,1,11148655,46038844
,,,12221,solar,1,11681795,45505704
,,,12258,solar,0,12171995,45015504
,,,13316,solar,1,12724610,44462889
,,,8028,wind,-2,12724610,44462889
,,,2945,solar,0,13209870,43977629
,,,6439,wind,0,13241436,43946063
,,,4026,solar,1,13758996,43428503
,,,12935,wind,0,13821429,43366070
,,,8033,wind,0,13845301,43342198
,,,5140,wind,-2,13845301,43342198
,,,8140,solar,0,14310611,42876888
,,,16458,solar,0,14811071,42376428
,,,9849,wind,0,14868313,42319186
,,,3032,solar,0,15359938,41827561
,,,12450,wind,0,15378718,41808781
,,,9352,wind,0,15396480,41791019
,,,3623,solar,1,15924205,41263294
,,,2933,solar,0,16414785,40772714
,,,2937,wind,0,16467502,40719997
,,,9722,wind,0,16531469,40656030
,,,2259,solar,0,17029839,40157660
,,,12759,wind,0,17050627,40136872
,,,1757,wind,0,17089781,40097718
,,,10568,wind,0,17133528,40053971
,,,4127,solar,1,17646528,39540971
,,,14164,wind,0,17690554,39496945
,,,5623,wind,0,17717615,39469884
,,,3424,solar,1,18241445,38946054
,,,17751,wind,0,18265847,38921652
,,,3129,wind,0,18295115,38892384
,,,16158,solar,0,18802415,38385084
,,,2649,solar,-2,18802415,38385084
,,,15825,wind,0,18842523,38344976
,,,4055,solar,0,19337758,37913556
