Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,15341,solar,25428,130316,57057183
,,,29833,wind,1935,143540,57043959
,,,32904,wind,1471,155205,57032294
,,,27737,wind,1613,167621,57019878
,,,35856,wind,3217,186673,57000826
,,,24885,solar,22788,308677,56878822
,,,56725,solar,24366,434291,56753208
,,,58688,wind,-707,439753,56747746
,,,21091,wind,-951,447674,56739825
,,,31487,wind,-76,451219,56736280
,,,63857,solar,24544,577640,56609859
,,,21899,solar,23626,699858,56487641
,,,39900,wind,2016,716678,56470821
,,,12885,wind,2125,731382,56456117
,,,48724,wind,451,738924,56448575
,,,49859,wind,750,748459,56439040
,,,51429,solar,27339,887586,56299913
,,,48679,solar,23394,1007595,56179904
,,,41937,solar,25106,1135916,56051583
,,,15516,wind,701,1144682,56042817
,,,10290,solar,24324,1268918,55918581
,,,26472,solar,22267,1385720,55801779
,,,22843,wind,-37,1392542,55794957
,,,40648,solar,24971,1522906,55664593
,,,70911,wind,1777,1537007,55650492
,,,46456,wind,8117,1585176,55602323
,,,43078,wind,3982,1607744,55579755
,,,61892,wind,105,1612119,55575380
,,,68487,wind,97,1617520,55569979
,,,13887,wind,3327,1639359,55548140
,,,47261,wind,3548,1658892,55528607
,,,49872,wind,-66,1666279,55521220
,,,41873,wind,5035,1693104,55494395
,,,21863,wind,2420,1713039,55474460
,,,23053,wind,3950,1735421,55452078
,,,51520,wind,-152,1740539,55446960
,,,22294,solar,23834,1862329,55325170
,,,33130,wind,1754,1874197,55313302
,,,12344,wind,3085,1896283,55291216
,,,20294,wind,-373,1900228,55287271
,,,14461,wind,921,1908271,55279228
,,,21473,wind,1413,1922926,55264573
,,,43105,wind,1030,1932693,55254806
,,,52074,solar,24018,2057452,55130047
,,,60260,solar,23053,2177413,55010086
,,,38039,solar,26713,2313572,54873927
,,,11098,solar,23944,2437143,54750356
,,,55875,wind,-661,2440323,54747176
,,,10304,wind,2406,2456179,54731320
,,,34701,wind,92,2461285,54726214
,,,51917,wind,390,2466953,54720546
,,,31682,wind,-333,2471012,54716487
,,,67069,solar,25838,2602658,54584841
,,,21872,wind,337,2605870,54581629
,,,48277,wind,-880,2606555,54580944
,,,33901,wind,2099,2621536,54565963
,,,58912,wind,130,2626024,54561475
,,,11664,wind,252,2632529,54554970
,,,55240,wind,1344,2642576,54544923
,,,49643,wind,1873,2658212,54529287
,,,34860,wind,3759,2680385,54507114
,,,26272,wind,1261,2689163,54498336
,,,43294,wind,854,2701657,54485842
,,,39243,solar,26472,2835655,54351844
,,,12326,solar,24136,2961411,54226088
,,,20046,wind,1544,2973390,54214109
,,,22114,solar,24150,3097365,54090134
,,,13942,solar,25420,3227967,53959532
,,,30050,wind,-186,3232075,53955424
,,,61677,wind,239,3238976,53948523
,,,56875,solar,23087,3360244,53827255
,,,56131,wind,2230,3374275,53813224
,,,57468,wind,482,3384449,53803050
,,,51106,wind,633,3391224,53796275
,,,14884,wind,1310,3404134,53783365
,,,25700,solar,22620,3525520,53661979
,,,63266,solar,23709,3648640,53538859
,,,47665,wind,2988,3667508,53519991
,,,35067,wind,6181,3702902,53484597
,,,28137,wind,1802,3715395,53472104
,,,10070,solar,23824,3839275,53348224
,,,12101,wind,872,3847848,53339651
,,,15090,solar,22422,3966669,53220830
,,,13476,wind,840,3974346,53213153
,,,30876,wind,1848,3989298,53198201
,,,59259,solar,22381,4107360,53080139
,,,41691,wind,1590,4122909,53064590
,,,42051,wind,940,4135126,53052373
