Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,13851,wind,0,16694,57170805
,,,13851,wind,-9999999,16694,57170805
,,,13851,wind,-9999999,16694,57170805
,,,8767,solar,0,524089,56663410
,,,18353,wind,0,596297,56591202
,,,9233,wind,0,624940,56562559
,,,5829,wind,0,702025,56485474
,,,13851,wind,-9999999,702025,56485474
,,,13851,wind,-9999999,702025,56485474
,,,13851,wind,-9999999,702025,56485474
,,,9628,wind,0,742569,56444930
,,,4452,wind,0,755940,56431559
,,,13851,wind,-9999999,755940,56431559
,,,13851,wind,-9999999,755940,56431559
,,,7925,wind,0,793106,56394393
,,,13851,wind,-9999999,793106,56394393
,,,13851,wind,-9999999,793106,56394393
,,,16544,wind,0,888697,56298802
,,,16544,wind,-9999999,888697,56298802
,,,10745,wind,0,986596,56200903
,,,10327,wind,0,1053653,56133846
,,,3831,wind,0,1105693,56081806
,,,9628,wind,-9999999,1105693,56081806
,,,9233,wind,-9999999,1105693,56081806
,,,9233,wind,-9999999,1105693,56081806
,,,5829,wind,-9999999,1105693,56081806
,,,4350,solar,0,1593328,55594171
,,,4452,wind,-9999999,1593328,55594171
,,,18353,wind,-9999999,1593328,55594171
,,,18353,wind,-9999999,1593328,55594171
,,,15435,wind,0,1618363,55569136
,,,7925,wind,-9999999,1618363,55569136
,,,7925,wind,-9999999,1618363,55569136
,,,2639,wind,0,1669772,55517727
,,,9643,wind,0,1677644,55509855
,,,3662,wind,0,1735992,55451507
,,,8767,solar,-9999999,1735992,55451507
,,,10745,wind,-9999999,1735992,55451507
,,,10745,wind,-9999999,1735992,55451507
,,,3831,wind,-9999999,1735992,55451507
,,,2970,wind,0,1820369,55367130
,,,13745,wind,0,1830285,55357214
,,,16631,solar,1,2361240,54826259
,,,5044,solar,0,2837570,54349929
,,,10327,wind,-9999999,2837570,54349929
,,,10327,wind,-9999999,2837570,54349929
,,,15724,solar,0,3337935,53849564
,,,3032,wind,0,3359738,53827761
,,,6849,wind,0,3370207,53817292
,,,14844,solar,0,3871807,53315692
,,,15331,wind,0,3926463,53261036
,,,12534,wind,0,3941709,53245790
,,,2639,wind,-9999999,3941709,53245790
,,,4350,solar,-9999999,3941709,53245790
,,,4350,solar,-9999999,3941709,53245790
,,,4350,solar,-9999999,3941709,53245790
,,,8650,wind,0,3951195,53236304
,,,9643,wind,-9999999,3951195,53236304
,,,16544,solar,-9999999,3951195,53236304
,,,3662,wind,-9999999,3951195,53236304
,,,3662,wind,-9999999,3951195,53236304
,,,3662,wind,-9999999,3951195,53236304
,,,8149,wind,0,4005611,53181888
,,,16631,solar,-9999999,4005611,53181888
,,,11427,wind,0,4083374,53104125
,,,12220,wind,0,4149414,53038085
,,,16631,solar,-9999999,4149414,53038085
,,,9639,solar,0,4601804,52585695
