Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,10836,solar,0,478040,56709459
,,,15829,wind,0,511347,56676152
,,,6426,solar,0,1011902,56175597
,,,15829,wind,-2,1011902,56175597
,,,15829,wind,-2,1011902,56175597
,,,10127,solar,0,1513407,55674092
,,,5324,solar,1,2047307,55140192
,,,15829,wind,-2,2047307,55140192
,,,3852,solar,0,2535132,54652367
,,,16960,wind,0,2674558,54512941
,,,9548,wind,0,2709779,54477720
,,,10732,wind,0,2846771,54340728
,,,17457,wind,0,2883553,54303946
,,,15829,wind,-2,2883553,54303946
,,,15829,wind,-2,2883553,54303946
,,,3058,solar,0,3377553,53809946
,,,4144,wind,0,3397466,53790033
,,,4526,solar,1,3918636,53268863
,,,5149,wind,0,3978279,53209220
,,,3852,solar,-2,3978279,53209220
,,,3852,solar,-2,3978279,53209220
,,,5324,solar,-2,3978279,53209220
,,,2528,solar,0,4480734,52706765
,,,15636,solar,0,4977394,52210105
,,,2535,wind,0,5000547,52186952
,,,5370,solar,1,5523997,51663502
,,,10836,solar,-2,5523997,51663502
,,,11249,wind,0,5570635,51616864
,,,3633,wind,0,5594830,51592669
,,,17457,wind,-2,5594830,51592669
,,,8229,wind,0,5647639,51539860
,,,15550,wind,0,5659055,51528444
,,,9750,wind,0,5678335,51509164
,,,10127,solar,-2,5678335,51509164
,,,9046,wind,0,5708368,51479131
,,,3058,solar,-2,5708368,51479131
,,,7626,wind,0,5725646,51461853
,,,15056,solar,0,6220026,50967473
,,,17457,wind,-2,6220026,50967473
,,,8632,wind,0,6245562,50941937
,,,15829,wind,-2,6245562,50941937
,,,13418,wind,0,6278065,50909434
,,,10732,wind,-2,6278065,50909434
,,,3342,wind,0,6301279,50886220
,,,9535,wind,0,6419204,50768295
,,,14532,wind,0,6433802,50753697
,,,6626,wind,0,6500280,50687219
,,,3852,solar,-2,6500280,50687219
,,,3852,solar,-2,6500280,50687219
,,,5455,wind,0,6548016,50639483
,,,15225,solar,0,7030046,50157453
,,,8817,solar,1,7581996,49605503
,,,4449,solar,0,8067826,49119673
,,,7932,wind,0,8091919,49095580
,,,10732,wind,-2,8091919,49095580
,,,12556,wind,0,8119475,49068024
,,,10732,wind,-2,8119475,49068024
,,,15829,wind,-2,8119475,49068024
,,,15829,wind,-2,8119475,49068024
,,,8252,wind,0,8153523,49033976
,,,3852,solar,-2,8153523,49033976
,,,10732,wind,-2,8153523,49033976
,,,12861,solar,0,8651513,48535986
,,,15829,wind,-2,8651513,48535986
,,,4055,solar,0,9146748,48040751
,,,10732,wind,-2,9146748,48040751
,,,17457,wind,-2,9146748,48040751
,,,17457,wind,-2,9146748,48040751
,,,15829,wind,-2,9146748,48040751
