Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,12124,wind,0,140047,57047452
,,,3257,wind,0,176702,57010797
,,,12246,wind,0,221049,56966450
,,,10642,wind,0,331168,56856331
,,,11659,solar,0,822318,56365181
,,,13457,solar,0,1312708,55874791
,,,8648,solar,0,1778873,55408626
,,,9325,wind,0,1814173,55373326
,,,6336,wind,0,1855150,55332349
,,,10232,wind,0,2021554,55165945
,,,9622,wind,0,2077448,55110051
,,,16435,wind,0,2105015,55082484
,,,5949,wind,0,2162222,55025277
,,,11351,wind,0,2204784,54982715
,,,3560,solar,0,2703439,54484060
,,,14954,wind,0,2757429,54430070
,,,10942,solar,0,3232619,53954880
,,,5441,solar,0,3709329,53478170
,,,12044,solar,0,4191549,52995950
,,,11769,wind,0,4263966,52923533
,,,17547,wind,0,4290376,52897123
,,,2841,wind,0,4312682,52874817
,,,17754,solar,0,4783692,52403807
,,,7124,wind,0,4809231,52378268
,,,3623,wind,0,4861919,52325580
,,,12849,wind,0,4898419,52289080
,,,8019,solar,1,5450084,51737415
,,,6850,solar,0,5939904,51247595
,,,3473,wind,0,6060651,51126848
,,,5946,wind,0,6122871,51064628
,,,14337,wind,0,6157548,51029951
,,,3733,wind,0,6191324,50996175
,,,5437,wind,0,6222394,50965105
,,,15641,wind,0,6247656,50939843
,,,9024,wind,0,6281457,50906042
,,,7838,wind,0,6326372,50861127
,,,10030,wind,0,6477605,50709894
,,,7941,wind,0,6495492,50692007
,,,5846,solar,0,6981702,50205797
,,,7331,wind,0,7063463,50124036
,,,11418,wind,0,7127601,50059898
,,,5454,wind,0,7171524,50015975
,,,4922,solar,1,7709414,49478085
,,,3430,solar,0,8204744,48982755
,,,14054,wind,0,8230413,48957086
,,,3355,wind,0,8258973,48928526
,,,10127,solar,0,8760478,48427021
,,,12029,wind,0,8844154,48343345
,,,12556,solar,0,9333784,47853715
,,,3622,wind,0,9382082,47805417
,,,7922,wind,0,9416723,47770776
,,,12648,wind,0,9464126,47723373
,,,14123,solar,0,9960406,47227093
,,,10852,solar,0,10438160,46749339
,,,8134,wind,0,10463333,46724166
,,,11547,solar,0,10939948,46247551
,,,5242,wind,0,10967871,46219628
,,,2730,solar,0,11464911,45722588
,,,2553,wind,0,11502822,45684677
,,,4725,wind,0,11537771,45649728
,,,10426,wind,0,11595418,45592081
,,,6664,solar,0,12099108,45088391
,,,9848,wind,0,12168283,45019216
,,,4744,wind,0,12183707,45003792
,,,6227,wind,0,12241823,44945676
,,,7031,wind,0,12331825,44855674
,,,11845,solar,0,12810720,44376779
,,,15928,wind,0,12838725,44348774
,,,5035,wind,0,12911199,44276300
,,,12223,wind,0,13038145,44149354
,,,12555,solar,0,13526445,43661054
,,,16334,wind,0,13554122,43633377
,,,4850,wind,0,13594901,43592598
,,,2756,solar,0,14086146,43101353
,,,2854,solar,0,14577676,42609823
,,,4645,wind,0,14614286,42573213
,,,14430,wind,0,14659593,42527906
,,,12849,solar,-2,14659593,42527906
,,,15548,wind,0,14671235,42516264
,,,4046,wind,0,14693481,42494018
,,,13330,solar,0,15180831,42006668
,,,11045,solar,0,15657351,41530148
,,,10567,wind,0,15693486,41494013
,,,15335,solar,0,16189386,40998113
