Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,16143,solar,0,505114,56682385
,,,8631,wind,0,576196,56611303
,,,12944,wind,0,611118,56576381
,,,3832,wind,0,632859,56554640
,,,6941,wind,0,638358,56549141
,,,12036,wind,0,653393,56534106
,,,10541,wind,0,772299,56415200
,,,17943,solar,1,1296509,55890990
,,,10423,solar,1,1819864,55367635
,,,5137,wind,0,1896639,55290860
,,,12855,solar,0,2383894,54803605
,,,3123,solar,1,2909434,54278065
,,,9623,solar,1,3436019,53751480
,,,13415,solar,1,3988444,53199055
,,,15151,wind,0,4012244,53175255
,,,5823,wind,0,4086854,53100645
,,,11557,wind,0,4124257,53063242
,,,5569,wind,0,4197496,52990003
,,,10040,wind,0,4307020,52880479
,,,3622,solar,1,4837025,52350474
,,,8052,wind,0,4854095,52333404
,,,13549,solar,0,5334415,51853084
,,,17144,wind,0,5385239,51802260
,,,16034,wind,0,5418411,51769088
,,,9466,solar,0,5927611,51259888
,,,8452,wind,0,5950835,51236664
,,,8226,wind,0,5975310,51212189
,,,15344,solar,0,6480710,50706789
,,,13557,solar,0,6971385,50216114
,,,13742,wind,0,6975744,50211755
,,,13918,wind,0,7006607,50180892
,,,10848,solar,0,7479802,49707697
,,,15434,solar,0,7969812,49217687
,,,1756,wind,0,8014081,49173418
,,,3471,wind,0,8106571,49080928
,,,14830,wind,0,8140590,49046909
,,,8418,solar,1,8692825,48494674
,,,8053,solar,0,9171815,48015684
,,,2436,wind,0,9197795,47989704
,,,12065,solar,0,9704240,47483259
,,,15655,wind,0,9759377,47428122
,,,4349,wind,0,9784768,47402731
,,,4524,wind,0,9832452,47355047
,,,9653,solar,0,10314292,46873207
,,,14553,solar,0,10800217,46387282
,,,8433,wind,0,10807945,46379554
,,,14823,wind,0,10829511,46357988
,,,12925,wind,0,10858840,46328659
,,,3543,wind,0,10918277,46269222
,,,12239,wind,0,10955666,46231833
,,,5839,wind,0,11000219,46187280
,,,4048,wind,0,11035754,46151745
,,,3531,wind,0,11075077,46112422
,,,7548,solar,0,11559768,45627731
,,,15258,wind,0,11593086,45594413
,,,16044,wind,0,11632692,45554807
,,,7535,solar,0,12091827,45095672
,,,5348,wind,0,12151009,45036490
,,,3745,wind,0,12209256,44978243
,,,15355,wind,0,12231002,44956497
,,,15735,wind,0,12275780,44911719
,,,3927,solar,1,12786880,44400619
,,,15219,wind,0,12813967,44373532
,,,12942,wind,0,12861368,44326131
,,,12527,wind,0,13022530,44164969
,,,8332,wind,0,13133722,44053777
,,,3952,wind,0,13154599,44032900
,,,16062,wind,0,13209772,43977727
,,,6736,wind,0,13235539,43951960
,,,5538,wind,0,13324031,43863468
,,,4836,wind,0,13394165,43793334
,,,7831,wind,0,13434027,43753472
,,,10568,wind,0,13477775,43709724
,,,6421,solar,1,14019655,43167844
,,,10846,solar,0,14493230,42694269
,,,3544,wind,0,14512850,42674649
,,,9644,wind,0,14530069,42657430
,,,4738,solar,0,14998989,42188510
,,,7319,wind,0,15051168,42136331
,,,2438,wind,0,15078799,42108700
,,,15431,wind,0,15116504,42070995
,,,4424,wind,0,15158886,42028613
,,,7737,wind,0,15196202,41991297
,,,12639,wind,0,15243263,41944236
,,,11029,wind,0,15319394,41868105
,,,11434,wind,0,15389826,41797673
,,,17545,wind,0,15420986,41766513
,,,3746,wind,0,15486211,41701288
,,,9833,wind,0,15517585,41669914
,,,14954,wind,0,15571575,41615924
,,,15659,wind,0,15607325,41580174
,,,12526,solar,0,16112440,41075059
,,,4850,wind,0,16153220,41034279
,,,17750,solar,0,16621475,40566024
,,,18155,wind,0,16672601,40514898
,,,4833,wind,0,16789327,40398172
,,,10327,solar,0,17292732,39894767
,,,12850,solar,0,17777137,39410362
,,,12225,wind,0,17909738,39277761
,,,9245,wind,0,17979857,39207642
,,,18146,wind,0,18051427,39136072
,,,6030,wind,0,18153675,39033824
,,,2944,wind,0,18194572,38992927
,,,12744,solar,0,18684677,38502822
,,,3725,wind,0,18730487,38457012
,,,4623,solar,1,19264862,37922637
,,,11137,solar,0,19744422,37443077
,,,11945,solar,0,20224552,36962947
,,,8052,solar,-1,20224552,36962947
,,,9150,wind,0,20247365,36940134
,,,10036,wind,0,20291982,36895517
,,,10444,wind,0,20326021,36861478
,,,5828,solar,0,20819641,36450287
,,,10529,solar,0,21313356,36089869
,,,2460,wind,0,21356529,36048679
,,,12637,wind,0,21399646,36009943
,,,11033,wind,0,21620678,35810715
,,,4651,solar,0,22111733,35469032
,,,15940,wind,0,22136556,35446642
,,,18249,solar,0,22651836,35154479
,,,5718,solar,0,23200176,34901678
,,,10026,wind,0,23241335,34867275
,,,3638,wind,0,23270927,34839655
,,,14638,wind,0,23287746,34826470
,,,11654,wind,0,23306687,34812152
,,,4355,solar,0,23803253,34595750
,,,9639,wind,0,23861225,34547284
,,,10366,wind,0,23898746,34516975
,,,14850,wind,0,23931263,34491924
,,,13624,wind,0,24002558,34435072
,,,5569,wind,-1,24002558,34435072
,,,9622,wind,0,24058452,34388350
,,,6069,wind,0,24135442,34323378
,,,9853,wind,0,24158636,34304718
,,,10753,wind,0,24200362,34272541
,,,5720,wind,0,24231851,34245857
,,,9326,solar,0,24737536,34008468
,,,12362,solar,0,25237616,33769318
,,,8121,solar,0,25780636,33516375
,,,10567,solar,0,26290786,33334224
,,,15959,solar,0,26803406,33148793
,,,15359,wind,0,26836857,33124360
,,,3324,solar,0,27359927,32941973
,,,5549,solar,0,27848892,32780327
,,,16253,wind,0,27902191,32742471
,,,2853,wind,0,27926365,32721651
,,,15117,wind,0,28054264,32625734
,,,1856,wind,0,28094173,32590943
,,,10047,wind,0,28190426,32518635
,,,9423,solar,0,28718436,32375924
,,,8720,solar,0,29267156,32231879
,,,4042,wind,0,29295554,32206541
