Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,1556,solar,0,509770,56677729
,,,6070,solar,1,1036640,56150859
,,,10937,wind,0,1115467,56072032
,,,14240,wind,0,1122285,56065214
,,,15723,solar,0,1626830,55560669
,,,1556,solar,-9999999,1626830,55560669
,,,1556,solar,-9999999,1626830,55560669
,,,1556,solar,-9999999,1626830,55560669
,,,13132,wind,0,1667624,55519875
,,,1556,solar,-9999999,1667624,55519875
,,,1556,solar,-9999999,1667624,55519875
,,,13131,solar,0,2162194,55025305
,,,8850,wind,0,2187784,54999715
,,,16741,solar,1,2698314,54489185
,,,1556,solar,-9999999,2698314,54489185
,,,7636,wind,0,2760254,54427245
,,,1556,solar,-9999999,2760254,54427245
,,,1556,solar,-9999999,2760254,54427245
,,,1556,solar,-9999999,2760254,54427245
,,,3257,wind,0,2796908,54390591
,,,3123,solar,1,3322448,53865051
,,,1556,solar,-9999999,3322448,53865051
,,,12435,wind,0,3363301,53824198
,,,3446,solar,0,3837921,53349578
,,,4940,wind,0,3906065,53281434
,,,1556,solar,-9999999,3906065,53281434
,,,10740,wind,0,4032458,53155041
,,,9647,wind,0,4053066,53134433
,,,5470,wind,0,4129094,53058405
,,,1556,solar,-9999999,4129094,53058405
,,,1556,solar,-9999999,4129094,53058405
,,,10147,wind,0,4202235,52985264
,,,1556,solar,-9999999,4202235,52985264
,,,13244,wind,0,4245272,52942227
,,,8130,wind,0,4266939,52920560
,,,14862,wind,0,4296789,52890710
,,,1556,solar,-9999999,4296789,52890710
,,,7467,wind,0,4340870,52846629
,,,1556,solar,-9999999,4340870,52846629
,,,1556,solar,-9999999,4340870,52846629
,,,18053,solar,0,4839050,52348449
,,,5919,solar,1,5392805,51794694
,,,8441,wind,0,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,1556,solar,-9999999,5421391,51766108
,,,5324,solar,1,5955291,51232208
,,,9746,wind,0,5960077,51227422
,,,6238,solar,0,6438402,50749097
,,,11131,wind,0,6521867,50665632
,,,1556,solar,-9999999,6521867,50665632
,,,11634,solar,0,7012732,50174767
,,,1556,solar,-9999999,7012732,50174767
,,,15732,wind,0,7049179,50138320
,,,8048,wind,0,7083275,50104224
,,,1556,solar,-9999999,7083275,50104224
,,,10648,solar,0,7558275,49629224
,,,10526,wind,0,7600904,49586595
,,,1556,solar,-9999999,7600904,49586595
,,,1556,solar,-9999999,7600904,49586595
,,,6145,wind,0,7638004,49549495
,,,11954,solar,0,8110819,49076680
,,,1556,solar,-9999999,8110819,49076680
,,,1556,solar,-9999999,8110819,49076680
,,,13657,wind,0,8135959,49051540
,,,12539,wind,0,8152494,49035005
,,,1556,solar,-9999999,8152494,49035005
,,,1556,solar,-9999999,8152494,49035005
,,,1556,solar,-9999999,8152494,49035005
,,,5422,wind,0,8187752,48999747
,,,1556,solar,-9999999,8187752,48999747
,,,10034,wind,0,8389320,48798179
,,,1556,solar,-9999999,8389320,48798179
,,,12555,wind,0,8417240,48770259
,,,4046,solar,0,8891480,48296019
,,,1556,solar,-9999999,8891480,48296019
,,,4239,wind,0,8968850,48218649
,,,15754,wind,0,8991731,48195768
,,,1556,solar,-9999999,8991731,48195768
,,,10846,wind,0,9051351,48136148
,,,1556,solar,-9999999,9051351,48136148
,,,1556,solar,-9999999,9051351,48136148
,,,14855,wind,0,9107171,48080328
,,,14358,solar,0,9601741,47585758
,,,1556,solar,-9999999,9601741,47585758
