Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,10122,solar,1,531810,56655689
,,,11553,solar,0,1012509,56174990
,,,12161,solar,0,1508600,55678899
,,,15149,solar,0,2004880,55182619
,,,8618,solar,1,2556735,54630764
,,,3619,wind,0,2607617,54579882
,,,15736,solar,0,3103992,54083507
,,,10032,wind,0,3179741,54007758
,,,7038,wind,0,3217174,53970325
,,,6445,wind,0,3273685,53913814
,,,10716,wind,0,3350336,53837163
,,,8345,wind,0,3418361,53769138
,,,9747,wind,0,3418973,53768526
,,,3344,wind,0,3480583,53706916
,,,6332,wind,0,3549633,53637866
,,,15941,solar,0,4057218,53130281
,,,3947,wind,0,4080011,53107488
,,,15634,wind,0,4116297,53071202
,,,12929,wind,0,4191797,52995702
,,,17343,wind,0,4213446,52974053
