Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,3032,solar,0,491625,56695874
,,,5031,wind,0,526089,56661410
,,,2553,solar,0,1022179,56165320
,,,12358,wind,0,1043629,56143870
,,,9024,wind,0,1077430,56110069
,,,7846,wind,0,1098343,56089156
,,,10226,wind,0,1176870,56010629
,,,15420,solar,1,1696615,55490884
,,,4227,solar,1,2210375,54977124
,,,11753,wind,0,2248698,54938801
,,,9951,wind,0,2260714,54926785
,,,9129,wind,0,2293271,54894228
,,,6627,wind,0,2370480,54817019
,,,5061,wind,0,2418931,54768568
,,,11250,wind,0,2459201,54728298
,,,8121,solar,1,3002221,54185278
,,,12846,solar,0,3489950,53697549
,,,5532,wind,0,3606884,53580615
,,,3142,solar,0,4086254,53101245
,,,9146,wind,0,4137643,53049856
