Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,11675,wind,1768,12644,57174855
,,,61916,solar,24674,138472,57049027
,,,55049,wind,1860,153571,57033928
,,,53728,solar,24821,280064,56907435
,,,49524,wind,281,286832,56900667
,,,29861,wind,905,295595,56891904
,,,9490,solar,24533,420782,56766717
,,,21872,solar,20826,536872,56650627
,,,24255,wind,3281,557875,56629624
,,,26527,solar,24076,683109,56504390
,,,39507,wind,353,688609,56498890
,,,72701,wind,1764,700522,56486977
,,,32700,wind,824,711352,56476147
,,,46867,wind,1765,727564,56459935
,,,27293,wind,-958,727634,56459865
,,,66082,wind,804,735187,56452312
,,,28332,wind,1203,744554,56442945
,,,10668,solar,24141,867959,56319540
,,,43084,solar,22255,986021,56201478
,,,49523,solar,24499,1110518,56076981
,,,24872,wind,945,1121908,56065591
,,,45259,wind,998,1135187,56052312
,,,46104,wind,1555,1149510,56037989
,,,56275,wind,-1003,1151847,56035652
,,,12078,wind,1202,1161918,56025581
,,,13454,wind,-213,1168597,56018902
,,,58436,wind,1728,1180390,56007109
,,,21699,solar,22809,1302489,55885010
,,,18539,wind,3986,1325526,55861973
,,,53511,wind,-126,1329910,55857589
,,,12468,wind,-49,1335219,55852280
,,,34478,solar,21457,1447485,55740014
,,,50709,wind,986,1456614,55730885
,,,52673,solar,24312,1581326,55606173
,,,67281,solar,25265,1709837,55477662
,,,20731,solar,24431,1836472,55351027
,,,39527,wind,1457,1846994,55340505
,,,56717,solar,24209,1970707,55216792
,,,45295,wind,2086,1988271,55199228
,,,11146,solar,24819,2120297,55067202
,,,69898,wind,549,2128879,55058620
,,,34483,wind,318,2134220,55053279
,,,64515,wind,811,2141804,55045695
,,,46692,solar,22430,2261338,54926161
,,,49078,solar,23387,2381846,54805653
,,,23669,solar,22422,2498648,54688851
,,,52314,wind,198,2503447,54684052
,,,24496,wind,879,2516865,54670634
,,,40847,wind,3125,2537621,54649878
,,,26127,solar,24559,2662926,54524573
,,,44674,solar,23112,2782840,54404659
,,,33052,wind,858,2790639,54396860
,,,52684,solar,24084,2913783,54273716
,,,24698,wind,2195,2924506,54262993
,,,61649,wind,-369,2930165,54257334
,,,58858,wind,-435,2934776,54252723
,,,37304,solar,23173,3054310,54133189
,,,13718,wind,91,3063139,54124360
,,,35440,wind,1454,3075238,54112261
,,,61452,wind,1422,3085596,54101903
,,,63877,wind,537,3092463,54095036
,,,34861,wind,4070,3116365,54071134
,,,46300,solar,23050,3235542,53951957
,,,51318,wind,-65,3240203,53947296
,,,25077,wind,3195,3260477,53927022
,,,60105,wind,484,3267105,53920394
,,,40833,solar,27308,3404903,53782596
,,,9290,solar,24484,3530398,53657101
,,,44877,wind,1751,3542292,53645207
,,,43684,wind,2509,3557588,53629911
,,,10065,solar,24288,3681658,53505841
,,,33096,wind,19,3687208,53500291
,,,58042,wind,2379,3704148,53483351
,,,16719,solar,24016,3829690,53357809
,,,35133,wind,1189,3840495,53347004
,,,43446,wind,2039,3855870,53331629
,,,13681,wind,1080,3866136,53321363
,,,51833,wind,3050,3884469,53303030
,,,55729,wind,1139,3894075,53293424
,,,19042,solar,25770,4028714,53158785
,,,58518,solar,24146,4153734,53033765
,,,9316,wind,887,4161664,53025835
,,,37732,wind,1249,4172299,53015200
,,,30483,wind,1415,4185724,53001775
,,,18269,wind,4723,4215274,52972225
,,,11878,wind,428,4221388,52966111
,,,48273,wind,-1018,4224050,52963449
,,,22714,wind,1960,4237609,52949890
,,,29255,wind,19,4242125,52945374
,,,21094,wind,2835,4260352,52927147
,,,37700,wind,182,4267491,52920008
,,,60434,wind,3610,4288370,52899129
